===== Starting battle of <WallE> vs <PatientBot> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0< | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -1< | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0< | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >1< | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | >-1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 1< | 1 | -1 | >-1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 1 | 1 | -1 | >0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -1< | 1 | 1 | -1 | >1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | -1 | 1 | 1 | -1 | >2 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | -1< | -1 | 1 | 1 | -1 | >3 | 0 | 128 ]
[ 128 | 0 | 0 | 0< | -1 | -1 | 1 | 1 | -1 | >4 | 0 | 128 ]
[ 128 | 0 | 0 | 1< | -1 | -1 | 1 | 1 | -1 | >5 | 0 | 128 ]
[ 128 | 0 | 0< | 1 | -1 | -1 | 1 | 1 | -1 | >6 | 0 | 128 ]
[ 128 | 0 | -1< | 1 | -1 | -1 | 1 | 1 | -1 | >7 | 0 | 128 ]
[ 128 | 0< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >8 | 0 | 128 ]
[ 128 | 1< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >9 | 0 | 128 ]
[ 128 | 1< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >10 | 0 | 128 ]
[ 128 | 0< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >11 | 0 | 128 ]
[ 128 | 0< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >12 | 0 | 128 ]
[ 128 | 0< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >13 | 0 | 128 ]
[ 128< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >14 | 0 | 128 ]
[ -127< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >15 | 0 | 128 ]
[ -127< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >16 | 0 | 128 ]
[ 128< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >17 | 0 | 128 ]
[ 128< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >18 | 0 | 128 ]
[ 127< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >19 | 0 | 128 ]
[ 127< | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >20 | 0 | 128 ]
[ 127 | 0< | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >21 | 0 | 128 ]
[ 127 | 0 | -1< | 1 | -1 | -1 | 1 | 1 | -1 | >22 | 0 | 128 ]
[ 127 | 0 | -1 | 1< | -1 | -1 | 1 | 1 | -1 | >23 | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1< | -1 | 1 | 1 | -1 | >24 | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1< | 1 | 1 | -1 | >25 | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1< | 1 | -1 | >26 | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1< | -1 | >27 | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1< | >28 | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >29< | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >30< | 0 | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >31 | 0< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >32 | 0< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >33 | 1< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >34 | 2< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >35 | 3< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >36 | 4< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >37 | 5< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >38 | 6< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >39 | 7< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >40 | 8< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >41 | 9< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >42 | 10< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >43 | 11< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >44 | 12< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >45 | 13< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >46 | 14< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >47 | 15< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >48 | 16< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >49 | 17< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >50 | 18< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >51 | 19< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >52 | 20< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >53 | 21< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >54 | 22< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >55 | 23< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >56 | 24< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >57 | 25< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >58 | 26< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >59 | 27< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >60 | 28< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >61 | 29< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >62 | 30< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >63 | 31< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >64 | 32< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >65 | 33< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >66 | 34< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >67 | 35< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >68 | 36< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >69 | 37< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >70 | 38< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >71 | 39< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >72 | 40< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >73 | 41< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >74 | 42< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >75 | 43< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >76 | 44< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >77 | 45< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >78 | 46< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >79 | 47< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >80 | 48< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >81 | 49< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >82 | 50< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >83 | 51< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >84 | 52< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >85 | 53< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >86 | 54< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >87 | 55< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >88 | 56< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >89 | 57< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >90 | 58< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >91 | 59< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >92 | 60< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >93 | 61< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >94 | 62< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >95 | 63< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >96 | 64< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >97 | 65< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >98 | 66< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >99 | 67< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >100 | 68< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >101 | 69< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >102 | 70< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >103 | 71< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >104 | 72< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >105 | 73< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >106 | 74< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >107 | 75< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >108 | 76< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >109 | 77< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >110 | 78< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >111 | 79< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >112 | 80< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >113 | 81< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >114 | 82< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >115 | 83< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >116 | 84< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >117 | 85< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >118 | 86< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >119 | 87< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >120 | 88< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >121 | 89< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >122 | 90< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >123 | 91< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >124 | 92< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >125 | 93< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >126 | 94< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | -1 | >127 | 95< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-1 | 127 | 96< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-2 | 127 | 97< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-3 | 127 | 98< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-4 | 127 | 99< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-5 | 127 | 100< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-6 | 127 | 101< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-7 | 127 | 102< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-8 | 127 | 103< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-9 | 127 | 104< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-10 | 127 | 105< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-11 | 127 | 106< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-12 | 127 | 107< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-13 | 127 | 108< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-14 | 127 | 109< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-15 | 127 | 110< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-16 | 127 | 111< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-17 | 127 | 112< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-18 | 127 | 113< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-19 | 127 | 114< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-20 | 127 | 115< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-21 | 127 | 116< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-22 | 127 | 117< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-23 | 127 | 118< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-24 | 127 | 119< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-25 | 127 | 120< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-26 | 127 | 121< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-27 | 127 | 122< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-28 | 127 | 123< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-29 | 127 | 124< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-30 | 127 | 125< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-31 | 127 | 126< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-32 | 127 | 127< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-33 | 127 | 128< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-34 | 127 | -127< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-35 | 127 | -126< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-36 | 127 | -125< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | 1 | >-37 | 127 | -124< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | >1 | -37 | 127 | -123< | 128 ]
[ 127 | 0 | -1 | 1 | -1 | -1 | 1 | >2 | -37 | 127 | -122< | 128 ]
