===== Starting battle of <FastClearBot> vs <SeeSawRush> with memory tape size: 10 =====

[ 128 | 0 | 0 | 3< | -5 | -6 | 5 | -4 | 3 | >119 ]
[ 128 | 0 | 0 | 4< | -5 | -6 | 5 | -4 | 3 | >118 ]
[ 128 | 0 | 0 | 5< | -5 | -6 | 5 | -4 | 3 | >118 ]
[ 128 | 0 | 0< | 5 | -5 | -6 | 5 | -4 | 3 | >117 ]
[ 128 | 0 | -1< | 5 | -5 | -6 | 5 | -4 | 3 | >117 ]
[ 128 | 0 | -2< | 5 | -5 | -6 | 5 | -4 | 3 | >116 ]
[ 128 | 0 | -3< | 5 | -5 | -6 | 5 | -4 | 3 | >116 ]
[ 128 | 0 | -4< | 5 | -5 | -6 | 5 | -4 | 3 | >115 ]
[ 128 | 0 | -5< | 5 | -5 | -6 | 5 | -4 | 3 | >115 ]
[ 128 | 0< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >114 ]
[ 128 | 1< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >114 ]
[ 128 | 2< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >113 ]
[ 128 | 3< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >113 ]
[ 128 | 4< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >112 ]
[ 128 | 5< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >112 ]
[ 128< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >111 ]
[ 128< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >111 ]
[ -127< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >110 ]
[ -126< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >110 ]
[ -125< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >109 ]
[ -124< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >109 ]
[ -124< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >108 ]
[ -125< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >108 ]
[ -125< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >107 ]
[ -126< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >107 ]
[ -126< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >106 ]
[ -127< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >106 ]
[ -127< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >105 ]
[ 128< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >105 ]
[ 128< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >104 ]
[ 127< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >104 ]
[ 127< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >103 ]
[ 126< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >103 ]
[ 126< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >102 ]
[ 125< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >102 ]
[ 125< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >101 ]
[ 124< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >101 ]
[ 124< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >100 ]
[ 123< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >100 ]
[ 123< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >99 ]
[ 122< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >99 ]
[ 122< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >98 ]
[ 121< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >98 ]
[ 121< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >97 ]
[ 120< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >97 ]
[ 120< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >96 ]
[ 119< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >96 ]
[ 119< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >95 ]
[ 118< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >95 ]
[ 118< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >94 ]
[ 117< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >94 ]
[ 117< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >93 ]
[ 116< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >93 ]
[ 116< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >92 ]
[ 115< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >92 ]
[ 115< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >91 ]
[ 114< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >91 ]
[ 114< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >90 ]
[ 113< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >90 ]
[ 113< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >89 ]
[ 112< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >89 ]
[ 112< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >88 ]
[ 111< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >88 ]
[ 111< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >87 ]
[ 110< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >87 ]
[ 110< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >86 ]
[ 109< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >86 ]
[ 109< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >85 ]
[ 108< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >85 ]
[ 108< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >84 ]
[ 107< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >84 ]
[ 107< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >83 ]
[ 106< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >83 ]
[ 106< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >82 ]
[ 105< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >82 ]
[ 105< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >81 ]
[ 104< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >81 ]
[ 104< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >80 ]
[ 103< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >80 ]
[ 103< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >79 ]
[ 102< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >79 ]
[ 102< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >78 ]
[ 101< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >78 ]
[ 101< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >77 ]
[ 100< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >77 ]
[ 100< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >76 ]
[ 99< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >76 ]
[ 99< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >75 ]
[ 98< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >75 ]
[ 98< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >74 ]
[ 97< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >74 ]
[ 97< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >73 ]
[ 96< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >73 ]
[ 96< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >72 ]
[ 95< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >72 ]
[ 95< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >71 ]
[ 94< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >71 ]
[ 94< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >70 ]
[ 93< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >70 ]
[ 93< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >69 ]
[ 92< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >69 ]
[ 92< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >68 ]
[ 91< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >68 ]
[ 91< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >67 ]
[ 90< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >67 ]
[ 90< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >66 ]
[ 89< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >66 ]
[ 89< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >65 ]
[ 88< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >65 ]
[ 88< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >64 ]
[ 87< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >64 ]
[ 87< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >63 ]
[ 86< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >63 ]
[ 86< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >62 ]
[ 85< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >62 ]
[ 85< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >61 ]
[ 84< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >61 ]
[ 84< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >60 ]
[ 83< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >60 ]
[ 83< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >59 ]
[ 82< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >59 ]
[ 82< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >58 ]
[ 81< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >58 ]
[ 81< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >57 ]
[ 80< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >57 ]
[ 80< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >56 ]
[ 79< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >56 ]
[ 79< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >55 ]
[ 78< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >55 ]
[ 78< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >54 ]
[ 77< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >54 ]
[ 77< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >53 ]
[ 76< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >53 ]
[ 76< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >52 ]
[ 75< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >52 ]
[ 75< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >51 ]
[ 74< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >51 ]
[ 74< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >50 ]
[ 73< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >50 ]
[ 73< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >49 ]
[ 72< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >49 ]
[ 72< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >48 ]
[ 71< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >48 ]
[ 71< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >47 ]
[ 70< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >47 ]
[ 70< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >46 ]
[ 69< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >46 ]
[ 69< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >45 ]
[ 68< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >45 ]
[ 68< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >44 ]
[ 67< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >44 ]
[ 67< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >43 ]
[ 66< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >43 ]
[ 66< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >42 ]
[ 65< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >42 ]
[ 65< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >41 ]
[ 64< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >41 ]
[ 64< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >40 ]
[ 63< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >40 ]
[ 63< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >39 ]
[ 62< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >39 ]
[ 62< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >38 ]
[ 61< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >38 ]
[ 61< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >37 ]
[ 60< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >37 ]
[ 60< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >36 ]
[ 59< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >36 ]
[ 59< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >35 ]
[ 58< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >35 ]
[ 58< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >34 ]
[ 57< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >34 ]
[ 57< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >33 ]
[ 56< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >33 ]
[ 56< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >32 ]
[ 55< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >32 ]
[ 55< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >31 ]
[ 54< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >31 ]
[ 54< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >30 ]
[ 53< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >30 ]
[ 53< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >29 ]
[ 52< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >29 ]
[ 52< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >28 ]
[ 51< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >28 ]
[ 51< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >27 ]
[ 50< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >27 ]
[ 50< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >26 ]
[ 49< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >26 ]
[ 49< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >25 ]
[ 48< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >25 ]
[ 48< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >24 ]
[ 47< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >24 ]
[ 47< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >23 ]
[ 46< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >23 ]
[ 46< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >22 ]
[ 45< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >22 ]
[ 45< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >21 ]
[ 44< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >21 ]
[ 44< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >20 ]
[ 43< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >20 ]
[ 43< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >19 ]
[ 42< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >19 ]
[ 42< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >18 ]
[ 41< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >18 ]
[ 41< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >17 ]
[ 40< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >17 ]
[ 40< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >16 ]
[ 39< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >16 ]
[ 39< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >15 ]
[ 38< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >15 ]
[ 38< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >14 ]
[ 37< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >14 ]
[ 37< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >13 ]
[ 36< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >13 ]
[ 36< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >12 ]
[ 35< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >12 ]
[ 35< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >11 ]
[ 34< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >11 ]
[ 34< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >10 ]
[ 33< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >10 ]
[ 33< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >9 ]
[ 32< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >9 ]
[ 32< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >8 ]
[ 31< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >8 ]
[ 31< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >7 ]
[ 30< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >7 ]
[ 30< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >6 ]
[ 29< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >6 ]
[ 29< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >5 ]
[ 28< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >5 ]
[ 28< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >4 ]
[ 27< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >4 ]
[ 27< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >3 ]
[ 26< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >3 ]
[ 26< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >2 ]
[ 25< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >2 ]
[ 25< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >1 ]
[ 24< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >1 ]
[ 24< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >0 ]
[ 23< | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | >0 ]

===== FastClearBot won the battle after 276 cycles =====



===== Starting battle of <FastClearBot> vs <SeeSawRush> with memory tape size: 20 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | -5< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | -6< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | -6 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | -6 | 1< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | -6 | 2< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | -6 | 3< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -6 | 4< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -6 | 5< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -6 | 5 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -6 | 5 | -1< | 0 | 128 ]
