===== Starting battle of <FastClearBot> vs <TruthBot> with memory tape size: 14 =====

[ -127< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-30 | 2 | 128 ]
[ 128< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-31 | 2 | 128 ]
[ 128< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-31 | 2 | 128 ]
[ 127< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-32 | 2 | 128 ]
[ 127< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-32 | 2 | 128 ]
[ 126< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-33 | 2 | 128 ]
[ 126< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-33 | 2 | 128 ]
[ 125< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-34 | 2 | 128 ]
[ 125< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-34 | 2 | 128 ]
[ 124< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-35 | 2 | 128 ]
[ 124< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-35 | 2 | 128 ]
[ 123< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-36 | 2 | 128 ]
[ 123< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-36 | 2 | 128 ]
[ 122< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-37 | 2 | 128 ]
[ 122< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-37 | 2 | 128 ]
[ 121< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-38 | 2 | 128 ]
[ 121< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-38 | 2 | 128 ]
[ 120< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-39 | 2 | 128 ]
[ 120< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-39 | 2 | 128 ]
[ 119< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-40 | 2 | 128 ]
[ 119< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-40 | 2 | 128 ]
[ 118< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-41 | 2 | 128 ]
[ 118< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-41 | 2 | 128 ]
[ 117< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-42 | 2 | 128 ]
[ 117< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-42 | 2 | 128 ]
[ 116< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-43 | 2 | 128 ]
[ 116< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-43 | 2 | 128 ]
[ 115< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-44 | 2 | 128 ]
[ 115< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-44 | 2 | 128 ]
[ 114< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-45 | 2 | 128 ]
[ 114< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-45 | 2 | 128 ]
[ 113< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-46 | 2 | 128 ]
[ 113< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-46 | 2 | 128 ]
[ 112< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-47 | 2 | 128 ]
[ 112< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-47 | 2 | 128 ]
[ 111< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-48 | 2 | 128 ]
[ 111< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-48 | 2 | 128 ]
[ 110< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-49 | 2 | 128 ]
[ 110< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-49 | 2 | 128 ]
[ 109< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-50 | 2 | 128 ]
[ 109< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-50 | 2 | 128 ]
[ 108< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-51 | 2 | 128 ]
[ 108< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-51 | 2 | 128 ]
[ 107< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-52 | 2 | 128 ]
[ 107< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-52 | 2 | 128 ]
[ 106< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-53 | 2 | 128 ]
[ 106< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-53 | 2 | 128 ]
[ 105< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-54 | 2 | 128 ]
[ 105< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-54 | 2 | 128 ]
[ 104< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-55 | 2 | 128 ]
[ 104< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-55 | 2 | 128 ]
[ 103< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-56 | 2 | 128 ]
[ 103< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-56 | 2 | 128 ]
[ 102< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-57 | 2 | 128 ]
[ 102< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-57 | 2 | 128 ]
[ 101< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-58 | 2 | 128 ]
[ 101< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-58 | 2 | 128 ]
[ 100< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-59 | 2 | 128 ]
[ 100< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-59 | 2 | 128 ]
[ 99< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-60 | 2 | 128 ]
[ 99< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-60 | 2 | 128 ]
[ 98< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-61 | 2 | 128 ]
[ 98< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-61 | 2 | 128 ]
[ 97< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-62 | 2 | 128 ]
[ 97< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-62 | 2 | 128 ]
[ 96< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-63 | 2 | 128 ]
[ 96< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-63 | 2 | 128 ]
[ 95< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-64 | 2 | 128 ]
[ 95< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-64 | 2 | 128 ]
[ 94< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-65 | 2 | 128 ]
[ 94< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-65 | 2 | 128 ]
[ 93< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-66 | 2 | 128 ]
[ 93< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-66 | 2 | 128 ]
[ 92< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-67 | 2 | 128 ]
[ 92< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-67 | 2 | 128 ]
[ 91< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-68 | 2 | 128 ]
[ 91< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-68 | 2 | 128 ]
[ 90< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-69 | 2 | 128 ]
[ 90< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-69 | 2 | 128 ]
[ 89< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-70 | 2 | 128 ]
[ 89< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-70 | 2 | 128 ]
[ 88< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-71 | 2 | 128 ]
[ 88< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-71 | 2 | 128 ]
[ 87< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-72 | 2 | 128 ]
[ 87< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-72 | 2 | 128 ]
[ 86< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-73 | 2 | 128 ]
[ 86< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-73 | 2 | 128 ]
[ 85< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-74 | 2 | 128 ]
[ 85< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-74 | 2 | 128 ]
[ 84< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-75 | 2 | 128 ]
[ 84< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-75 | 2 | 128 ]
[ 83< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-76 | 2 | 128 ]
[ 83< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-76 | 2 | 128 ]
[ 82< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-77 | 2 | 128 ]
[ 82< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-77 | 2 | 128 ]
[ 81< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-78 | 2 | 128 ]
[ 81< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-78 | 2 | 128 ]
[ 80< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-79 | 2 | 128 ]
[ 80< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-79 | 2 | 128 ]
[ 79< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-80 | 2 | 128 ]
[ 79< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-80 | 2 | 128 ]
[ 78< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-81 | 2 | 128 ]
[ 78< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-81 | 2 | 128 ]
[ 77< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-82 | 2 | 128 ]
[ 77< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-82 | 2 | 128 ]
[ 76< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-83 | 2 | 128 ]
[ 76< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-83 | 2 | 128 ]
[ 75< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-84 | 2 | 128 ]
[ 75< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-84 | 2 | 128 ]
[ 74< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-85 | 2 | 128 ]
[ 74< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-85 | 2 | 128 ]
[ 73< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-86 | 2 | 128 ]
[ 73< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-86 | 2 | 128 ]
[ 72< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-87 | 2 | 128 ]
[ 72< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-87 | 2 | 128 ]
[ 71< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-88 | 2 | 128 ]
[ 71< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-88 | 2 | 128 ]
[ 70< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-89 | 2 | 128 ]
[ 70< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-89 | 2 | 128 ]
[ 69< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-90 | 2 | 128 ]
[ 69< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-90 | 2 | 128 ]
[ 68< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-91 | 2 | 128 ]
[ 68< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-91 | 2 | 128 ]
[ 67< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-92 | 2 | 128 ]
[ 67< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-92 | 2 | 128 ]
[ 66< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-93 | 2 | 128 ]
[ 66< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-93 | 2 | 128 ]
[ 65< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-94 | 2 | 128 ]
[ 65< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-94 | 2 | 128 ]
[ 64< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-95 | 2 | 128 ]
[ 64< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-95 | 2 | 128 ]
[ 63< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-96 | 2 | 128 ]
[ 63< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-96 | 2 | 128 ]
[ 62< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-97 | 2 | 128 ]
[ 62< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-97 | 2 | 128 ]
[ 61< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-98 | 2 | 128 ]
[ 61< | 0 | 0 | 0 | -4 | -4 | 2 | -4 | 2 | -4 | 0 | >-98 | 2 | 128 ]
