===== Starting battle of <PyBot> vs <TruthBot> with memory tape size: 11 =====

[ 122 | 0 | -4< | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >123 ]
[ 122 | 0 | -5< | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >122 ]
[ 122 | 0< | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >122 ]
[ 122 | -1< | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >121 ]
[ 122 | -2< | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >121 ]
[ 122 | -3< | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >120 ]
[ 122 | -4< | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >120 ]
[ 122< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >119 ]
[ 123< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >119 ]
[ 124< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >118 ]
[ 125< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >118 ]
[ 126< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >117 ]
[ 126< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >117 ]
[ 125< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >116 ]
[ 125< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >116 ]
[ 124< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >115 ]
[ 124< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >115 ]
[ 123< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >114 ]
[ 123< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >114 ]
[ 122< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >113 ]
[ 122< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >113 ]
[ 121< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >112 ]
[ 121< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >112 ]
[ 120< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >111 ]
[ 120< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >111 ]
[ 119< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >110 ]
[ 119< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >110 ]
[ 118< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >109 ]
[ 118< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >109 ]
[ 117< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >108 ]
[ 117< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >108 ]
[ 116< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >107 ]
[ 116< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >107 ]
[ 115< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >106 ]
[ 115< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >106 ]
[ 114< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >105 ]
[ 114< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >105 ]
[ 113< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >104 ]
[ 113< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >104 ]
[ 112< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >103 ]
[ 112< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >103 ]
[ 111< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >102 ]
[ 111< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >102 ]
[ 110< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >101 ]
[ 110< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >101 ]
[ 109< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >100 ]
[ 109< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >100 ]
[ 108< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >99 ]
[ 108< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >99 ]
[ 107< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >98 ]
[ 107< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >98 ]
[ 106< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >97 ]
[ 106< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >97 ]
[ 105< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >96 ]
[ 105< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >96 ]
[ 104< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >95 ]
[ 104< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >95 ]
[ 103< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >94 ]
[ 103< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >94 ]
[ 102< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >93 ]
[ 102< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >93 ]
[ 101< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >92 ]
[ 101< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >92 ]
[ 100< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >91 ]
[ 100< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >91 ]
[ 99< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >90 ]
[ 99< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >90 ]
[ 98< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >89 ]
[ 98< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >89 ]
[ 97< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >88 ]
[ 97< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >88 ]
[ 96< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >87 ]
[ 96< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >87 ]
[ 95< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >86 ]
[ 95< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >86 ]
[ 94< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >85 ]
[ 94< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >85 ]
[ 93< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >84 ]
[ 93< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >84 ]
[ 92< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >83 ]
[ 92< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >83 ]
[ 91< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >82 ]
[ 91< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >82 ]
[ 90< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >81 ]
[ 90< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >81 ]
[ 89< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >80 ]
[ 89< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >80 ]
[ 88< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >79 ]
[ 88< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >79 ]
[ 87< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >78 ]
[ 87< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >78 ]
[ 86< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >77 ]
[ 86< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >77 ]
[ 85< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >76 ]
[ 85< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >76 ]
[ 84< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >75 ]
[ 84< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >75 ]
[ 83< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >74 ]
[ 83< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >74 ]
[ 82< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >73 ]
[ 82< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >73 ]
[ 81< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >72 ]
[ 81< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >72 ]
[ 80< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >71 ]
[ 80< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >71 ]
[ 79< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >70 ]
[ 79< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >70 ]
[ 78< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >69 ]
[ 78< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >69 ]
[ 77< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >68 ]
[ 77< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >68 ]
[ 76< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >67 ]
[ 76< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >67 ]
[ 75< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >66 ]
[ 75< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >66 ]
[ 74< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >65 ]
[ 74< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >65 ]
[ 73< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >64 ]
[ 73< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >64 ]
[ 72< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >63 ]
[ 72< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >63 ]
[ 71< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >62 ]
[ 71< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >62 ]
[ 70< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >61 ]
[ 70< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >61 ]
[ 69< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >60 ]
[ 69< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >60 ]
[ 68< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >59 ]
[ 68< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >59 ]
[ 67< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >58 ]
[ 67< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >58 ]
[ 66< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >57 ]
[ 66< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >57 ]
[ 65< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >56 ]
[ 65< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >56 ]
[ 64< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >55 ]
[ 64< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >55 ]
[ 63< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >54 ]
[ 63< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >54 ]
[ 62< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >53 ]
[ 62< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >53 ]
[ 61< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >52 ]
[ 61< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >52 ]
[ 60< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >51 ]
[ 60< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >51 ]
[ 59< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >50 ]
[ 59< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >50 ]
[ 58< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >49 ]
[ 58< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >49 ]
[ 57< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >48 ]
[ 57< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >48 ]
[ 56< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >47 ]
[ 56< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >47 ]
[ 55< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >46 ]
[ 55< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >46 ]
[ 54< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >45 ]
[ 54< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >45 ]
[ 53< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >44 ]
[ 53< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >44 ]
[ 52< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >43 ]
[ 52< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >43 ]
[ 51< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >42 ]
[ 51< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >42 ]
[ 50< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >41 ]
[ 50< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >41 ]
[ 49< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >40 ]
[ 49< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >40 ]
[ 48< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >39 ]
[ 48< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >39 ]
[ 47< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >38 ]
[ 47< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >38 ]
[ 46< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >37 ]
[ 46< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >37 ]
[ 45< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >36 ]
[ 45< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >36 ]
[ 44< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >35 ]
[ 44< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >35 ]
[ 43< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >34 ]
[ 43< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >34 ]
[ 42< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >33 ]
[ 42< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >33 ]
[ 41< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >32 ]
[ 41< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >32 ]
[ 40< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >31 ]
[ 40< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >31 ]
[ 39< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >30 ]
[ 39< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >30 ]
[ 38< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >29 ]
[ 38< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >29 ]
[ 37< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >28 ]
[ 37< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >28 ]
[ 36< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >27 ]
[ 36< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >27 ]
[ 35< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >26 ]
[ 35< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >26 ]
[ 34< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >25 ]
[ 34< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >25 ]
[ 33< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >24 ]
[ 33< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >24 ]
[ 32< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >23 ]
[ 32< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >23 ]
[ 31< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >22 ]
[ 31< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >22 ]
[ 30< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >21 ]
[ 30< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >21 ]
[ 29< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >20 ]
[ 29< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >20 ]
[ 28< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >19 ]
[ 28< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >19 ]
[ 27< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >18 ]
[ 27< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >18 ]
[ 26< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >17 ]
[ 26< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >17 ]
[ 25< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >16 ]
[ 25< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >16 ]
[ 24< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >15 ]
[ 24< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >15 ]
[ 23< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >14 ]
[ 23< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >14 ]
[ 22< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >13 ]
[ 22< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >13 ]
[ 21< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >12 ]
[ 21< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >12 ]
[ 20< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >11 ]
[ 20< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >11 ]
[ 19< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >10 ]
[ 19< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >10 ]
[ 18< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >9 ]
[ 18< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >9 ]
[ 17< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >8 ]
[ 17< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >8 ]
[ 16< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >7 ]
[ 16< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >7 ]
[ 15< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >6 ]
[ 15< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >6 ]
[ 14< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >5 ]
[ 14< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >5 ]
[ 13< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >4 ]
[ 13< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >4 ]
[ 12< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >3 ]
[ 12< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >3 ]
[ 11< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >2 ]
[ 11< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >2 ]
[ 10< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >1 ]
[ 10< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >1 ]
[ 9< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >0 ]
[ 9< | -4 | -5 | 2 | -5 | 2 | -5 | 2 | -5 | 2 | >0 ]

===== PyBot won the battle after 277 cycles =====



===== Starting battle of <PyBot> vs <TruthBot> with memory tape size: 18 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 128 ]
[ >125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 128 ]
[ >124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 128 ]
[ >123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 2 | 128 ]
