===== Starting battle of <LightfootPlodder> vs <EndTitled> with memory tape size: 23 =====

[ 128 | -100< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >51 | 128 ]
[ 128 | -101< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >50 | 128 ]
[ 128 | -101< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >50 | 128 ]
[ 128 | -102< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >49 | 128 ]
[ 128 | -102< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >49 | 128 ]
[ 128 | -103< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >48 | 128 ]
[ 128 | -103< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >48 | 128 ]
[ 128 | -104< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >47 | 128 ]
[ 128 | -104< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >47 | 128 ]
[ 128 | -105< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >46 | 128 ]
[ 128 | -105< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >46 | 128 ]
[ 128 | -106< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >45 | 128 ]
[ 128 | -106< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >45 | 128 ]
[ 128 | -107< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >44 | 128 ]
[ 128 | -107< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >44 | 128 ]
[ 128 | -108< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >43 | 128 ]
[ 128 | -108< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >43 | 128 ]
[ 128 | -109< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >42 | 128 ]
[ 128 | -109< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >42 | 128 ]
[ 128 | -110< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >41 | 128 ]
[ 128 | -110< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >41 | 128 ]
[ 128 | -111< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >40 | 128 ]
[ 128 | -111< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >40 | 128 ]
[ 128 | -112< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >39 | 128 ]
[ 128 | -112< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >39 | 128 ]
[ 128 | -113< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >38 | 128 ]
[ 128 | -113< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >38 | 128 ]
[ 128 | -114< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >37 | 128 ]
[ 128 | -114< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >37 | 128 ]
[ 128 | -115< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >36 | 128 ]
[ 128 | -115< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >36 | 128 ]
[ 128 | -116< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >35 | 128 ]
[ 128 | -116< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >35 | 128 ]
[ 128 | -117< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >34 | 128 ]
[ 128 | -117< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >34 | 128 ]
[ 128 | -118< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >33 | 128 ]
[ 128 | -118< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >33 | 128 ]
[ 128 | -119< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >32 | 128 ]
[ 128 | -119< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >32 | 128 ]
[ 128 | -120< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >31 | 128 ]
[ 128 | -120< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >31 | 128 ]
[ 128 | -121< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >30 | 128 ]
[ 128 | -121< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >30 | 128 ]
[ 128 | -122< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >29 | 128 ]
[ 128 | -122< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >29 | 128 ]
[ 128 | -123< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >28 | 128 ]
[ 128 | -123< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >28 | 128 ]
[ 128 | -124< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >27 | 128 ]
[ 128 | -124< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >27 | 128 ]
[ 128 | -125< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >26 | 128 ]
[ 128 | -125< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >26 | 128 ]
[ 128 | -126< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >25 | 128 ]
[ 128 | -126< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >25 | 128 ]
[ 128 | -127< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >24 | 128 ]
[ 128 | -127< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >24 | 128 ]
[ 128 | 128< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >23 | 128 ]
[ 128 | 128< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >23 | 128 ]
[ 128 | 127< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >22 | 128 ]
[ 128 | 127< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >22 | 128 ]
[ 128 | 126< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >21 | 128 ]
[ 128 | 126< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >21 | 128 ]
[ 128 | 125< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >20 | 128 ]
[ 128 | 125< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >20 | 128 ]
[ 128 | 124< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >19 | 128 ]
[ 128 | 124< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >19 | 128 ]
[ 128 | 123< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >18 | 128 ]
[ 128 | 123< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >18 | 128 ]
[ 128 | 122< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >17 | 128 ]
[ 128 | 122< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >17 | 128 ]
[ 128 | 121< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >16 | 128 ]
[ 128 | 121< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >16 | 128 ]
[ 128 | 120< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >15 | 128 ]
[ 128 | 120< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >15 | 128 ]
[ 128 | 119< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >14 | 128 ]
[ 128 | 119< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >14 | 128 ]
[ 128 | 118< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >13 | 128 ]
[ 128 | 118< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >13 | 128 ]
[ 128 | 117< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >12 | 128 ]
[ 128 | 117< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >12 | 128 ]
[ 128 | 116< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >11 | 128 ]
[ 128 | 116< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >11 | 128 ]
[ 128 | 115< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >10 | 128 ]
[ 128 | 115< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >10 | 128 ]
[ 128 | 114< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >9 | 128 ]
[ 128 | 114< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >9 | 128 ]
[ 128 | 113< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >8 | 128 ]
[ 128 | 113< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >8 | 128 ]
[ 128 | 112< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >7 | 128 ]
[ 128 | 112< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >7 | 128 ]
[ 128 | 111< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >6 | 128 ]
[ 128 | 111< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >6 | 128 ]
[ 128 | 110< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >5 | 128 ]
[ 128 | 110< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >5 | 128 ]
[ 128 | 109< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >4 | 128 ]
[ 128 | 109< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >4 | 128 ]
[ 128 | 108< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >3 | 128 ]
[ 128 | 108< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >3 | 128 ]
[ 128 | 107< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >2 | 128 ]
[ 128 | 107< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >2 | 128 ]
[ 128 | 106< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >1 | 128 ]
[ 128 | 106< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >1 | 128 ]
[ 128 | 105< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >0 | 128 ]
[ 128 | 105< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >0 | 128 ]
[ 128 | 104< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >0 | 128 ]
[ 128 | 104< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >0 | 128 ]
[ 128 | 103< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >0 | 128 ]
[ 128 | 103< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 1 | >0 | 128 ]
[ 128 | 102< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | >1 | 0 | 128 ]
[ 128 | 102< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | >0 | 0 | 128 ]
[ 128 | 101< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | >0 | 0 | 128 ]
[ 128 | 101< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | >0 | 128 ]
[ 128 | 100< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >128 ]
[ 128 | 100< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >128 ]
[ 128 | 99< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-127 ]
[ 128 | 99< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-126 ]
[ 128 | 98< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-125 ]
[ 128 | 98< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-124 ]
[ 128 | 97< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-123 ]
[ 128 | 97< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-122 ]
[ 128 | 96< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-121 ]
[ 128 | 96< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-120 ]
[ 128 | 95< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-119 ]
[ 128 | 95< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-118 ]
[ 128 | 94< | 0 | -10 | 0 | 0 | 1 | -5 | -15 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | -1 | -22 | 0 | 1 | 0 | 0 | -80 | -1 | 0 | 0 | >-117 ]
