===== Starting battle of <Bigger> vs <Geronimo> with memory tape size: 11 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 69< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-121 ]
[ 68< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-122 ]
[ 68< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-122 ]
[ 67< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-123 ]
[ 67< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-123 ]
[ 66< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-124 ]
[ 66< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-124 ]
[ 65< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-125 ]
[ 65< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-125 ]
[ 64< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-126 ]
[ 64< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-126 ]
[ 63< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-127 ]
[ 63< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >-127 ]
[ 62< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >128 ]
[ 62< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >128 ]
[ 61< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >127 ]
[ 61< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >127 ]
[ 60< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >126 ]
[ 60< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >126 ]
[ 59< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >125 ]
[ 59< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >125 ]
[ 58< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >124 ]
[ 58< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >124 ]
[ 57< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >123 ]
[ 57< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >123 ]
[ 56< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >122 ]
[ 56< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >122 ]
[ 55< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >121 ]
[ 55< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >121 ]
[ 54< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >120 ]
[ 54< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >120 ]
[ 53< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >119 ]
[ 53< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >119 ]
[ 52< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >118 ]
[ 52< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >118 ]
[ 51< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >117 ]
[ 51< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >117 ]
[ 50< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >116 ]
[ 50< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >116 ]
[ 49< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >115 ]
[ 49< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >115 ]
[ 48< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >114 ]
[ 48< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >114 ]
[ 47< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >113 ]
[ 47< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >113 ]
[ 46< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >112 ]
[ 46< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >112 ]
[ 45< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >111 ]
[ 45< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >111 ]
[ 44< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >110 ]
[ 44< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >110 ]
[ 43< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >109 ]
[ 43< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >109 ]
[ 42< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >108 ]
[ 42< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >108 ]
[ 41< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >107 ]
[ 41< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >107 ]
[ 40< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >106 ]
[ 40< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >106 ]
[ 39< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >105 ]
[ 39< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >105 ]
[ 38< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >104 ]
[ 38< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >104 ]
[ 37< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >103 ]
[ 37< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >103 ]
[ 36< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >102 ]
[ 36< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >102 ]
[ 35< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >101 ]
[ 35< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >101 ]
[ 34< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >100 ]
[ 34< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >100 ]
[ 33< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >99 ]
[ 33< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >99 ]
[ 32< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >98 ]
[ 32< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >98 ]
[ 31< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >97 ]
[ 31< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >97 ]
[ 30< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >96 ]
[ 30< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >96 ]
[ 29< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >95 ]
[ 29< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >95 ]
[ 28< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >94 ]
[ 28< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >94 ]
[ 27< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >93 ]
[ 27< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >93 ]
[ 26< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >92 ]
[ 26< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >92 ]
[ 25< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >91 ]
[ 25< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >91 ]
[ 24< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >90 ]
[ 24< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >90 ]
[ 23< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >89 ]
[ 23< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >89 ]
[ 22< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >88 ]
[ 22< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >88 ]
[ 21< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >87 ]
[ 21< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >87 ]
[ 20< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >86 ]
[ 20< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >86 ]
[ 19< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >85 ]
[ 19< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >85 ]
[ 18< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >84 ]
[ 18< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >84 ]
[ 17< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >83 ]
[ 17< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >83 ]
[ 16< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >82 ]
[ 16< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >82 ]
[ 15< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >81 ]
[ 15< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >81 ]
[ 14< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >80 ]
[ 14< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >80 ]
[ 13< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >79 ]
[ 13< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >79 ]
[ 12< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >78 ]
[ 12< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >78 ]
[ 11< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >77 ]
[ 11< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >77 ]
[ 10< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >76 ]
[ 10< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >76 ]
[ 9< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >75 ]
[ 9< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >75 ]
[ 8< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >74 ]
[ 8< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >74 ]
[ 7< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >73 ]
[ 7< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >73 ]
[ 6< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >72 ]
[ 6< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >72 ]
[ 5< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >71 ]
[ 5< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >71 ]
[ 4< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >70 ]
[ 4< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >70 ]
[ 3< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >69 ]
[ 3< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >69 ]
[ 2< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >68 ]
[ 2< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >68 ]
[ 1< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >67 ]
[ 1< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >67 ]
[ 0< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >66 ]
[ 0< | -1 | 1 | 1 | -1 | -18 | 18 | -18 | 18 | 0 | >66 ]

===== Geronimo won the battle after 269 cycles =====



===== Starting battle of <Bigger> vs <Geronimo> with memory tape size: 27 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ -127 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ -127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ -127 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
