===== Starting battle of <CantTouchThis> vs <CounterPunch> with memory tape size: 10 =====

[ -112< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -111< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -111< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -111< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -110< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -110< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -110< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -109< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -109< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -109< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -108< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -108< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -108< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -107< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -107< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -107< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -106< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -106< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -106< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -105< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -105< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -105< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -104< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -104< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -104< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -103< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -103< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -103< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -102< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -102< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -102< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -101< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -101< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -101< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -100< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -100< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -100< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -99< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -99< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -99< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -98< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -98< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -98< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -97< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -97< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -97< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -96< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -96< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -96< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -95< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -95< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -95< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -94< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -94< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -94< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -93< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -93< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -93< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -92< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -92< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -92< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -91< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -91< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -91< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -90< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -90< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -90< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -89< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -89< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -89< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -88< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -88< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -88< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -87< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -87< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -87< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -86< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -86< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -86< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -85< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -85< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -85< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -84< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -84< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -84< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -83< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -83< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -83< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -82< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -82< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -82< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -81< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -81< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -81< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -80< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -80< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -80< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
