===== Starting battle of <FastClearBot> vs <PatientBot> with memory tape size: 12 =====

[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1< | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0< | 1 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | >1 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | >1 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -1 | >2 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | -1 | >3 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | -1 | >4 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | -1 | -1 | >4 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | -1< | 1 | -1 | -1 | >3 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | -1 | -1 | >3 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 1< | -1 | 1 | -1 | -1 | >2 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 1< | -1 | 1 | -1 | -1 | >2 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | -1 | -1 | >1 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | -1 | -1 | >1 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | -1 | -1 | >0 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | -1 | 1 | -1 | -1 | >0 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 1< | 0 | -1 | 1 | -1 | -1 | >0 | 1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 1< | 0 | -1 | 1 | -1 | -1 | 0 | >1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | -1 | 1 | -1 | -1 | 0 | >1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | -1 | 1 | -1 | -1 | 0 | >2 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | -1 | 1 | -1 | -1 | 0 | >3 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >4 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 1< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >4 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 1< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >3 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >3 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >2 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >2 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 1< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >1 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 1< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >0 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >0 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | >0 | -1 | -1 | 0 | 128 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >-1 | -1 | 0 | 128 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >-1 | -1 | 0 | 128 ]
[ 128 | 1< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >0 | -1 | 0 | 128 ]
[ 128 | 1< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >1 | -1 | 0 | 128 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >2 | -1 | 0 | 128 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >2 | -1 | 0 | 128 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >1 | -1 | 0 | 128 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >1 | -1 | 0 | 128 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >0 | -1 | 0 | 128 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >0 | -1 | 0 | 128 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | >0 | -1 | 0 | 128 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >-1 | 0 | 128 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >-1 | 0 | 128 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >0 | 0 | 128 ]
[ 127 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >1 | 0 | 128 ]
[ 127 | 0 | 0< | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >2 | 0 | 128 ]
[ 127 | 0 | 0 | 0< | 0 | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >2 | 0 | 128 ]
[ 127 | 0 | 0 | 0 | 0< | 0 | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >1 | 0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | -1 | -1 | 0 | 0 | 0 | >1 | 0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1< | 1 | -1 | -1 | 0 | 0 | 0 | >0 | 0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1< | -1 | -1 | 0 | 0 | 0 | >0 | 0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1< | -1 | 0 | 0 | 0 | >0 | 0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1< | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1< | 0 | 0 | 0 | 0 | >0 | 128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0< | 0 | 0 | 0 | 0 | >128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 0< | 0 | 0 | 0 | 0 | >128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 1< | 0 | 0 | 0 | 0 | >-127 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 2< | 0 | 0 | 0 | 0 | >-126 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 3< | 0 | 0 | 0 | 0 | >-125 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 4< | 0 | 0 | 0 | 0 | >-125 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 5< | 0 | 0 | 0 | 0 | >-126 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 6< | 0 | 0 | 0 | 0 | >-126 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 7< | 0 | 0 | 0 | 0 | >-127 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 8< | 0 | 0 | 0 | 0 | >-127 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 9< | 0 | 0 | 0 | 0 | >128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 10< | 0 | 0 | 0 | 0 | >128 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 11< | 0 | 0 | 0 | 0 | >127 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 12< | 0 | 0 | 0 | 0 | >127 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 13< | 0 | 0 | 0 | 0 | >126 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 14< | 0 | 0 | 0 | 0 | >126 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 15< | 0 | 0 | 0 | 0 | >125 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 16< | 0 | 0 | 0 | 0 | >125 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 17< | 0 | 0 | 0 | 0 | >124 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 18< | 0 | 0 | 0 | 0 | >124 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 19< | 0 | 0 | 0 | 0 | >123 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 20< | 0 | 0 | 0 | 0 | >123 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 21< | 0 | 0 | 0 | 0 | >122 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 22< | 0 | 0 | 0 | 0 | >122 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 23< | 0 | 0 | 0 | 0 | >121 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 24< | 0 | 0 | 0 | 0 | >121 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 25< | 0 | 0 | 0 | 0 | >120 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 26< | 0 | 0 | 0 | 0 | >120 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 27< | 0 | 0 | 0 | 0 | >119 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 28< | 0 | 0 | 0 | 0 | >119 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 29< | 0 | 0 | 0 | 0 | >118 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 30< | 0 | 0 | 0 | 0 | >118 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 31< | 0 | 0 | 0 | 0 | >117 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 32< | 0 | 0 | 0 | 0 | >117 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 33< | 0 | 0 | 0 | 0 | >116 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 34< | 0 | 0 | 0 | 0 | >116 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 35< | 0 | 0 | 0 | 0 | >115 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 36< | 0 | 0 | 0 | 0 | >115 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 37< | 0 | 0 | 0 | 0 | >114 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 38< | 0 | 0 | 0 | 0 | >114 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 39< | 0 | 0 | 0 | 0 | >113 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 40< | 0 | 0 | 0 | 0 | >113 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 41< | 0 | 0 | 0 | 0 | >112 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 42< | 0 | 0 | 0 | 0 | >112 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 43< | 0 | 0 | 0 | 0 | >111 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 44< | 0 | 0 | 0 | 0 | >111 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 45< | 0 | 0 | 0 | 0 | >110 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 46< | 0 | 0 | 0 | 0 | >110 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 47< | 0 | 0 | 0 | 0 | >109 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 48< | 0 | 0 | 0 | 0 | >109 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 49< | 0 | 0 | 0 | 0 | >108 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 50< | 0 | 0 | 0 | 0 | >108 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 51< | 0 | 0 | 0 | 0 | >107 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 52< | 0 | 0 | 0 | 0 | >107 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 53< | 0 | 0 | 0 | 0 | >106 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 54< | 0 | 0 | 0 | 0 | >106 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 55< | 0 | 0 | 0 | 0 | >105 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 56< | 0 | 0 | 0 | 0 | >105 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 57< | 0 | 0 | 0 | 0 | >104 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 58< | 0 | 0 | 0 | 0 | >104 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 59< | 0 | 0 | 0 | 0 | >103 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 60< | 0 | 0 | 0 | 0 | >103 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 61< | 0 | 0 | 0 | 0 | >102 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 62< | 0 | 0 | 0 | 0 | >102 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 63< | 0 | 0 | 0 | 0 | >101 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 64< | 0 | 0 | 0 | 0 | >101 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 65< | 0 | 0 | 0 | 0 | >100 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 66< | 0 | 0 | 0 | 0 | >100 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 67< | 0 | 0 | 0 | 0 | >99 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 68< | 0 | 0 | 0 | 0 | >99 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 69< | 0 | 0 | 0 | 0 | >98 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 70< | 0 | 0 | 0 | 0 | >98 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 71< | 0 | 0 | 0 | 0 | >97 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 72< | 0 | 0 | 0 | 0 | >97 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 73< | 0 | 0 | 0 | 0 | >96 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 74< | 0 | 0 | 0 | 0 | >96 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 75< | 0 | 0 | 0 | 0 | >95 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 76< | 0 | 0 | 0 | 0 | >95 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 77< | 0 | 0 | 0 | 0 | >94 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 78< | 0 | 0 | 0 | 0 | >94 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 79< | 0 | 0 | 0 | 0 | >93 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 80< | 0 | 0 | 0 | 0 | >93 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 81< | 0 | 0 | 0 | 0 | >92 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 82< | 0 | 0 | 0 | 0 | >92 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 83< | 0 | 0 | 0 | 0 | >91 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 84< | 0 | 0 | 0 | 0 | >91 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 85< | 0 | 0 | 0 | 0 | >90 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 86< | 0 | 0 | 0 | 0 | >90 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 87< | 0 | 0 | 0 | 0 | >89 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 88< | 0 | 0 | 0 | 0 | >89 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 89< | 0 | 0 | 0 | 0 | >88 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 90< | 0 | 0 | 0 | 0 | >88 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 91< | 0 | 0 | 0 | 0 | >87 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 92< | 0 | 0 | 0 | 0 | >87 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 93< | 0 | 0 | 0 | 0 | >86 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 94< | 0 | 0 | 0 | 0 | >86 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 95< | 0 | 0 | 0 | 0 | >85 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 96< | 0 | 0 | 0 | 0 | >85 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 97< | 0 | 0 | 0 | 0 | >84 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 98< | 0 | 0 | 0 | 0 | >84 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 99< | 0 | 0 | 0 | 0 | >83 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 100< | 0 | 0 | 0 | 0 | >83 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 101< | 0 | 0 | 0 | 0 | >82 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 102< | 0 | 0 | 0 | 0 | >82 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 103< | 0 | 0 | 0 | 0 | >81 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 104< | 0 | 0 | 0 | 0 | >81 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 105< | 0 | 0 | 0 | 0 | >80 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 106< | 0 | 0 | 0 | 0 | >80 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 107< | 0 | 0 | 0 | 0 | >79 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 108< | 0 | 0 | 0 | 0 | >79 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 109< | 0 | 0 | 0 | 0 | >78 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 110< | 0 | 0 | 0 | 0 | >78 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 111< | 0 | 0 | 0 | 0 | >77 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 112< | 0 | 0 | 0 | 0 | >77 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 113< | 0 | 0 | 0 | 0 | >76 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 114< | 0 | 0 | 0 | 0 | >76 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 115< | 0 | 0 | 0 | 0 | >75 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 116< | 0 | 0 | 0 | 0 | >75 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 117< | 0 | 0 | 0 | 0 | >74 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 118< | 0 | 0 | 0 | 0 | >74 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 119< | 0 | 0 | 0 | 0 | >73 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 120< | 0 | 0 | 0 | 0 | >73 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 121< | 0 | 0 | 0 | 0 | >72 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 122< | 0 | 0 | 0 | 0 | >72 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 123< | 0 | 0 | 0 | 0 | >71 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 124< | 0 | 0 | 0 | 0 | >71 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 125< | 0 | 0 | 0 | 0 | >70 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 126< | 0 | 0 | 0 | 0 | >70 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 127< | 0 | 0 | 0 | 0 | >69 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | 128< | 0 | 0 | 0 | 0 | >69 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -127< | 0 | 0 | 0 | 0 | >68 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -126< | 0 | 0 | 0 | 0 | >68 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -125< | 0 | 0 | 0 | 0 | >67 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -124< | 0 | 0 | 0 | 0 | >67 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -123< | 0 | 0 | 0 | 0 | >66 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -122< | 0 | 0 | 0 | 0 | >66 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -121< | 0 | 0 | 0 | 0 | >65 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -120< | 0 | 0 | 0 | 0 | >65 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -119< | 0 | 0 | 0 | 0 | >64 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -118< | 0 | 0 | 0 | 0 | >64 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -117< | 0 | 0 | 0 | 0 | >63 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -116< | 0 | 0 | 0 | 0 | >63 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -115< | 0 | 0 | 0 | 0 | >62 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -114< | 0 | 0 | 0 | 0 | >62 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -113< | 0 | 0 | 0 | 0 | >61 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -112< | 0 | 0 | 0 | 0 | >61 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -111< | 0 | 0 | 0 | 0 | >60 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -110< | 0 | 0 | 0 | 0 | >60 ]
[ 127 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | -1 | -1 | -109< | 0 | 0 | 0 | 0 | >59 ]
