===== Starting battle of <NestDarwin> vs <SeeSawRush> with memory tape size: 16 =====

[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >0 | -5< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >-1< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >-1< | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | 0< | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | 1< | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | 2< | >-6 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | 3< | >-7 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2< | 3 | >-8 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2< | 3 | >-9 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -1< | 3 | >-10 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 0< | 3 | >-11 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 1< | 3 | >-12 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 2< | 3 | >-13 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 2< | 3 | >-13 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 1< | 3 | >-13 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 1< | 3 | >-12 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 0< | 3 | >-12 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 0< | 3 | >-12 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | 0< | 3 | >-11 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2< | 0 | 3 | >-11 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -2< | 0 | 3 | >-11 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | -1< | 0 | 3 | >-10 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 0< | 0 | 3 | >-10 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 1< | 0 | 3 | >-10 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 2< | 0 | 3 | >-9 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 2< | 0 | 3 | >-9 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 1< | 0 | 3 | >-9 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 1< | 0 | 3 | >-8 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 0< | 0 | 3 | >-8 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 0< | 0 | 3 | >-8 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2 | 0< | 0 | 3 | >-7 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2< | 0 | 0 | 3 | >-7 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -2< | 0 | 0 | 3 | >-7 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | -1< | 0 | 0 | 3 | >-6 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
