===== Starting battle of <FastTrapClearBot> vs <CounterPunch> with memory tape size: 13 =====

[ 127 | -1 | -1 | -1 | -1 | -13 | 11< | -1 | -1 | 0 | 0 | >-22 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -1< | -1 | 0 | 0 | >-23 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -2< | -1 | 0 | 0 | >-23 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -3< | -1 | 0 | 0 | >-24 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -4< | -1 | 0 | 0 | >-24 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -5< | -1 | 0 | 0 | >-25 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -6< | -1 | 0 | 0 | >-25 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -7< | -1 | 0 | 0 | >-26 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -8< | -1 | 0 | 0 | >-26 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -9< | -1 | 0 | 0 | >-27 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -10< | -1 | 0 | 0 | >-27 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -11< | -1 | 0 | 0 | >-28 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -12< | -1 | 0 | 0 | >-28 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13< | -1 | 0 | 0 | >-29 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | -1< | 0 | 0 | >-29 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 0< | 0 | 0 | >-30 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 1< | 0 | 0 | >-30 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 2< | 0 | 0 | >-31 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 3< | 0 | 0 | >-31 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 4< | 0 | 0 | >-32 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 5< | 0 | 0 | >-32 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 6< | 0 | 0 | >-33 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 7< | 0 | 0 | >-33 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 8< | 0 | 0 | >-34 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 9< | 0 | 0 | >-34 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 10< | 0 | 0 | >-35 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11< | 0 | 0 | >-35 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | 0< | 0 | >-36 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -1< | 0 | >-36 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -2< | 0 | >-37 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -3< | 0 | >-37 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -4< | 0 | >-38 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -5< | 0 | >-38 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -6< | 0 | >-39 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -7< | 0 | >-39 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -8< | 0 | >-40 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -9< | 0 | >-40 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -10< | 0 | >-41 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -11< | 0 | >-41 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12< | 0 | >-42 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 0< | >-42 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 1< | >-43 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 2< | >-43 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 3< | >-44 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 4< | >-44 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 5< | >-45 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 6< | >-45 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 7< | >-46 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 8< | >-46 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 9< | >-47 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 10< | >-47 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 11< | >-48 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12 | 12< | >-48 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11 | -12< | 12 | >-49 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13 | 11< | -12 | 12 | >-49 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11 | -13< | 11 | -12 | 12 | >-50 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13 | 11< | -13 | 11 | -12 | 12 | >-50 | -122 ]
[ 127 | -1 | -1 | -1 | -1 | -13< | 11 | -13 | 11 | -12 | 12 | >-51 | -122 ]
[ 127 | -1 | -1 | -1 | -1< | -13 | 11 | -13 | 11 | -12 | 12 | >-51 | -122 ]
[ 127 | -1 | -1 | -1< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-52 | -122 ]
[ 127 | -1 | -1 | -1< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-52 | -122 ]
[ 127 | -1 | -1 | -2< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-53 | -122 ]
[ 127 | -1 | -1 | -2< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-53 | -122 ]
[ 127 | -1 | -1 | -3< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-54 | -122 ]
[ 127 | -1 | -1 | -4< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-54 | -122 ]
[ 127 | -1 | -1 | -5< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-55 | -122 ]
[ 127 | -1 | -1 | -6< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-55 | -122 ]
[ 127 | -1 | -1 | -7< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-56 | -122 ]
[ 127 | -1 | -1 | -8< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-56 | -122 ]
[ 127 | -1 | -1 | -8< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-57 | -122 ]
[ 127 | -1 | -1 | -7< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-57 | -122 ]
[ 127 | -1 | -1 | -7< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-58 | -122 ]
[ 127 | -1 | -1 | -7< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-58 | -122 ]
[ 127 | -1 | -1 | -6< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-59 | -122 ]
[ 127 | -1 | -1 | -6< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-59 | -122 ]
[ 127 | -1 | -1 | -6< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-60 | -122 ]
[ 127 | -1 | -1 | -5< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-60 | -122 ]
[ 127 | -1 | -1 | -5< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-61 | -122 ]
[ 127 | -1 | -1 | -5< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-61 | -122 ]
[ 127 | -1 | -1 | -4< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-62 | -122 ]
[ 127 | -1 | -1 | -4< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-62 | -122 ]
[ 127 | -1 | -1 | -4< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-63 | -122 ]
[ 127 | -1 | -1 | -3< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-63 | -122 ]
[ 127 | -1 | -1 | -3< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-64 | -122 ]
[ 127 | -1 | -1 | -3< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-64 | -122 ]
[ 127 | -1 | -1 | -2< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-65 | -122 ]
[ 127 | -1 | -1 | -2< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-65 | -122 ]
[ 127 | -1 | -1 | -2< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-66 | -122 ]
[ 127 | -1 | -1 | -1< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-66 | -122 ]
[ 127 | -1 | -1 | -1< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-67 | -122 ]
[ 127 | -1 | -1 | -1< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-67 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-68 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-68 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-69 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-69 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-70 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-70 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-71 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-71 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-72 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-72 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-73 | -122 ]
[ 127 | -1 | -1 | 0< | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-73 | -122 ]
[ 127 | -1 | -1< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-74 | -122 ]
[ 127 | -1 | -1< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-74 | -122 ]
[ 127 | -1 | -2< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-75 | -122 ]
[ 127 | -1 | -2< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-75 | -122 ]
[ 127 | -1 | -3< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-76 | -122 ]
[ 127 | -1 | -4< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-76 | -122 ]
[ 127 | -1 | -5< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-77 | -122 ]
[ 127 | -1 | -6< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-77 | -122 ]
[ 127 | -1 | -7< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-78 | -122 ]
[ 127 | -1 | -8< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-78 | -122 ]
[ 127 | -1 | -8< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-79 | -122 ]
[ 127 | -1 | -7< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-79 | -122 ]
[ 127 | -1 | -7< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-80 | -122 ]
[ 127 | -1 | -7< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-80 | -122 ]
[ 127 | -1 | -6< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-81 | -122 ]
[ 127 | -1 | -6< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-81 | -122 ]
[ 127 | -1 | -6< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-82 | -122 ]
[ 127 | -1 | -5< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-82 | -122 ]
[ 127 | -1 | -5< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-83 | -122 ]
[ 127 | -1 | -5< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-83 | -122 ]
[ 127 | -1 | -4< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-84 | -122 ]
[ 127 | -1 | -4< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-84 | -122 ]
[ 127 | -1 | -4< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-85 | -122 ]
[ 127 | -1 | -3< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-85 | -122 ]
[ 127 | -1 | -3< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-86 | -122 ]
[ 127 | -1 | -3< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-86 | -122 ]
[ 127 | -1 | -2< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-87 | -122 ]
[ 127 | -1 | -2< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-87 | -122 ]
[ 127 | -1 | -2< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-88 | -122 ]
[ 127 | -1 | -1< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-88 | -122 ]
[ 127 | -1 | -1< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-89 | -122 ]
[ 127 | -1 | -1< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-89 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-90 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-90 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-91 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-91 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-92 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-92 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-93 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-93 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-94 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-94 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-95 | -122 ]
[ 127 | -1 | 0< | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-95 | -122 ]
[ 127 | -1< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-96 | -122 ]
[ 127 | -1< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-96 | -122 ]
[ 127 | -2< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-97 | -122 ]
[ 127 | -2< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-97 | -122 ]
[ 127 | -3< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-98 | -122 ]
[ 127 | -4< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-98 | -122 ]
[ 127 | -5< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-99 | -122 ]
[ 127 | -6< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-99 | -122 ]
[ 127 | -7< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-100 | -122 ]
[ 127 | -8< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-100 | -122 ]
[ 127 | -8< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-101 | -122 ]
[ 127 | -7< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-101 | -122 ]
[ 127 | -7< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-102 | -122 ]
[ 127 | -7< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-102 | -122 ]
[ 127 | -6< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-103 | -122 ]
[ 127 | -6< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-103 | -122 ]
[ 127 | -6< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-104 | -122 ]
[ 127 | -5< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-104 | -122 ]
[ 127 | -5< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-105 | -122 ]
[ 127 | -5< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-105 | -122 ]
[ 127 | -4< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-106 | -122 ]
[ 127 | -4< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-106 | -122 ]
[ 127 | -4< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-107 | -122 ]
[ 127 | -3< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-107 | -122 ]
[ 127 | -3< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-108 | -122 ]
[ 127 | -3< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-108 | -122 ]
[ 127 | -2< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-109 | -122 ]
[ 127 | -2< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-109 | -122 ]
[ 127 | -2< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-110 | -122 ]
[ 127 | -1< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-110 | -122 ]
[ 127 | -1< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-111 | -122 ]
[ 127 | -1< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-111 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-112 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-112 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-113 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-113 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-114 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-114 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-115 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-115 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-116 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-116 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-117 | -122 ]
[ 127 | 0< | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-117 | -122 ]
[ 127< | 0 | 0 | 0 | -1 | -13 | 11 | -13 | 11 | -12 | 12 | >-118 | -122 ]
