===== Starting battle of <SternBot> vs <BurlyBalder> with memory tape size: 17 =====

[ 128 | -1 | 1 | 0 | -1 | 5< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-117 ]
[ 128 | -1 | 1 | 0 | -1 | 4< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-117 ]
[ 128 | -1 | 1 | 0 | -1 | 3< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-116 ]
[ 128 | -1 | 1 | 0 | -1 | 2< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-116 ]
[ 128 | -1 | 1 | 0 | -1 | 1< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-115 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-115 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-114 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-114 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-113 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-113 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-112 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-112 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-111 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-111 ]
[ 128 | -1 | 1 | 0 | -1 | -1< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-110 ]
[ 128 | -1 | 1 | 0 | -1 | -1< | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-110 ]
[ 128 | -1 | 1 | 0 | -1< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-109 ]
[ 128 | -1 | 1 | 0 | -1< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-109 ]
[ 128 | -1 | 1 | 0 | 0< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-108 ]
[ 128 | -1 | 1 | 0 | 0< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-108 ]
[ 128 | -1 | 1 | 0 | 0< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-107 ]
[ 128 | -1 | 1 | 0 | -1< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-107 ]
[ 128 | -1 | 1 | 0 | -1< | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-106 ]
[ 128 | -1 | 1 | 0< | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-106 ]
[ 128 | -1 | 1 | 0< | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-105 ]
[ 128 | -1 | 1 | -1< | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-105 ]
[ 128 | -1 | 1 | -1< | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-104 ]
[ 128 | -1 | 1< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-104 ]
[ 128 | -1 | 1< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-103 ]
[ 128 | -1 | 2< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-103 ]
[ 128 | -1 | 2< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-102 ]
[ 128 | -1 | 3< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-102 ]
[ 128 | -1 | 3< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-101 ]
[ 128 | -1 | 4< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-101 ]
[ 128 | -1 | 4< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-100 ]
[ 128 | -1 | 5< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-100 ]
[ 128 | -1 | 5< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-99 ]
[ 128 | -1 | 6< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-99 ]
[ 128 | -1 | 6< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-98 ]
[ 128 | -1 | 7< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-98 ]
[ 128 | -1 | 7< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-97 ]
[ 128 | -1 | 6< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-97 ]
[ 128 | -1 | 5< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-96 ]
[ 128 | -1 | 4< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-96 ]
[ 128 | -1 | 3< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-95 ]
[ 128 | -1 | 2< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-95 ]
[ 128 | -1 | 1< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-94 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-94 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-93 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-93 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-92 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-92 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-91 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-91 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-90 ]
[ 128 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-90 ]
[ 128 | -1 | -1< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-89 ]
[ 128 | -1 | -1< | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-89 ]
[ 128 | -1< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-88 ]
[ 128 | -1< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-88 ]
[ 128 | 0< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-87 ]
[ 128 | 0< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-87 ]
[ 128 | 0< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-86 ]
[ 128 | -1< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-86 ]
[ 128 | -1< | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-85 ]
[ 128< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-85 ]
[ 128< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-84 ]
[ -127< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-84 ]
[ -127< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-83 ]
[ -126< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-83 ]
[ -126< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-82 ]
[ -125< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-82 ]
[ -125< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-81 ]
[ -124< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-81 ]
[ -124< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-80 ]
[ -123< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-80 ]
[ -123< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-79 ]
[ -122< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-79 ]
[ -122< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-78 ]
[ -123< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-78 ]
[ -124< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-77 ]
[ -125< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-77 ]
[ -126< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-76 ]
[ -127< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-76 ]
[ 128< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-75 ]
[ 127< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-75 ]
[ 127< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-74 ]
[ 126< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-74 ]
[ 126< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-73 ]
[ 125< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-73 ]
[ 125< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-72 ]
[ 124< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-72 ]
[ 124< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-71 ]
[ 123< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-71 ]
[ 123< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-70 ]
[ 122< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-70 ]
[ 122< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-69 ]
[ 121< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-69 ]
[ 121< | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -6 | 7 | -7 | 7 | -7 | 0 | 0 | 0 | >-68 ]
