===== Starting battle of <SternBot> vs <TerribleThor> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 128 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -2 | 128 ]
[ 128 | -1 | 1 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | >0 | 0 | 0 | 0 | -1< | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | >-1 | 0 | 0 | 0 | -2< | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | >0 | 0 | 0< | -2 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | >1 | 0< | 0 | -2 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | >-1< | 0 | -2 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -2< | >0 | -2 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -1 | 1< | -2 | >-1 | -2 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -1< | 1 | -2 | -1 | >-2 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -2< | 1 | -2 | -1 | >-1 | 0 | -2 | 128 ]
[ 128 | -1 | 1 | 0 | -3< | 1 | -2 | -1 | -1 | >0 | -2 | 128 ]
[ 128 | -1 | 1 | 0< | -3 | 1 | -2 | -1 | -1 | 0 | >-2 | 128 ]
[ 128 | -1 | 1< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | >-2 | 128 ]
[ 128 | -1 | 1< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | >-1 | 128 ]
[ 128 | -1 | 2< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | >-1 | 128 ]
[ 128 | -1 | 2< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | >0 | 128 ]
[ 128 | -1 | 3< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | >0 | 128 ]
[ 128 | -1 | 3< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >128 ]
[ 128 | -1 | 4< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >128 ]
[ 128 | -1 | 4< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >127 ]
[ 128 | -1 | 5< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >127 ]
[ 128 | -1 | 5< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >126 ]
[ 128 | -1 | 6< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >126 ]
[ 128 | -1 | 6< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >125 ]
[ 128 | -1 | 7< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >125 ]
[ 128 | -1 | 7< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >124 ]
[ 128 | -1 | 8< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >124 ]
[ 128 | -1 | 8< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >123 ]
[ 128 | -1 | 9< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >123 ]
[ 128 | -1 | 9< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >122 ]
[ 128 | -1 | 10< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >122 ]
[ 128 | -1 | 10< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >121 ]
[ 128 | -1 | 11< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >121 ]
[ 128 | -1 | 11< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >120 ]
[ 128 | -1 | 12< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >120 ]
[ 128 | -1 | 12< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >119 ]
[ 128 | -1 | 13< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >119 ]
[ 128 | -1 | 13< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >118 ]
[ 128 | -1 | 14< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >118 ]
[ 128 | -1 | 14< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >117 ]
[ 128 | -1 | 15< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >117 ]
[ 128 | -1 | 15< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >116 ]
[ 128 | -1 | 16< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >116 ]
[ 128 | -1 | 16< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >115 ]
[ 128 | -1 | 17< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >115 ]
[ 128 | -1 | 17< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >114 ]
[ 128 | -1 | 18< | 0 | -3 | 1 | -2 | -1 | -1 | 0 | 0 | >114 ]
