===== Starting battle of <Plodder> vs <Dumbot> with memory tape size: 14 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -127< ]
[ 128 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -126< ]
[ 128 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -125< ]
[ 128 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -124< ]
[ 128 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -123< ]
[ 128 | -4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -122< ]
[ 128 | -4 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -121< ]
[ 128 | -4 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -120< ]
[ 128 | -4 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -119< ]
[ 128 | -4 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -118< ]
[ 128 | -4 | -4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -117< ]
[ 128 | -4 | -4 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -116< ]
[ 128 | -4 | -4 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -115< ]
[ 128 | -4 | -4 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -114< ]
[ 128 | -4 | -4 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -113< ]
[ 128 | -4 | -4 | >5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -112< ]
[ 128 | -4 | -4 | >6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -111< ]
[ 128 | -4 | -4 | >7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -110< ]
[ 128 | -4 | -4 | 7 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -109< ]
[ 128 | -4 | -4 | 7 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -108< ]
[ 128 | -4 | -4 | 7 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -107< ]
[ 128 | -4 | -4 | 7 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -106< ]
[ 128 | -4 | -4 | 7 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -105< ]
[ 128 | -4 | -4 | 7 | >-5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -104< ]
[ 128 | -4 | -4 | 7 | >-6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -103< ]
[ 128 | -4 | -4 | 7 | >-7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -102< ]
[ 128 | -4 | -4 | 7 | >-8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -101< ]
[ 128 | -4 | -4 | 7 | >-9 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -100< ]
[ 128 | -4 | -4 | 7 | >-10 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -99< ]
[ 128 | -4 | -4 | 7 | >-11 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -98< ]
[ 128 | -4 | -4 | 7 | >-12 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -97< ]
[ 128 | -4 | -4 | 7 | >-13 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -96< ]
[ 128 | -4 | -4 | 7 | >-14 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -95< ]
[ 128 | -4 | -4 | 7 | >-15 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -94< ]
[ 128 | -4 | -4 | 7 | >-16 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -93< ]
[ 128 | -4 | -4 | 7 | >-17 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -92< ]
[ 128 | -4 | -4 | 7 | -17 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -91< ]
[ 128 | -4 | -4 | 7 | -17 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -90< ]
[ 128 | -4 | -4 | 7 | -17 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -89< ]
[ 128 | -4 | -4 | 7 | -17 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -88< ]
[ 128 | -4 | -4 | 7 | -17 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -87< ]
[ 128 | -4 | -4 | 7 | -17 | >5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -86< ]
[ 128 | -4 | -4 | 7 | -17 | >6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -85< ]
[ 128 | -4 | -4 | 7 | -17 | >7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -84< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -83< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | -82< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | -81< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | -80< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | -79< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-5 | 0 | 0 | 0 | 0 | 0 | 0 | -78< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-6 | 0 | 0 | 0 | 0 | 0 | 0< | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | >-7 | 0 | 0 | 0 | 0 | 0 | -1< | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | >0 | 0 | 0 | 0 | 0< | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | >-1 | 0 | 0 | 0 | -1< | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | >0 | 0 | 0< | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | >-1 | 0 | -1< | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | >-1 | 0< | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | >0 | -1< | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | >1< | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | >1< | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1< | >2 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -2< | >3 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7< | -2 | >4 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >5 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >6 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >7 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >8 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >9 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >10 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >11 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >12 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >13 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >14 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >15 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >16 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >17 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >18 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >19 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >20 | -1 | -1 | -1 | -1 | -78 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -8< | -2 | >21 | -1 | -1 | -1 | -1 | -78 ]
