===== Starting battle of <DontUnderstand> vs <CounterPunch> with memory tape size: 16 =====

[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | 0 | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 0< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 1< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 2< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 3< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 4< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 5< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 6< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 7< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 8< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 9< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 10< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 11< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12< | -2 | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -2< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -3< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -4< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -5< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -6< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -7< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -8< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -9< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -10< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -11< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -12< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -13< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14< | 0 | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 0< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 1< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 2< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 3< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 4< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 5< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 6< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 7< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 8< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 9< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 10< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 11< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12< | 1 | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | 1< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | 0< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -1< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -2< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -3< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -4< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -5< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -6< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -7< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -8< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -9< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -10< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11< | -1 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | -1< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 0< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 1< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 2< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 3< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 4< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 5< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 6< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 7< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 8< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 9< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 10< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11< | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11< | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12< | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14< | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12< | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 121< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 121< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -126< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -125< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -124< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -123< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -122< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -121< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -121< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -121< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -120< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -120< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -120< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -119< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -119< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -119< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
[ -118< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12 | 12 | -14 | 12 | -11 | 11 | >-11 | -122 ]
