===== Starting battle of <WallE2.0> vs <NestDarwin> with memory tape size: 13 =====

[ -124 | 66 | -76 | 93< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >97 | 123 ]
[ -124 | 66 | -76 | 93< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >98 | 123 ]
[ -124 | 66 | -76 | 93< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >99 | 123 ]
[ -124 | 66 | -76 | 94< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >100 | 123 ]
[ -124 | 66 | -76 | 94< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >101 | 123 ]
[ -124 | 66 | -76 | 94< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >102 | 123 ]
[ -124 | 66 | -76 | 95< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >103 | 123 ]
[ -124 | 66 | -76 | 95< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >104 | 123 ]
[ -124 | 66 | -76 | 95< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >105 | 123 ]
[ -124 | 66 | -76 | 96< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >106 | 123 ]
[ -124 | 66 | -76 | 96< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >107 | 123 ]
[ -124 | 66 | -76 | 96< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >108 | 123 ]
[ -124 | 66 | -76 | 97< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >109 | 123 ]
[ -124 | 66 | -76 | 97< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >110 | 123 ]
[ -124 | 66 | -76 | 97< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >111 | 123 ]
[ -124 | 66 | -76 | 98< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >112 | 123 ]
[ -124 | 66 | -76 | 98< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >113 | 123 ]
[ -124 | 66 | -76 | 98< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >114 | 123 ]
[ -124 | 66 | -76 | 99< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >115 | 123 ]
[ -124 | 66 | -76 | 99< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >116 | 123 ]
[ -124 | 66 | -76 | 99< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >117 | 123 ]
[ -124 | 66 | -76 | 100< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >117 | 123 ]
[ -124 | 66 | -76 | 100< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >118 | 123 ]
[ -124 | 66 | -76 | 100< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >118 | 123 ]
[ -124 | 66 | -76 | 101< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >119 | 123 ]
[ -124 | 66 | -76 | 101< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >119 | 123 ]
[ -124 | 66 | -76 | 101< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >120 | 123 ]
[ -124 | 66 | -76 | 102< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >120 | 123 ]
[ -124 | 66 | -76 | 102< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >121 | 123 ]
[ -124 | 66 | -76 | 102< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >121 | 123 ]
[ -124 | 66 | -76 | 103< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >122 | 123 ]
[ -124 | 66 | -76 | 103< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >122 | 123 ]
[ -124 | 66 | -76 | 103< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >123 | 123 ]
[ -124 | 66 | -76 | 104< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >123 | 123 ]
[ -124 | 66 | -76 | 104< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >124 | 123 ]
[ -124 | 66 | -76 | 104< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >124 | 123 ]
[ -124 | 66 | -76 | 105< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >125 | 123 ]
[ -124 | 66 | -76 | 105< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | >125 | 123 ]
[ -124 | 66 | -76 | 105< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >123 ]
[ -124 | 66 | -76 | 106< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >123 ]
[ -124 | 66 | -76 | 106< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >124 ]
[ -124 | 66 | -76 | 106< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >125 ]
[ -124 | 66 | -76 | 107< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >126 ]
[ -124 | 66 | -76 | 107< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >127 ]
[ -124 | 66 | -76 | 107< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >128 ]
[ -124 | 66 | -76 | 108< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-127 ]
[ -124 | 66 | -76 | 108< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-126 ]
[ -124 | 66 | -76 | 108< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-125 ]
[ -124 | 66 | -76 | 109< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-124 ]
[ -124 | 66 | -76 | 109< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-123 ]
[ -124 | 66 | -76 | 109< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-122 ]
[ -124 | 66 | -76 | 110< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-121 ]
[ -124 | 66 | -76 | 110< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-120 ]
[ -124 | 66 | -76 | 110< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-119 ]
[ -124 | 66 | -76 | 111< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-118 ]
[ -124 | 66 | -76 | 111< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-117 ]
[ -124 | 66 | -76 | 111< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-116 ]
[ -124 | 66 | -76 | 112< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-115 ]
[ -124 | 66 | -76 | 112< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-114 ]
[ -124 | 66 | -76 | 112< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-113 ]
[ -124 | 66 | -76 | 113< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-112 ]
[ -124 | 66 | -76 | 113< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-111 ]
[ -124 | 66 | -76 | 113< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-110 ]
[ -124 | 66 | -76 | 114< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-109 ]
[ -124 | 66 | -76 | 114< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-108 ]
[ -124 | 66 | -76 | 114< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-107 ]
[ -124 | 66 | -76 | 115< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-106 ]
[ -124 | 66 | -76 | 115< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-105 ]
[ -124 | 66 | -76 | 115< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-104 ]
[ -124 | 66 | -76 | 116< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-103 ]
[ -124 | 66 | -76 | 116< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-102 ]
[ -124 | 66 | -76 | 116< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-101 ]
[ -124 | 66 | -76 | 117< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-100 ]
[ -124 | 66 | -76 | 117< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-99 ]
[ -124 | 66 | -76 | 117< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-98 ]
[ -124 | 66 | -76 | 118< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-97 ]
[ -124 | 66 | -76 | 118< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-96 ]
[ -124 | 66 | -76 | 118< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-95 ]
[ -124 | 66 | -76 | 119< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-94 ]
[ -124 | 66 | -76 | 119< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-93 ]
[ -124 | 66 | -76 | 119< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-92 ]
[ -124 | 66 | -76 | 120< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-91 ]
[ -124 | 66 | -76 | 120< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-90 ]
[ -124 | 66 | -76 | 120< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-89 ]
[ -124 | 66 | -76 | 121< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-88 ]
[ -124 | 66 | -76 | 121< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-87 ]
[ -124 | 66 | -76 | 121< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-86 ]
[ -124 | 66 | -76 | 122< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-85 ]
[ -124 | 66 | -76 | 122< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-84 ]
[ -124 | 66 | -76 | 122< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-83 ]
[ -124 | 66 | -76 | 123< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-82 ]
[ -124 | 66 | -76 | 123< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-81 ]
[ -124 | 66 | -76 | 123< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-80 ]
[ -124 | 66 | -76 | 124< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-79 ]
[ -124 | 66 | -76 | 124< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-78 ]
[ -124 | 66 | -76 | 124< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-77 ]
[ -124 | 66 | -76 | 125< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-76 ]
[ -124 | 66 | -76 | 125< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-75 ]
[ -124 | 66 | -76 | 125< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-74 ]
[ -124 | 66 | -76 | 126< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-73 ]
[ -124 | 66 | -76 | 126< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-72 ]
[ -124 | 66 | -76 | 126< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-71 ]
[ -124 | 66 | -76 | 127< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-70 ]
[ -124 | 66 | -76 | 127< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-69 ]
[ -124 | 66 | -76 | 127< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-68 ]
[ -124 | 66 | -76 | 128< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-67 ]
[ -124 | 66 | -76 | 128< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-66 ]
[ -124 | 66 | -76 | 128< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-65 ]
[ -124 | 66 | -76 | -127< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-64 ]
[ -124 | 66 | -76 | -127< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-63 ]
[ -124 | 66 | -76 | -127< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-62 ]
[ -124 | 66 | -76 | -126< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-61 ]
[ -124 | 66 | -76 | -126< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-60 ]
[ -124 | 66 | -76 | -126< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-59 ]
[ -124 | 66 | -76 | -125< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-58 ]
[ -124 | 66 | -76 | -125< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-57 ]
[ -124 | 66 | -76 | -125< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-56 ]
[ -124 | 66 | -76 | -124< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-55 ]
[ -124 | 66 | -76 | -124< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-54 ]
[ -124 | 66 | -76 | -124< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-53 ]
[ -124 | 66 | -76 | -123< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-52 ]
[ -124 | 66 | -76 | -123< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-51 ]
[ -124 | 66 | -76 | -123< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-50 ]
[ -124 | 66 | -76 | -122< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-49 ]
[ -124 | 66 | -76 | -122< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-48 ]
[ -124 | 66 | -76 | -122< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-47 ]
[ -124 | 66 | -76 | -121< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-46 ]
[ -124 | 66 | -76 | -121< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-45 ]
[ -124 | 66 | -76 | -121< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-44 ]
[ -124 | 66 | -76 | -120< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-43 ]
[ -124 | 66 | -76 | -120< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-42 ]
[ -124 | 66 | -76 | -120< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-41 ]
[ -124 | 66 | -76 | -119< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-40 ]
[ -124 | 66 | -76 | -119< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-39 ]
[ -124 | 66 | -76 | -119< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-38 ]
[ -124 | 66 | -76 | -118< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-37 ]
[ -124 | 66 | -76 | -118< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-36 ]
[ -124 | 66 | -76 | -118< | -2 | -2 | -2 | -2 | -2 | -5 | -125 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | -126 | 125 | 125 | 125 | >-35 ]
