===== Starting battle of <TheWallmaster> vs <BurlyBalderV2> with memory tape size: 14 =====

[ -127 | 0 | 0< | -2 | 1 | 0 | 0 | 0 | 0 | >41 | 0 | -17 | -17 | 128 ]
[ -127 | 0 | 0< | -2 | 1 | 0 | 0 | 0 | 0 | >42 | 0 | -17 | -17 | 128 ]
[ -127 | 0 | -1< | -2 | 1 | 0 | 0 | 0 | 0 | >43 | 0 | -17 | -17 | 128 ]
[ -127 | 0 | -2< | -2 | 1 | 0 | 0 | 0 | 0 | >44 | 0 | -17 | -17 | 128 ]
[ -127 | 0 | -2< | -2 | 1 | 0 | 0 | 0 | 0 | >45 | 0 | -17 | -17 | 128 ]
[ -127 | 0< | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >46 | 0 | -17 | -17 | 128 ]
[ -127 | 0< | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >47 | 0 | -17 | -17 | 128 ]
[ -127 | -1< | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >48 | 0 | -17 | -17 | 128 ]
[ -127 | -2< | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >49 | 0 | -17 | -17 | 128 ]
[ -127 | -2< | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >50 | 0 | -17 | -17 | 128 ]
[ -127< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >51 | 0 | -17 | -17 | 128 ]
[ -127< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >52 | 0 | -17 | -17 | 128 ]
[ -126< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >53 | 0 | -17 | -17 | 128 ]
[ -126< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >54 | 0 | -17 | -17 | 128 ]
[ -125< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >55 | 0 | -17 | -17 | 128 ]
[ -125< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >56 | 0 | -17 | -17 | 128 ]
[ -124< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >57 | 0 | -17 | -17 | 128 ]
[ -124< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >58 | 0 | -17 | -17 | 128 ]
[ -123< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >59 | 0 | -17 | -17 | 128 ]
[ -123< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >60 | 0 | -17 | -17 | 128 ]
[ -122< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >61 | 0 | -17 | -17 | 128 ]
[ -122< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >62 | 0 | -17 | -17 | 128 ]
[ -121< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >63 | 0 | -17 | -17 | 128 ]
[ -121< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >64 | 0 | -17 | -17 | 128 ]
[ -120< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >65 | 0 | -17 | -17 | 128 ]
[ -120< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >66 | 0 | -17 | -17 | 128 ]
[ -119< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >67 | 0 | -17 | -17 | 128 ]
[ -119< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >68 | 0 | -17 | -17 | 128 ]
[ -118< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >69 | 0 | -17 | -17 | 128 ]
[ -118< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >70 | 0 | -17 | -17 | 128 ]
[ -117< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >71 | 0 | -17 | -17 | 128 ]
[ -117< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >72 | 0 | -17 | -17 | 128 ]
[ -116< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >73 | 0 | -17 | -17 | 128 ]
[ -116< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >74 | 0 | -17 | -17 | 128 ]
[ -115< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >75 | 0 | -17 | -17 | 128 ]
[ -115< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >76 | 0 | -17 | -17 | 128 ]
[ -114< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >77 | 0 | -17 | -17 | 128 ]
[ -114< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | 0 | >78 | 0 | -17 | -17 | 128 ]
[ -113< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >0 | 78 | 0 | -17 | -17 | 128 ]
[ -113< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >0 | 78 | 0 | -17 | -17 | 128 ]
[ -112< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-1 | 78 | 0 | -17 | -17 | 128 ]
[ -112< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-2 | 78 | 0 | -17 | -17 | 128 ]
[ -111< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-3 | 78 | 0 | -17 | -17 | 128 ]
[ -111< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-4 | 78 | 0 | -17 | -17 | 128 ]
[ -110< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-5 | 78 | 0 | -17 | -17 | 128 ]
[ -110< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-6 | 78 | 0 | -17 | -17 | 128 ]
[ -109< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-7 | 78 | 0 | -17 | -17 | 128 ]
[ -109< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-8 | 78 | 0 | -17 | -17 | 128 ]
[ -110< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-9 | 78 | 0 | -17 | -17 | 128 ]
[ -111< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-10 | 78 | 0 | -17 | -17 | 128 ]
[ -112< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-11 | 78 | 0 | -17 | -17 | 128 ]
[ -113< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-12 | 78 | 0 | -17 | -17 | 128 ]
[ -114< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-13 | 78 | 0 | -17 | -17 | 128 ]
[ -115< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-14 | 78 | 0 | -17 | -17 | 128 ]
[ -116< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-15 | 78 | 0 | -17 | -17 | 128 ]
[ -117< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-16 | 78 | 0 | -17 | -17 | 128 ]
[ -118< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-17 | 78 | 0 | -17 | -17 | 128 ]
[ -119< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-18 | 78 | 0 | -17 | -17 | 128 ]
[ -120< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-19 | 78 | 0 | -17 | -17 | 128 ]
[ -121< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-20 | 78 | 0 | -17 | -17 | 128 ]
[ -122< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-21 | 78 | 0 | -17 | -17 | 128 ]
[ -123< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-22 | 78 | 0 | -17 | -17 | 128 ]
[ -124< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-23 | 78 | 0 | -17 | -17 | 128 ]
