===== Starting battle of <Roomba> vs <SeeSawRush> with memory tape size: 11 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ >-126 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ >-125 | 0 | 0 | 0 | 0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ >-124 | 0 | 0 | 0 | 0 | 0 | -4< | 0 | 0 | 0 | 128 ]
[ >-123 | 0 | 0 | 0 | 0 | 0 | -5< | 0 | 0 | 0 | 128 ]
[ >-122 | 0 | 0 | 0 | 0 | 0 | -6< | 0 | 0 | 0 | 128 ]
[ >-121 | 0 | 0 | 0 | 0 | 0 | -6 | 0< | 0 | 0 | 128 ]
[ >-120 | 0 | 0 | 0 | 0 | 0 | -6 | 1< | 0 | 0 | 128 ]
[ >-119 | 0 | 0 | 0 | 0 | 0 | -6 | 2< | 0 | 0 | 128 ]
[ >-118 | 0 | 0 | 0 | 0 | 0 | -6 | 3< | 0 | 0 | 128 ]
[ >-118 | 0 | 0 | 0 | 0 | 0 | -6 | 4< | 0 | 0 | 128 ]
[ -118 | >0 | 0 | 0 | 0 | 0 | -6 | 5< | 0 | 0 | 128 ]
[ -118 | >-1 | 0 | 0 | 0 | 0 | -6 | 5 | 0< | 0 | 128 ]
[ -118 | >-2 | 0 | 0 | 0 | 0 | -6 | 5 | -1< | 0 | 128 ]
[ -118 | >-3 | 0 | 0 | 0 | 0 | -6 | 5 | -2< | 0 | 128 ]
[ -118 | >-4 | 0 | 0 | 0 | 0 | -6 | 5 | -3< | 0 | 128 ]
[ -118 | >-5 | 0 | 0 | 0 | 0 | -6 | 5 | -4< | 0 | 128 ]
[ -118 | >-6 | 0 | 0 | 0 | 0 | -6 | 5 | -4 | 0< | 128 ]
[ -118 | >-7 | 0 | 0 | 0 | 0 | -6 | 5 | -4 | 1< | 128 ]
[ -118 | >-8 | 0 | 0 | 0 | 0 | -6 | 5 | -4 | 2< | 128 ]
[ -118 | >-9 | 0 | 0 | 0 | 0 | -6 | 5 | -4 | 3< | 128 ]
[ -118 | >-10 | 0 | 0 | 0 | 0 | -6 | 5 | -4< | 3 | 128 ]
[ -118 | >-10 | 0 | 0 | 0 | 0 | -6 | 5< | -4 | 3 | 128 ]
[ -118 | -10 | >0 | 0 | 0 | 0 | -6< | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-1 | 0 | 0 | 0< | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-2 | 0 | 0 | -1< | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-3 | 0 | 0 | -2< | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-4 | 0 | 0 | -3< | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-5 | 0 | 0 | -4< | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-6 | 0 | 0 | -5< | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-7 | 0 | 0< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-8 | 0 | 1< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-9 | 0 | 2< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-10 | 0 | 3< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | >-10 | 0 | 4< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >0 | 5< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >-1< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >-3< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >-5< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >-7< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >-9< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10 | >-11< | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -10< | >-12 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -9< | >-13 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -8< | >-14 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -7< | >-15 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -6< | >-15 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10 | -5< | -15 | >5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10< | -5 | -15 | >4 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10< | -5 | -15 | >3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -9< | -5 | -15 | >2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -8< | -5 | -15 | >1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -7< | -5 | -15 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -6< | -5 | -15 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -6< | -5 | -15 | >-2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -7< | -5 | -15 | >-3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -7< | -5 | -15 | >-4 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -8< | -5 | -15 | >-5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -8< | -5 | -15 | >-5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -9< | -5 | -15 | -5 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -9< | -5 | -15 | -5 | >-6 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10< | -5 | -15 | -5 | >-7 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -10< | -5 | -15 | -5 | >-8 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -11< | -5 | -15 | -5 | >-9 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -11< | -5 | -15 | -5 | >-10 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -12< | -5 | -15 | -5 | >-11 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -12< | -5 | -15 | -5 | >-12 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -13< | -5 | -15 | -5 | >-13 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -13< | -5 | -15 | -5 | >-14 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -14< | -5 | -15 | -5 | >-15 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -14< | -5 | -15 | -5 | >-15 | -6 | 5 | -4 | 3 | 128 ]
[ -118 | -15< | -5 | -15 | -5 | -15 | >-6 | 5 | -4 | 3 | 128 ]
[ -118 | -15< | -5 | -15 | -5 | -15 | >-7 | 5 | -4 | 3 | 128 ]
[ -118 | -16< | -5 | -15 | -5 | -15 | >-8 | 5 | -4 | 3 | 128 ]
[ -118 | -16< | -5 | -15 | -5 | -15 | >-9 | 5 | -4 | 3 | 128 ]
[ -118 | -17< | -5 | -15 | -5 | -15 | >-10 | 5 | -4 | 3 | 128 ]
[ -118 | -17< | -5 | -15 | -5 | -15 | >-11 | 5 | -4 | 3 | 128 ]
[ -118 | -18< | -5 | -15 | -5 | -15 | >-12 | 5 | -4 | 3 | 128 ]
[ -118 | -18< | -5 | -15 | -5 | -15 | >-13 | 5 | -4 | 3 | 128 ]
[ -118 | -19< | -5 | -15 | -5 | -15 | >-14 | 5 | -4 | 3 | 128 ]
[ -118 | -19< | -5 | -15 | -5 | -15 | >-15 | 5 | -4 | 3 | 128 ]
[ -118 | -20< | -5 | -15 | -5 | -15 | >-16 | 5 | -4 | 3 | 128 ]
[ -118 | -20< | -5 | -15 | -5 | -15 | >-16 | 5 | -4 | 3 | 128 ]
[ -118 | -21< | -5 | -15 | -5 | -15 | -16 | >5 | -4 | 3 | 128 ]
[ -118 | -21< | -5 | -15 | -5 | -15 | -16 | >4 | -4 | 3 | 128 ]
[ -118 | -22< | -5 | -15 | -5 | -15 | -16 | >3 | -4 | 3 | 128 ]
[ -118 | -22< | -5 | -15 | -5 | -15 | -16 | >2 | -4 | 3 | 128 ]
[ -118 | -23< | -5 | -15 | -5 | -15 | -16 | >1 | -4 | 3 | 128 ]
[ -118 | -23< | -5 | -15 | -5 | -15 | -16 | >0 | -4 | 3 | 128 ]
[ -118 | -24< | -5 | -15 | -5 | -15 | -16 | >-1 | -4 | 3 | 128 ]
[ -118 | -24< | -5 | -15 | -5 | -15 | -16 | >-2 | -4 | 3 | 128 ]
[ -118 | -25< | -5 | -15 | -5 | -15 | -16 | >-3 | -4 | 3 | 128 ]
[ -118 | -25< | -5 | -15 | -5 | -15 | -16 | >-4 | -4 | 3 | 128 ]
[ -118 | -26< | -5 | -15 | -5 | -15 | -16 | >-5 | -4 | 3 | 128 ]
[ -118 | -26< | -5 | -15 | -5 | -15 | -16 | >-5 | -4 | 3 | 128 ]
[ -118 | -27< | -5 | -15 | -5 | -15 | -16 | -5 | >-4 | 3 | 128 ]
[ -118 | -27< | -5 | -15 | -5 | -15 | -16 | -5 | >-5 | 3 | 128 ]
[ -118 | -28< | -5 | -15 | -5 | -15 | -16 | -5 | >-6 | 3 | 128 ]
[ -118 | -28< | -5 | -15 | -5 | -15 | -16 | -5 | >-7 | 3 | 128 ]
[ -118 | -29< | -5 | -15 | -5 | -15 | -16 | -5 | >-8 | 3 | 128 ]
[ -118 | -29< | -5 | -15 | -5 | -15 | -16 | -5 | >-9 | 3 | 128 ]
