===== Starting battle of <FastClearBot> vs <EvoBot1> with memory tape size: 11 =====

[ 87< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >91 ]
[ 86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >91 ]
[ 86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >90 ]
[ 85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >90 ]
[ 85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >89 ]
[ 84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >89 ]
[ 84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >88 ]
[ 83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >88 ]
[ 83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >87 ]
[ 82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >87 ]
[ 82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >86 ]
[ 81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >86 ]
[ 81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >85 ]
[ 80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >85 ]
[ 80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >84 ]
[ 79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >84 ]
[ 79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >83 ]
[ 78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >83 ]
[ 78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >82 ]
[ 77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >82 ]
[ 77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >81 ]
[ 76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >81 ]
[ 76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >80 ]
[ 75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >80 ]
[ 75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >79 ]
[ 74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >79 ]
[ 74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >78 ]
[ 73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >78 ]
[ 73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >77 ]
[ 72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >77 ]
[ 72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >76 ]
[ 71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >76 ]
[ 71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >75 ]
[ 70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >75 ]
[ 70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >74 ]
[ 69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >74 ]
[ 69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >73 ]
[ 68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >73 ]
[ 68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >72 ]
[ 67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >72 ]
[ 67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >71 ]
[ 66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >71 ]
[ 66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >70 ]
[ 65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >70 ]
[ 65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >69 ]
[ 64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >69 ]
[ 64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >68 ]
[ 63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >68 ]
[ 63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >67 ]
[ 62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >67 ]
[ 62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >66 ]
[ 61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >66 ]
[ 61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >65 ]
[ 60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >65 ]
[ 60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >64 ]
[ 59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >64 ]
[ 59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >63 ]
[ 58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >63 ]
[ 58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >62 ]
[ 57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >62 ]
[ 57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >61 ]
[ 56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >61 ]
[ 56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >60 ]
[ 55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >60 ]
[ 55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >59 ]
[ 54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >59 ]
[ 54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >58 ]
[ 53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >58 ]
[ 53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >57 ]
[ 52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >57 ]
[ 52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >56 ]
[ 51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >56 ]
[ 51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >55 ]
[ 50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >55 ]
[ 50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >54 ]
[ 49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >54 ]
[ 49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >53 ]
[ 48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >53 ]
[ 48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >52 ]
[ 47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >52 ]
[ 47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >51 ]
[ 46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >51 ]
[ 46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >50 ]
[ 45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >50 ]
[ 45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >49 ]
[ 44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >49 ]
[ 44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >48 ]
[ 43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >48 ]
[ 43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >47 ]
[ 42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >47 ]
[ 42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >46 ]
[ 41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >46 ]
[ 41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >45 ]
[ 40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >45 ]
[ 40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >44 ]
[ 39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >44 ]
[ 39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >43 ]
[ 38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >43 ]
[ 38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >42 ]
[ 37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >42 ]
[ 37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >41 ]
[ 36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >41 ]
[ 36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >40 ]
[ 35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >40 ]
[ 35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >39 ]
[ 34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >39 ]
[ 34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >38 ]
[ 33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >38 ]
[ 33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >37 ]
[ 32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >37 ]
[ 32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >36 ]
[ 31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >36 ]
[ 31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >35 ]
[ 30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >35 ]
[ 30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >34 ]
[ 29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >34 ]
[ 29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >33 ]
[ 28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >33 ]
[ 28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >32 ]
[ 27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >32 ]
[ 27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >31 ]
[ 26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >31 ]
[ 26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >30 ]
[ 25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >30 ]
[ 25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >29 ]
[ 24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >29 ]
[ 24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >28 ]
[ 23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >28 ]
[ 23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >27 ]
[ 22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >27 ]
[ 22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >26 ]
[ 21< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >26 ]
[ 21< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >25 ]
[ 20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >25 ]
[ 20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >24 ]
[ 19< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >24 ]
[ 19< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >23 ]
[ 18< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >23 ]
[ 18< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >22 ]
[ 17< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >22 ]
[ 17< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >21 ]
[ 16< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >21 ]
[ 16< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >20 ]
[ 15< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >20 ]
[ 15< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >19 ]
[ 14< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >19 ]
[ 14< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >18 ]
[ 13< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >18 ]
[ 13< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >17 ]
[ 12< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >17 ]
[ 12< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >16 ]
[ 11< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >16 ]
[ 11< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >15 ]
[ 10< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >15 ]
[ 10< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >14 ]
[ 9< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >14 ]
[ 9< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >13 ]
[ 8< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >13 ]
[ 8< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >12 ]
[ 7< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >12 ]
[ 7< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >11 ]
[ 6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >11 ]
[ 6< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >10 ]
[ 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >10 ]
[ 5< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >9 ]
[ 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >9 ]
[ 4< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >8 ]
[ 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >8 ]
[ 3< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >7 ]
[ 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >7 ]
[ 2< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >6 ]
[ 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >6 ]
[ 1< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >5 ]
[ 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >5 ]
[ 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3 | 0 | >4 ]

===== EvoBot1 won the battle after 282 cycles =====



===== Starting battle of <FastClearBot> vs <EvoBot1> with memory tape size: 29 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
