===== Starting battle of <EndTitled> vs <MultiVAC> with memory tape size: 25 =====

[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | 5< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >62 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | 4< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >61 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | 3< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >61 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | 2< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >60 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | 1< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >60 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | 0< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >59 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -1< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >59 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -2< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >58 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -3< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >58 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -4< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >57 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -5< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >57 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -6< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >56 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -7< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >56 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -8< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >55 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -9< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >55 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -10< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >54 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -11< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >54 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -12< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >53 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -13< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >53 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -14< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >52 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -15< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >52 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -16< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >51 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -17< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >51 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -18< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >50 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -19< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >50 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -20< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >49 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -21< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >49 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -22< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >48 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -23< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >48 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -24< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >47 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -25< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >47 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -26< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >46 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -27< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >46 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -28< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >45 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -29< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >45 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -30< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >44 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -31< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >44 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -32< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >43 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -33< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >43 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -34< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >42 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -35< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >42 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -36< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >41 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -37< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >41 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -38< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >40 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -39< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >40 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -40< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >39 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -41< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >39 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -42< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >38 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -43< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >38 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -44< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >37 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -45< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >37 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -46< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >36 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -47< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >36 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -48< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >35 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -49< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >35 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -50< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >34 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -51< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >34 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -52< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >33 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -53< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >33 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -54< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >32 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -55< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >32 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -56< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >31 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -57< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >31 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -58< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >30 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -59< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >30 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -60< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >29 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -61< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >29 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -62< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >28 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -63< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >28 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -64< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >27 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -65< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >27 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -66< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >26 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -67< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >26 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -68< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >25 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -69< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >25 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -70< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >24 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -71< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >24 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -72< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >23 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -73< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >23 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -74< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >22 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -75< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >22 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -76< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >21 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -77< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >21 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -78< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >20 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -79< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >20 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -80< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >19 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -81< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >19 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -82< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >18 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -83< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >18 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -84< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >17 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -85< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >17 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -86< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >16 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -87< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >16 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -87< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >15 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -86< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >15 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -86< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >14 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -85< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >14 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -85< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >13 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -84< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >13 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -84< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >12 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -83< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >12 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -83< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >11 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -82< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >11 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -82< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >10 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -81< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >10 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -81< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >9 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -80< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >9 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -80< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >8 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -79< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >8 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -79< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >7 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -78< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >7 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -78< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >6 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -77< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >6 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -77< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >5 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -76< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >5 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -76< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >4 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -75< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >4 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -75< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >3 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -74< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >3 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -74< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >2 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -73< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >2 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -73< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >1 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -72< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >1 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -72< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >0 ]
[ 128 | -18 | 0 | 0 | 46 | -22 | 0 | 7 | 42 | -22 | 0 | 0 | -71< | -2 | 2 | 0 | -59 | 85 | -84 | 76 | -82 | 0 | 0 | -86 | >0 ]

===== EndTitled won the battle after 1376 cycles =====



===== Starting battle of <EndTitled> vs <MultiVAC> with memory tape size: 19 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -4 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -4 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | -4 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | -4 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | -4 | 128 ]
