===== Starting battle of <NestDarwin> vs <Geronimo> with memory tape size: 12 =====

[ 123 | -23< | -7 | -7 | -2 | -2 | >0 | 0 | 0 | 0 | 0 | 128 ]
[ 123 | -23< | -7 | -7 | -2 | -2 | >-1 | 0 | 0 | 0 | 0 | 128 ]
[ 123 | -24< | -7 | -7 | -2 | -2 | >-2 | 0 | 0 | 0 | 0 | 128 ]
[ 123 | -24< | -7 | -7 | -2 | -2 | -2 | >0 | 0 | 0 | 0 | 128 ]
[ 123 | -25< | -7 | -7 | -2 | -2 | -2 | >0 | 0 | 0 | 0 | 128 ]
[ 123 | -25< | -7 | -7 | -2 | -2 | -2 | >-1 | 0 | 0 | 0 | 128 ]
[ 123 | -26< | -7 | -7 | -2 | -2 | -2 | >-2 | 0 | 0 | 0 | 128 ]
[ 123 | -26< | -7 | -7 | -2 | -2 | -2 | -2 | >0 | 0 | 0 | 128 ]
[ 123 | -27< | -7 | -7 | -2 | -2 | -2 | -2 | >0 | 0 | 0 | 128 ]
[ 123 | -27< | -7 | -7 | -2 | -2 | -2 | -2 | >-1 | 0 | 0 | 128 ]
[ 123 | -28< | -7 | -7 | -2 | -2 | -2 | -2 | >-2 | 0 | 0 | 128 ]
[ 123 | -28< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | >0 | 0 | 128 ]
[ 123 | -29< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | >0 | 0 | 128 ]
[ 123 | -29< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | >-1 | 0 | 128 ]
[ 123 | -30< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | >-2 | 0 | 128 ]
[ 123 | -30< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | >0 | 128 ]
[ 123 | -31< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | >0 | 128 ]
[ 123 | -31< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | >-1 | 128 ]
[ 123 | -32< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | >-2 | 128 ]
[ 123 | -32< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >128 ]
[ 123 | -33< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >128 ]
[ 123 | -33< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >127 ]
[ 123 | -34< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >126 ]
[ 123 | -34< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >125 ]
[ 123 | -35< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >124 ]
[ 123 | -35< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >123 ]
[ 123 | -36< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >122 ]
[ 123 | -36< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >121 ]
[ 123 | -37< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >120 ]
[ 123 | -37< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >120 ]
[ 123 | -38< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >120 ]
[ 123 | -38< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >121 ]
[ 123 | -39< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >121 ]
[ 123 | -39< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >121 ]
[ 123 | -40< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >122 ]
[ 123 | -40< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >122 ]
[ 123 | -41< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >122 ]
[ 123 | -41< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >123 ]
[ 123 | -42< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >123 ]
