===== Starting battle of <NestDarwin> vs <YandereBot> with memory tape size: 13 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -127< ]
[ >126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -126< ]
[ >125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -125< ]
[ >124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -124< ]
[ >123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -123< ]
[ 123 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -123 ]
[ 123 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -123 ]
[ 123 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | -123 ]
[ 123 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | -123 ]
[ 123 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 0 | -1 | -123 ]
[ 123 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 0 | -1 | -123 ]
[ 123 | >-5 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 0 | -1 | -123 ]
[ 123 | >-6 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 2 | 0 | -1 | -123 ]
[ 123 | >-7 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >0 | 0 | 0 | 0 | 0 | 0< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >0 | 0 | 0 | 0 | 0 | 1< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-1 | 0 | 0 | 0 | 0 | 2< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-2 | 0 | 0 | 0 | 0 | 3< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-3 | 0 | 0 | 0 | 0 | 4< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-4 | 0 | 0 | 0 | 0 | 5< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-5 | 0 | 0 | 0 | 0 | 6< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-6 | 0 | 0 | 0 | 0 | 7< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | >-7 | 0 | 0 | 0 | 0 | 8< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >0 | 0 | 0 | 0 | 9< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >0 | 0 | 0 | 0 | 10< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-1 | 0 | 0 | 0 | 11< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-2 | 0 | 0 | 0 | 12< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-3 | 0 | 0 | 0 | 13< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-4 | 0 | 0 | 0 | 14< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-5 | 0 | 0 | 0 | 15< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-6 | 0 | 0 | 0 | 16< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | >-7 | 0 | 0 | 0 | 17< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | >0 | 0 | 0 | 18< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | >0 | 0 | 0 | 19< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | >-1 | 0 | 0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | >-2 | 0 | 0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | >0 | 0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | >0 | 0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | >-1 | 0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | >-2 | 0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | >0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | >0 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | >-1 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | >-2 | 20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >19< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >18< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >17< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >16< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >15< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >14< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >13< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >12< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >12< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >12< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >13< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >13< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >13< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >14< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >14< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >14< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >15< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >15< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >15< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >16< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >16< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >16< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >17< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >17< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >17< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >18< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >18< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >18< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >19< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >19< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >19< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >20< | -2 | 2 | 0 | -1 | -123 ]
[ 123 | -7 | -7 | -7 | -2 | -2 | -2 | >20< | -2 | 2 | 0 | -1 | -123 ]
