===== Starting battle of <SternBot> vs <Roomba> with memory tape size: 13 =====

[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-72 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-72 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-73 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-73 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-74 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-74 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-75 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-75 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-76 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-76 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-77 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-77 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-78 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-78 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-79 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-79 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-80 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-80 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-81 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-81 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-82 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1 | -10< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-82 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-83 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | 0< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-83 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -1< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-84 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -2< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-84 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -3< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-85 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -4< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-85 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -5< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-86 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -6< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-86 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -7< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-87 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -8< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-87 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-88 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1 | -9< | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-88 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -1< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-89 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -2< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-89 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -3< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-90 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -4< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-90 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -5< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-91 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -6< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-91 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -7< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-92 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -8< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-92 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -9< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-93 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -10< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-93 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -11< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-94 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0 | -11< | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-94 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | 0< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-95 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -1< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-95 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -2< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-96 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -3< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-96 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -4< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-97 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -5< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-97 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -6< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-98 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -7< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-98 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -8< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-99 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -9< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-99 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -10< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-100 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1 | -10< | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-100 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 1< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-101 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | 0< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-101 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -1< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-102 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -2< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-102 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -3< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-103 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -4< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-103 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -5< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-104 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -6< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-104 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -7< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-105 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -8< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-105 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -9< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-106 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1 | -9< | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-106 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -1< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-107 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -2< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-107 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -3< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-108 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -4< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-108 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -5< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-109 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -6< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-109 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -7< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-110 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -8< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-110 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -9< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-111 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -10< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-111 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -11< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-112 | -10 | -118 ]
[ 128 | -1 | 1 | 0 | -11< | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-112 | -10 | -118 ]
[ 128 | -1 | 1 | 0< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-113 | -10 | -118 ]
[ 128 | -1 | 1 | -1< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-113 | -10 | -118 ]
[ 128 | -1 | 1 | -2< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-114 | -10 | -118 ]
[ 128 | -1 | 1 | -3< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-114 | -10 | -118 ]
[ 128 | -1 | 1 | -4< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-115 | -10 | -118 ]
[ 128 | -1 | 1 | -5< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-115 | -10 | -118 ]
[ 128 | -1 | 1 | -6< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-116 | -10 | -118 ]
[ 128 | -1 | 1 | -7< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-116 | -10 | -118 ]
[ 128 | -1 | 1 | -8< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-117 | -10 | -118 ]
[ 128 | -1 | 1 | -9< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-117 | -10 | -118 ]
[ 128 | -1 | 1 | -10< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-118 | -10 | -118 ]
[ 128 | -1 | 1 | -10< | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-118 | -10 | -118 ]
[ 128 | -1 | 1< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-119 | -10 | -118 ]
[ 128 | -1 | 0< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-119 | -10 | -118 ]
[ 128 | -1 | -1< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-120 | -10 | -118 ]
[ 128 | -1 | -2< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-120 | -10 | -118 ]
[ 128 | -1 | -3< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-121 | -10 | -118 ]
[ 128 | -1 | -4< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-121 | -10 | -118 ]
[ 128 | -1 | -5< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-122 | -10 | -118 ]
[ 128 | -1 | -6< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-122 | -10 | -118 ]
[ 128 | -1 | -7< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-123 | -10 | -118 ]
[ 128 | -1 | -8< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-123 | -10 | -118 ]
[ 128 | -1 | -9< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-124 | -10 | -118 ]
[ 128 | -1 | -9< | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-124 | -10 | -118 ]
[ 128 | -1< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-125 | -10 | -118 ]
[ 128 | -2< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-125 | -10 | -118 ]
[ 128 | -3< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-126 | -10 | -118 ]
[ 128 | -4< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-126 | -10 | -118 ]
[ 128 | -5< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-127 | -10 | -118 ]
[ 128 | -6< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >-127 | -10 | -118 ]
[ 128 | -7< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >128 | -10 | -118 ]
[ 128 | -8< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >128 | -10 | -118 ]
[ 128 | -9< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >127 | -10 | -118 ]
[ 128 | -10< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >127 | -10 | -118 ]
[ 128 | -11< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >126 | -10 | -118 ]
[ 128 | -11< | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >126 | -10 | -118 ]
[ 128< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >125 | -10 | -118 ]
[ 127< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >125 | -10 | -118 ]
[ 126< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >124 | -10 | -118 ]
[ 125< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >124 | -10 | -118 ]
[ 124< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >123 | -10 | -118 ]
[ 123< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >123 | -10 | -118 ]
[ 122< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >122 | -10 | -118 ]
[ 121< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >122 | -10 | -118 ]
[ 120< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >121 | -10 | -118 ]
[ 119< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >121 | -10 | -118 ]
[ 118< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >120 | -10 | -118 ]
[ 118< | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >120 | -10 | -118 ]
[ 118 | -11 | -9 | -10 | -11 | -9 | -10 | -11 | -9 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | -10 | >119 | -10 | -118< ]

===== SternBot won the battle after 292 cycles =====



===== Starting battle of <SternBot> vs <Roomba> with memory tape size: 30 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
