===== Starting battle of <128Bot> vs <EvoBot2> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | >2 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | >3 | 0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | >4 | 0 | 0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | >5 | 0 | 0 | 0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | >6 | 0 | 0 | 0 | 0 | -4< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | >7 | 0 | 0 | 0 | 0 | -4 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | >8 | 0 | 0 | 0 | 0 | -4 | 1< | 0 | 0 | 128 ]
[ 128 | 0 | >9 | 0 | 0 | 0 | 0 | -4 | 2< | 0 | 0 | 128 ]
[ 128 | 0 | >10 | 0 | 0 | 0 | 0 | -4 | 3< | 0 | 0 | 128 ]
[ 128 | 0 | >11 | 0 | 0 | 0 | 0 | -4 | 4< | 0 | 0 | 128 ]
[ 128 | 0 | >12 | 0 | 0 | 0 | 0 | -4 | 5< | 0 | 0 | 128 ]
[ 128 | 0 | >13 | 0 | 0 | 0 | 0 | -4 | 6< | 0 | 0 | 128 ]
[ 128 | 0 | >14 | 0 | 0 | 0 | 0 | -4 | 6 | 0< | 0 | 128 ]
[ 128 | 0 | >15 | 0 | 0 | 0 | 0 | -4 | 6 | -1< | 0 | 128 ]
[ 128 | 0 | >16 | 0 | 0 | 0 | 0 | -4 | 6 | -2< | 0 | 128 ]
[ 128 | 0 | >17 | 0 | 0 | 0 | 0 | -4 | 6 | -3< | 0 | 128 ]
[ 128 | 0 | >18 | 0 | 0 | 0 | 0 | -4 | 6 | -4< | 0 | 128 ]
[ 128 | 0 | >19 | 0 | 0 | 0 | 0 | -4 | 6 | -5< | 0 | 128 ]
[ 128 | 0 | >20 | 0 | 0 | 0 | 0 | -4 | 6 | -6< | 0 | 128 ]
[ 128 | 0 | >21 | 0 | 0 | 0 | 0 | -4 | 6 | -7< | 0 | 128 ]
[ 128 | 0 | >22 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 0< | 128 ]
[ 128 | 0 | >23 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 1< | 128 ]
[ 128 | 0 | >24 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 2< | 128 ]
[ 128 | 0 | >25 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 3< | 128 ]
[ 128 | 0 | >26 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 4< | 128 ]
[ 128 | 0 | >27 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 5< | 128 ]
[ 128 | 0 | >28 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 6< | 128 ]
[ 128 | 0 | >29 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 7< | 128 ]
[ 128 | 0 | >30 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8< | 128 ]
[ 128 | 0 | >31 | 0 | 0 | 0 | 0 | -4 | 6 | -7< | 8 | 128 ]
[ 128 | 0 | >32 | 0 | 0 | 0 | 0 | -4 | 6< | -7 | 8 | 128 ]
[ 128 | 0 | >33 | 0 | 0 | 0 | 0 | -4< | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >34 | 0 | 0 | 0 | 0< | -4 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >35 | 0 | 0 | 0< | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >36 | 0 | 0< | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >37 | 0< | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >38< | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128 | 0< | >39 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128 | 0< | >40 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128< | 0 | >41 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128< | 0 | >42 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -127< | 0 | >43 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -126< | 0 | >44 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -125< | 0 | >45 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -125< | 0 | >46 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -126< | 0 | >47 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -126< | 0 | >48 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -127< | 0 | >49 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -127< | 0 | >50 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128< | 0 | >51 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 128< | 0 | >52 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 127< | 0 | >53 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 127< | 0 | >54 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 126< | 0 | >55 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 126< | 0 | >56 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 125< | 0 | >57 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 125< | 0 | >58 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 124< | 0 | >59 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 124< | 0 | >60 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 123< | 0 | >61 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 123< | 0 | >62 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 122< | 0 | >63 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 122< | 0 | >64 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 121< | 0 | >65 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 121< | 0 | >66 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 120< | 0 | >67 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 120< | 0 | >68 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 119< | 0 | >69 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 119< | 0 | >70 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 118< | 0 | >71 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 118< | 0 | >72 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 117< | 0 | >73 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 117< | 0 | >74 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 116< | 0 | >75 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 116< | 0 | >76 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 115< | 0 | >77 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 115< | 0 | >78 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 114< | 0 | >79 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 114< | 0 | >80 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 113< | 0 | >81 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 113< | 0 | >82 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 112< | 0 | >83 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 112< | 0 | >84 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 111< | 0 | >85 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 111< | 0 | >86 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 110< | 0 | >87 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 110< | 0 | >88 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 109< | 0 | >89 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 109< | 0 | >90 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 108< | 0 | >91 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 108< | 0 | >92 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 107< | 0 | >93 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 107< | 0 | >94 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 106< | 0 | >95 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 106< | 0 | >96 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 105< | 0 | >97 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 105< | 0 | >98 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 104< | 0 | >99 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 104< | 0 | >100 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 103< | 0 | >101 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 103< | 0 | >102 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 102< | 0 | >103 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 102< | 0 | >104 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 101< | 0 | >105 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 101< | 0 | >106 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 100< | 0 | >107 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 100< | 0 | >108 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 99< | 0 | >109 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 99< | 0 | >110 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 98< | 0 | >111 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 98< | 0 | >112 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 97< | 0 | >113 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 97< | 0 | >114 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 96< | 0 | >115 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 96< | 0 | >116 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 95< | 0 | >117 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 95< | 0 | >118 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 94< | 0 | >119 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 94< | 0 | >120 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 93< | 0 | >121 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 93< | 0 | >122 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 92< | 0 | >123 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 92< | 0 | >124 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 91< | 0 | >125 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 91< | 0 | >126 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 90< | 0 | >127 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 90< | 0 | >128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 89< | >0 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 89< | >1 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 88< | >2 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 88< | >3 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 87< | >4 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 87< | >5 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 86< | >6 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 86< | >7 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 85< | >8 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 85< | >9 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 84< | >10 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 84< | >11 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 83< | >12 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 83< | >13 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 82< | >14 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 82< | >15 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 81< | >16 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 81< | >17 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 80< | >18 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 80< | >19 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 79< | >20 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 79< | >21 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 78< | >22 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 78< | >23 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 77< | >24 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 77< | >25 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 76< | >26 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 76< | >27 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 75< | >28 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 75< | >29 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 74< | >30 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 74< | >31 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 73< | >32 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 73< | >33 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 72< | >34 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 72< | >35 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 71< | >36 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 71< | >37 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 70< | >38 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 70< | >39 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 69< | >40 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 69< | >41 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 68< | >42 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 68< | >43 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 67< | >44 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 67< | >45 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ 66< | >46 | 128 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
