===== Starting battle of <Dumbot> vs <SeeSawRush> with memory tape size: 16 =====

[ -78 | -1 | -1 | 0< | -1 | -1 | >0 | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 1< | -1 | -1 | >-1 | 5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 2< | -1 | -1 | -1 | >5 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 3< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 3< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 2< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 2< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 1< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 1< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 0< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 0< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1 | 0< | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | -1< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 0< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 1< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 2< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 3< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 3< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 2< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
