===== Starting battle of <TerribleThor> vs <TruthBot> with memory tape size: 12 =====

[ 71< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-57 ]
[ 70< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-57 ]
[ 70< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-56 ]
[ 69< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-56 ]
[ 69< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-55 ]
[ 68< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-55 ]
[ 68< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-54 ]
[ 67< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-54 ]
[ 67< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-53 ]
[ 66< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-53 ]
[ 66< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-52 ]
[ 65< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-52 ]
[ 65< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-51 ]
[ 64< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-51 ]
[ 64< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-50 ]
[ 63< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-50 ]
[ 63< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-49 ]
[ 62< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-49 ]
[ 62< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-48 ]
[ 61< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-48 ]
[ 61< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-47 ]
[ 60< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-47 ]
[ 60< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-46 ]
[ 59< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-46 ]
[ 59< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-45 ]
[ 58< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-45 ]
[ 58< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-44 ]
[ 57< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-44 ]
[ 57< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-43 ]
[ 56< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-43 ]
[ 56< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-42 ]
[ 55< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-42 ]
[ 55< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-41 ]
[ 54< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-41 ]
[ 54< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-40 ]
[ 53< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-40 ]
[ 53< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-39 ]
[ 52< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-39 ]
[ 52< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-38 ]
[ 51< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-38 ]
[ 51< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-37 ]
[ 50< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-37 ]
[ 50< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-36 ]
[ 49< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-36 ]
[ 49< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-35 ]
[ 48< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-35 ]
[ 48< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-34 ]
[ 47< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-34 ]
[ 47< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-33 ]
[ 46< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-33 ]
[ 46< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-32 ]
[ 45< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-32 ]
[ 45< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-31 ]
[ 44< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-31 ]
[ 44< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-30 ]
[ 43< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-30 ]
[ 43< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-29 ]
[ 42< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-29 ]
[ 42< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-28 ]
[ 41< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-28 ]
[ 41< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-27 ]
[ 40< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-27 ]
[ 40< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-26 ]
[ 39< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-26 ]
[ 39< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-25 ]
[ 38< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-25 ]
[ 38< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-24 ]
[ 37< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-24 ]
[ 37< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-23 ]
[ 36< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-23 ]
[ 36< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-22 ]
[ 35< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-22 ]
[ 35< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-21 ]
[ 34< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-21 ]
[ 34< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-20 ]
[ 33< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-20 ]
[ 33< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-19 ]
[ 32< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-19 ]
[ 32< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-18 ]
[ 31< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-18 ]
[ 31< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-17 ]
[ 30< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-17 ]
[ 30< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-16 ]
[ 29< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-16 ]
[ 29< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-15 ]
[ 28< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-15 ]
[ 28< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-14 ]
[ 27< | 0 | -4 | -6 | 2 | -6 | 2 | -6 | 2 | 0 | 0 | >-14 ]
