===== Starting battle of <PrussianRoulette> vs <PyBot> with memory tape size: 22 =====

[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -60< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >120 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -60< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >119 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -61< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >118 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -61< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >117 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -62< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >116 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -62< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >115 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -63< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >114 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -63< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >113 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -64< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >112 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -64< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | >112 ]
[ >128 | 4 | 0 | 0 | -1 | 0 | 0 | -65< | 0 | 2 | -1 | 2 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | -11 | -10 | 112 ]

===== PyBot won the battle after 160 cycles =====



===== Starting battle of <PrussianRoulette> vs <PyBot> with memory tape size: 11 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ 128 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ 128 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ 128 | >5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 122< ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 122 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 122 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | >0 | 0< | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | >-1< | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0< | >-2 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0< | 0 | >-2 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | -1< | 0 | >-2 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4< | -1 | 0 | -2 | >0 | -1 | 0 | -1 | 0 | 122 ]
[ 128< | 4 | -1 | 0 | -2 | >0 | -1 | 0 | -1 | 0 | 122 ]
[ 128< | 4 | -1 | 0 | -2 | >0 | -1 | 0 | -1 | 0 | 122 ]
[ 127< | 4 | -1 | 0 | -2 | >0 | -1 | 0 | -1 | 0 | 122 ]
[ 127< | 4 | -1 | 0 | -2 | 0 | >-1 | 0 | -1 | 0 | 122 ]
[ 126< | 4 | -1 | 0 | -2 | 0 | -1 | >0 | -1 | 0 | 122 ]
[ 126< | 4 | -1 | 0 | -2 | 0 | -1 | >-1 | -1 | 0 | 122 ]
[ 125< | 4 | -1 | 0 | -2 | 0 | -1 | >-1 | -1 | 0 | 122 ]
[ 125< | 4 | -1 | 0 | -2 | 0 | -1 | >-1 | -1 | 0 | 122 ]
[ 124< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | >-1 | 0 | 122 ]
[ 124< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | >-1 | 0 | 122 ]
[ 123< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | >-1 | 0 | 122 ]
[ 123< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >0 | 122 ]
[ 122< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-1 | 122 ]
[ 122< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-2 | 122 ]
[ 121< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-3 | 122 ]
[ 121< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-4 | 122 ]
[ 120< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-5 | 122 ]
[ 120< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-6 | 122 ]
[ 119< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-7 | 122 ]
[ 119< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-8 | 122 ]
[ 118< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-9 | 122 ]
[ 118< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-10 | 122 ]
[ 117< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | >-10 | 122 ]
[ 117< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >122 ]
[ 116< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >121 ]
[ 116< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >120 ]
[ 115< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >119 ]
[ 115< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >118 ]
[ 114< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >117 ]
[ 114< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >116 ]
[ 113< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >115 ]
[ 113< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >114 ]
[ 112< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >113 ]
[ 112< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >112 ]
[ 111< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | >112 ]
[ >111< | 4 | -1 | 0 | -2 | 0 | -1 | -1 | -1 | -10 | 112 ]

===== PyBot won the battle after 55 cycles =====



===== Starting battle of <PrussianRoulette> vs <PyBot> with memory tape size: 25 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ 128 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ 128 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ 128 | >5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 122< ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 122 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 122 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | 122 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0< | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0< | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 1< | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 2< | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | 0 | 0< | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | 0 | 0< | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | >0 | 0< | 0 | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | >0< | 0 | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | >0< | 0 | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0< | >0 | 0 | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0< | >0 | 0 | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 1< | 0 | >0 | 2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0< | 1 | 0 | 0 | >2 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0< | 1 | 0 | 0 | >1 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 1< | 1 | 0 | 0 | >1 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 2< | 1 | 0 | 0 | >1 | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 3< | 1 | 0 | 0 | 1 | >0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1< | 3 | 1 | 0 | 0 | 1 | >0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1< | 3 | 1 | 0 | 0 | 1 | >0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -2< | 3 | 1 | 0 | 0 | 1 | >0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -2< | 3 | 1 | 0 | 0 | 1 | 0 | >2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -3< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -3< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | >-1 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -4< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | >-1 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -4< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | >-1 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -5< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | >-1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -5< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | >-1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -6< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | >-1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -6< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -7< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-1 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -7< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-2 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -8< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-3 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -8< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-4 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -9< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-5 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -9< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-6 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -10< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-7 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -10< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-8 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -11< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-9 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -11< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-10 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -12< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | >-10 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -12< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -13< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-2 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -13< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-3 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -14< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-4 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -14< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-5 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -15< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-6 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -15< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-7 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -16< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-8 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -16< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-9 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -17< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-10 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -17< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-11 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -18< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | >-11 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -18< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -19< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-1 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -19< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-2 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -20< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-3 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -20< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-4 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -21< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-5 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -21< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-6 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -22< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-7 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -22< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-8 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -23< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-9 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -23< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-10 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -24< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | >-10 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -24< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | -10 | >-1 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -25< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | -10 | >-2 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -25< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | -10 | >-3 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -26< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | -10 | >-4 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -26< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | -10 | >-5 | 0 | -1 | 0 | 122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -27< | 3 | 1 | 0 | 0 | 1 | 0 | 2 | -1 | -1 | -10 | -11 | -10 | >-6 | 0 | -1 | 0 | 122 ]
