===== Starting battle of <CloakingDeviceBot> vs <Dumberbot> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ >125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ >124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ >123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ >122 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ >121 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ >120 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ >119 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ >118 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ >117 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ >116 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 122< ]
[ >115 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 122< ]
[ >114 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 121< ]
[ >113 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 121< ]
[ >112 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 120< ]
[ >111 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 120< ]
[ >110 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 119< ]
[ >109 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 119< ]
[ >108 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 118< ]
[ >107 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 118< ]
[ >106 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 117< ]
[ >105 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 117< ]
[ >104 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 116< ]
[ >103 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 116< ]
[ >102 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 115< ]
[ >101 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 115< ]
[ >100 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 114< ]
[ >99 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 114< ]
[ >98 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 113< ]
[ >97 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 113< ]
[ >96 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 112< ]
[ >95 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 112< ]
[ >94 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 111< ]
[ >93 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 111< ]
[ >92 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110< ]
[ >91 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110< ]
[ >90 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 109< ]
[ >89 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 109< ]
[ >88 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 108< ]
[ >87 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 108< ]
[ >86 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 107< ]
[ >85 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 107< ]
[ >84 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 106< ]
[ >83 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 106< ]
[ >82 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 105< ]
[ >81 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 105< ]
[ >80 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 104< ]
[ >79 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 104< ]
[ >78 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 103< ]
[ >77 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 103< ]
[ >76 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 102< ]
[ >75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 102< ]
[ >74 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 101< ]
[ >73 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 101< ]
[ >72 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 100< ]
[ >71 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 100< ]
[ >70 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 99< ]
[ >69 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 99< ]
[ >68 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 98< ]
[ >67 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 98< ]
[ >66 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 97< ]
[ >65 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 97< ]
[ >64 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 96< ]
[ >63 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 96< ]
[ >62 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 95< ]
[ >61 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 95< ]
[ >60 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 94< ]
[ >59 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 94< ]
[ >58 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 93< ]
[ >57 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 93< ]
[ >56 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 92< ]
[ >55 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 92< ]
[ >54 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 91< ]
[ >53 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 91< ]
[ >52 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 90< ]
[ >51 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 90< ]
[ >50 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 89< ]
[ >49 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 89< ]
[ >48 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 88< ]
[ >47 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 88< ]
[ >46 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 87< ]
[ >45 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 87< ]
[ >44 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 86< ]
[ >43 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 86< ]
[ >42 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 85< ]
[ >41 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 85< ]
[ >40 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 84< ]
[ >39 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 84< ]
[ >38 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 83< ]
