===== Starting battle of <LightfootPlodder> vs <Roomba> with memory tape size: 15 =====

[ 128 | -4 | -7 | -4 | 7 | -17 | 3 | -7< | >-21 | 0 | -10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 3 | -8< | >-21 | 0 | -10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 3 | -9< | -21 | >0 | -10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 3 | -10< | -21 | 0 | >-10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 3 | -11< | -21 | 0 | >-10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 3 | -11< | -21 | 0 | >-9 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 3< | -11 | -21 | 0 | >-9 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 2< | -11 | -21 | 0 | >-10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 1< | -11 | -21 | 0 | >-11 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | 0< | -11 | -21 | 0 | >-11 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -1< | -11 | -21 | 0 | >-10 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -2< | -11 | -21 | 0 | >-9 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -3< | -11 | -21 | 0 | >-8 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -4< | -11 | -21 | 0 | >-8 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -5< | -11 | -21 | >0 | -8 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -6< | -11 | -21 | >1 | -8 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -7< | -11 | -21 | 1 | >-8 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17 | -7< | -11 | -21 | 1 | >-7 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -17< | -7 | -11 | -21 | 1 | >-6 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -18< | -7 | -11 | -21 | 1 | >-5 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -19< | -7 | -11 | -21 | 1 | >-4 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -20< | -7 | -11 | -21 | 1 | >-3 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -21< | -7 | -11 | -21 | 1 | >-2 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -22< | -7 | -11 | -21 | 1 | >-1 | -10 | -10 | -10 | -118 ]
[ 128 | -4 | -7 | -4 | 7 | -23< | -7 | -11 | -21 | 1 | >0 | -10 | -10 | -10 | -118 ]
