===== Starting battle of <Backtracker> vs <EvoBot2> with memory tape size: 14 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -4< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-4 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-5 | 1< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-6 | 2< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-7 | 3< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-8 | 4< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -8 | 5< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -8 | 6< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -8 | 6 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 1 | -8 | 6 | -1< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 1 | -8 | 6 | -2< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | 1 | -8 | 6 | -3< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | 1 | -8 | 6 | -4< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | 1 | -8 | 6 | -5< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | 1 | -8 | 6 | -6< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 4 | -1 | 1 | -8 | 6 | -7< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >-1 | 4 | -1 | 1 | -8 | 6 | -7 | 0< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >-2 | 4 | -1 | 1 | -8 | 6 | -7 | 1< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >-3 | 4 | -1 | 1 | -8 | 6 | -7 | 2< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >-4 | 4 | -1 | 1 | -8 | 6 | -7 | 3< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | -4 | 4 | -1 | 1 | -8 | 6 | -7 | 4< | 128 ]
[ 128 | 0 | 0 | 0 | >1 | -4 | 4 | -1 | 1 | -8 | 6 | -7 | 5< | 128 ]
[ 128 | 0 | 0 | >0 | 1 | -4 | 4 | -1 | 1 | -8 | 6 | -7 | 6< | 128 ]
[ 128 | 0 | 0 | >-1 | 1 | -4 | 4 | -1 | 1 | -8 | 6 | -7 | 7< | 128 ]
[ 128 | 0 | >0 | -1 | 1 | -4 | 4 | -1 | 1 | -8 | 6 | -7 | 8< | 128 ]
[ 128 | 0 | >1 | -1 | 1 | -4 | 4 | -1 | 1 | -8 | 6 | -7< | 8 | 128 ]
[ 128 | 0 | >2 | -1 | 1 | -4 | 4 | -1 | 1 | -8 | 6< | -7 | 8 | 128 ]
[ 128 | 0 | >3 | -1 | 1 | -4 | 4 | -1 | 1 | -8< | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >4 | -1 | 1 | -4 | 4 | -1 | 1< | -8 | 6 | -7 | 8 | 128 ]
[ 128 | >0 | 4 | -1 | 1 | -4 | 4 | -1< | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | >4 | -1 | 1 | -4 | 4< | -1 | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | >-1 | 1 | -4< | 4 | -1 | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | -1 | >1< | -4 | 4 | -1 | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | -1< | 1 | >-4 | 4 | -1 | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | -1< | 1 | -4 | >4 | -1 | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | -4 | 4 | >-1 | 1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 1< | 1 | -4 | 4 | -1 | >1 | -8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 2< | 1 | -4 | 4 | -1 | 1 | >-8 | 6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 2< | 1 | -4 | 4 | -1 | 1 | -8 | >6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 1< | 1 | -4 | 4 | -1 | 1 | -8 | >6 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 1< | 1 | -4 | 4 | -1 | 1 | -8 | >5 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | -4 | 4 | -1 | 1 | -8 | >5 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | -4 | 4 | -1 | 1 | -8 | >4 | -7 | 8 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | -4 | 4 | -1 | 1 | -8 | >4 | -7 | 8 | 128 ]
[ 128 | 0 | 4< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >3 | -7 | 8 | 128 ]
[ 128 | 0 | 4< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >3 | -7 | 8 | 128 ]
[ 128 | 0 | 5< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >2 | -7 | 8 | 128 ]
[ 128 | 0 | 6< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >2 | -7 | 8 | 128 ]
[ 128 | 0 | 7< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >1 | -7 | 8 | 128 ]
[ 128 | 0 | 7< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >1 | -7 | 8 | 128 ]
[ 128 | 0 | 6< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >0 | -7 | 8 | 128 ]
[ 128 | 0 | 6< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | >0 | -7 | 8 | 128 ]
[ 128 | 0 | 5< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-7 | 8 | 128 ]
[ 128 | 0 | 5< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-7 | 8 | 128 ]
[ 128 | 0 | 4< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-8 | 8 | 128 ]
[ 128 | 0 | 4< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-8 | 8 | 128 ]
[ 128 | 0 | 3< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-9 | 8 | 128 ]
[ 128 | 0 | 3< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-9 | 8 | 128 ]
[ 128 | 0 | 2< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-10 | 8 | 128 ]
[ 128 | 0 | 2< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-10 | 8 | 128 ]
[ 128 | 0 | 1< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-11 | 8 | 128 ]
[ 128 | 0 | 1< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-11 | 8 | 128 ]
[ 128 | 0 | 0< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-12 | 8 | 128 ]
[ 128 | 0 | 0< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-12 | 8 | 128 ]
[ 128 | 0 | 0< | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-13 | 8 | 128 ]
[ 128 | 0< | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-13 | 8 | 128 ]
[ 128 | 0< | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-14 | 8 | 128 ]
[ 128< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-14 | 8 | 128 ]
[ 128< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-15 | 8 | 128 ]
[ -127< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-15 | 8 | 128 ]
[ -126< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-16 | 8 | 128 ]
[ -125< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-16 | 8 | 128 ]
[ -125< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-17 | 8 | 128 ]
[ -126< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-17 | 8 | 128 ]
[ -126< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-18 | 8 | 128 ]
[ -127< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-18 | 8 | 128 ]
[ -127< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-19 | 8 | 128 ]
[ 128< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-19 | 8 | 128 ]
[ 128< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-20 | 8 | 128 ]
[ 127< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-20 | 8 | 128 ]
[ 127< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-21 | 8 | 128 ]
[ 126< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-21 | 8 | 128 ]
[ 126< | 0 | 0 | 0 | 1 | -4 | 4 | -1 | 1 | -8 | 0 | >-22 | 8 | 128 ]
