===== Starting battle of <BeatYouMate> vs <CloakingDeviceBot> with memory tape size: 11 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ 128 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ 128 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ 128 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ 128 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ 128 | >-5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 122< ]
[ 128 | >-6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 121< ]
[ 128 | -6 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 120< ]
[ 128 | -6 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 119< ]
[ 128 | -6 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 118< ]
[ 128 | -6 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 117< ]
[ 128 | -6 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 116< ]
[ 128 | -6 | >5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 115< ]
[ 128 | -6 | >6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 114< ]
[ 128 | -6 | >7 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 113< ]
[ 128 | -6 | 7 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 112< ]
[ 128 | -6 | 7 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 111< ]
[ 128 | -6 | 7 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 110< ]
[ 128 | -6 | 7 | >-3 | 0 | 0 | 0 | 0 | 0 | 0 | 109< ]
[ 128 | -6 | 7 | >-4 | 0 | 0 | 0 | 0 | 0 | 0 | 108< ]
[ 128 | -6 | 7 | >-5 | 0 | 0 | 0 | 0 | 0 | 0 | 107< ]
[ 128 | -6 | 7 | >-6 | 0 | 0 | 0 | 0 | 0 | 0 | 106< ]
[ 128 | -6 | 7 | -6 | >0 | 0 | 0 | 0 | 0 | 0 | 105< ]
[ 128 | -6 | 7 | -6 | >1 | 0 | 0 | 0 | 0 | 0 | 104< ]
[ 128 | -6 | 7 | -6 | >2 | 0 | 0 | 0 | 0 | 0 | 103< ]
[ 128 | -6 | 7 | -6 | >3 | 0 | 0 | 0 | 0 | 0 | 102< ]
[ 128 | -6 | 7 | -6 | >4 | 0 | 0 | 0 | 0 | 0 | 101< ]
[ 128 | -6 | 7 | -6 | >5 | 0 | 0 | 0 | 0 | 0 | 100< ]
[ 128 | -6 | 7 | -6 | >6 | 0 | 0 | 0 | 0 | 0 | 99< ]
[ 128 | -6 | 7 | -6 | >7 | 0 | 0 | 0 | 0 | 0 | 98< ]
[ 128 | -6 | 7 | -6 | 7 | >0 | 0 | 0 | 0 | 0 | 97< ]
[ 128 | -6 | 7 | -6 | 7 | >-1 | 0 | 0 | 0 | 0 | 96< ]
[ 128 | -6 | 7 | -6 | 7 | >-2 | 0 | 0 | 0 | 0 | 95< ]
[ 128 | -6 | 7 | -6 | 7 | >-3 | 0 | 0 | 0 | 0 | 94< ]
[ 128 | -6 | 7 | -6 | 7 | >-4 | 0 | 0 | 0 | 0 | 93< ]
[ 128 | -6 | 7 | -6 | 7 | >-5 | 0 | 0 | 0 | 0 | 92< ]
[ 128 | -6 | 7 | -6 | 7 | >-6 | 0 | 0 | 0 | 0 | 91< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >0 | 0 | 0 | 0 | 90< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >1 | 0 | 0 | 0 | 89< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >2 | 0 | 0 | 0 | 88< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >3 | 0 | 0 | 0 | 87< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >4 | 0 | 0 | 0 | 86< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >5 | 0 | 0 | 0 | 85< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >6 | 0 | 0 | 0 | 84< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >7 | 0 | 0 | 0 | 83< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >0 | 0 | 0 | 82< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-1 | 0 | 0 | 81< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-2 | 0 | 0 | 80< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-3 | 0 | 0 | 79< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-4 | 0 | 0 | 78< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-5 | 0 | 0 | 77< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-6 | 0 | 0 | 76< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >0 | 0 | 75< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >1 | 0 | 74< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >2 | 0 | 73< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >3 | 0 | 72< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >4 | 0 | 71< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >5 | 0 | 70< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >6 | 0 | 69< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >7 | 0 | 68< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | >0 | 67< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | >0 | 66< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >65< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >64< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >63< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >61< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >60< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >58< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >57< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >55< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >54< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >52< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >51< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >49< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >48< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >46< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >45< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >43< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >42< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >40< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >39< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >37< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >36< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >34< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >33< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >31< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >30< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >28< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >27< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >25< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >24< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >22< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >21< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >19< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >18< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >16< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >15< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >13< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >12< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >10< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >9< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >7< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >6< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >4< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >3< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >1< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >0< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-2< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-3< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-5< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-6< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-8< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-9< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-11< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-12< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-14< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-15< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-17< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-18< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-20< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-21< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-23< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-22< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-24< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-25< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-25< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-26< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-26< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-25< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | 7 | 0 | >-27< ]
