===== Starting battle of <WallE2.0> vs <Alternator> with memory tape size: 18 =====

[ >-114< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-115< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-116< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-115< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-116< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-117< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-116< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-117< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-118< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-117< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-118< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-119< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-118< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-119< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-120< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-119< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-120< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-121< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-120< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-121< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-122< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-121< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-122< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-123< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-122< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-123< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-124< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-123< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-124< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-125< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-124< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-125< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-126< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-125< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-126< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-127< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-126< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-127< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >128< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >-127< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >128< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >127< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >128< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >127< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >126< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >127< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >126< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >125< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >126< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >125< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >124< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >125< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >124< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >123< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >124< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >123< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >122< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >123< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >122< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >121< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >122< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >121< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >120< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >121< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >120< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >119< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >120< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >119< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >118< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >119< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >118< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >117< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >118< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >117< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >116< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >117< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >116< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >115< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >116< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >115< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >114< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >115< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >114< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >113< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >114< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >113< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >112< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >113< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >112< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >111< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >112< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >111< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >110< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >111< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >110< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >109< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >110< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >109< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >108< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >109< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >108< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >107< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >108< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >107< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >106< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >107< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >106< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >105< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >106< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >105< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >104< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >105< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >104< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >103< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >104< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >103< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >102< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >103< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >102< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >101< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >102< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >101< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >100< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >101< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >100< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >99< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >100< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >99< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >98< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >99< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >98< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >97< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >98< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >97< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >96< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >97< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >96< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >95< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >96< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >95< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >94< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >95< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >94< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >93< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >94< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >93< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >92< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >93< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >92< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >91< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >92< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >91< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >90< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >91< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >90< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >89< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >90< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >89< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >88< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >89< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >88< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >87< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >88< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >87< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >86< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >87< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >86< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >85< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >86< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >85< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >84< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >85< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >84< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >83< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >84< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >83< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >82< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >83< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >82< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >81< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >82< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >81< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >80< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >81< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >80< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >79< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >80< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >79< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >78< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >79< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >78< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >77< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >78< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >77< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >76< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >77< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >76< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >75< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >76< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >75< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >74< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >75< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >74< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >73< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >74< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >73< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >72< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >73< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >72< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >71< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >72< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >71< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >70< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >71< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >70< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >69< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >70< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >69< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >68< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >69< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >68< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >67< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >68< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >67< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >66< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >67< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >66< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >65< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >66< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >65< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >64< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >65< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >64< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >63< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >64< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >63< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >62< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >63< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >62< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >61< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >62< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >61< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >60< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >61< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >60< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >59< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >60< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >59< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >58< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >59< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >58< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >57< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >58< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >57< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >56< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >57< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >56< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >55< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >56< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >55< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >54< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >55< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >54< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >53< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >54< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >53< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
[ >52< | 0 | 1 | -1 | 1 | -1 | 1 | -1 | 1 | 127 | 1 | 128 ]
