===== Starting battle of <PrimesAndWonders> vs <EndTitled> with memory tape size: 14 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >-1 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | -1 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | -1 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0 | >0 | 0 | 0 | -1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | >0 | 0 | 0 | 0 | -1 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | -1 | 2< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ >127 | 0 | 0 | 0 | 0 | -1 | 3< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ >126 | 0 | 0 | 0 | 0 | -1 | 4< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ >125 | 0 | 0 | 0 | 0 | -1 | 5< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 125 | >0 | 0 | 0 | 0 | -1 | 6< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 125 | >-1 | 0 | 0 | 0 | -1 | 7< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 125 | >-2 | 0 | 0 | 0 | -1 | 7 | 0< | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 125 | >-3 | 0 | 0 | 0 | -1 | 7 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
[ 125 | >-4 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 125 | >-5 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 125 | >-6 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 125 | >-7 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 125 | >-8 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 125 | >-9 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 125 | >-10 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 125 | >-11 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 125 | >-12 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -3< | 128 ]
[ 125 | >-13 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -4< | 128 ]
[ 125 | >-14 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -5< | 128 ]
[ 125 | >-15 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -6< | 128 ]
[ 125 | >-16 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -7< | 128 ]
[ 125 | >-17 | 0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -8< | 128 ]
[ 125 | -17 | >0 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -9< | 128 ]
[ 125 | -17 | >1 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -10< | 128 ]
[ 125 | -17 | >2 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -11< | 128 ]
[ 125 | -17 | >3 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -12< | 128 ]
[ 125 | -17 | >4 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -13< | 128 ]
[ 125 | -17 | >5 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -14< | 128 ]
[ 125 | -17 | >6 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -15< | 128 ]
[ 125 | -17 | >7 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -16< | 128 ]
[ 125 | -17 | >8 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -17< | 128 ]
[ 125 | -17 | >9 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0 | -18< | 128 ]
[ 125 | -17 | >10 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0 | 0< | -18 | 128 ]
[ 125 | -17 | >11 | 0 | 0 | -1 | 7 | 0 | 0 | 0 | 0< | 0 | -18 | 128 ]
[ 125 | -17 | >12 | 0 | 0 | -1 | 7 | 0 | 0 | 0< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >13 | 0 | 0 | -1 | 7 | 0 | 0 | 1< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >14 | 0 | 0 | -1 | 7 | 0 | 0 | 2< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >15 | 0 | 0 | -1 | 7 | 0 | 0 | 3< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >16 | 0 | 0 | -1 | 7 | 0 | 0 | 4< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >17 | 0 | 0 | -1 | 7 | 0 | 0 | 5< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >18 | 0 | 0 | -1 | 7 | 0 | 0 | 6< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >19 | 0 | 0 | -1 | 7 | 0 | 0 | 7< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >20 | 0 | 0 | -1 | 7 | 0 | 0 | 8< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >21 | 0 | 0 | -1 | 7 | 0 | 0 | 9< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >22 | 0 | 0 | -1 | 7 | 0 | 0 | 10< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | >23 | 0 | 0 | -1 | 7 | 0 | 0 | 11< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | >0 | 0 | -1 | 7 | 0 | 0 | 12< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >0 | -1 | 7 | 0 | 0 | 13< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >1 | -1 | 7 | 0 | 0 | 14< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >2 | -1 | 7 | 0 | 0 | 15< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >3 | -1 | 7 | 0 | 0 | 16< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >4 | -1 | 7 | 0 | 0 | 17< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >5 | -1 | 7 | 0 | 0 | 18< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >6 | -1 | 7 | 0 | 0 | 19< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >7 | -1 | 7 | 0 | 0 | 20< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >8 | -1 | 7 | 0 | 0 | 21< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >9 | -1 | 7 | 0 | 0 | 22< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >10 | -1 | 7 | 0 | 0 | 23< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >11 | -1 | 7 | 0 | 0 | 24< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >12 | -1 | 7 | 0 | 0 | 25< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >13 | -1 | 7 | 0 | 0 | 26< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >14 | -1 | 7 | 0 | 0 | 27< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >15 | -1 | 7 | 0 | 0 | 28< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >16 | -1 | 7 | 0 | 0 | 29< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >17 | -1 | 7 | 0 | 0 | 30< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >18 | -1 | 7 | 0 | 0 | 31< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >19 | -1 | 7 | 0 | 0 | 32< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >20 | -1 | 7 | 0 | 0 | 33< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >21 | -1 | 7 | 0 | 0 | 34< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >22 | -1 | 7 | 0 | 0 | 35< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >23 | -1 | 7 | 0 | 0 | 36< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >24 | -1 | 7 | 0 | 0 | 37< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >25 | -1 | 7 | 0 | 0 | 38< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >26 | -1 | 7 | 0 | 0 | 39< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >27 | -1 | 7 | 0 | 0 | 40< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >28 | -1 | 7 | 0 | 0 | 41< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >29 | -1 | 7 | 0 | 0 | 42< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | >30 | -1 | 7 | 0 | 0 | 43< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | >-1 | 7 | 0 | 0 | 44< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | >-2 | 7 | 0 | 0 | 45< | 0 | 0 | -18 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | >-3 | 7 | 0 | 0 | 46< | 0 | 0 | -18 | 128 ]
