===== Starting battle of <EvoBot1> vs <ScribeBot> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 128 | 1 | >-1 | 0 | 0 | 0 | 0 | 0 | -3< | 128 ]
[ 128 | 1 | >-2 | 0 | 0 | 0 | 0 | 0 | -4< | 128 ]
[ 128 | 1 | >-3 | 0 | 0 | 0 | 0 | 0 | -5< | 128 ]
[ 128 | 1 | -3 | >0 | 0 | 0 | 0 | 0 | -6< | 128 ]
[ 128 | 1 | -3 | 0 | >0 | 0 | 0 | 0 | -7< | 128 ]
[ 128 | 1 | -3 | 0 | 0 | >0 | 0 | 0 | -8< | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | >0 | 0 | -9< | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | >0 | -10< | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | >-11< | 128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -12< | >128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -13< | >128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -14< | >-127 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -15< | >-126 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -16< | >-125 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -17< | >-125 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -18< | >-126 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -19< | >-126 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -20< | >-127 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -21< | >-127 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -22< | >128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -23< | >128 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -24< | >127 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -25< | >127 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -26< | >126 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -27< | >126 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -28< | >125 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -29< | >125 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -30< | >124 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -31< | >124 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -32< | >123 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -33< | >123 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -34< | >122 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -35< | >122 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -36< | >121 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -37< | >121 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -38< | >120 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -39< | >120 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -40< | >119 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -41< | >119 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -42< | >118 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -43< | >118 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -44< | >117 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -45< | >117 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -46< | >116 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -47< | >116 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -48< | >115 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -49< | >115 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -50< | >114 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -51< | >114 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -52< | >113 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -53< | >113 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -54< | >112 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -55< | >112 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -56< | >111 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -57< | >111 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -58< | >110 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -59< | >110 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -60< | >109 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -61< | >109 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -62< | >108 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -63< | >108 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -64< | >107 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -65< | >107 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -66< | >106 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -67< | >106 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -68< | >105 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -69< | >105 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -70< | >104 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -71< | >104 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -72< | >103 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -73< | >103 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -74< | >102 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -75< | >102 ]
[ 128 | 1 | -3 | 0 | 0 | 0 | 0 | 0 | -76< | >101 ]
