===== Starting battle of <EvoBot1> vs <RandomOscillator> with memory tape size: 11 =====

[ 120< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >122 ]
[ 119< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >121 ]
[ 119< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >121 ]
[ 118< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >120 ]
[ 118< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >120 ]
[ 117< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >119 ]
[ 117< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >119 ]
[ 116< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >118 ]
[ 116< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >118 ]
[ 115< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >117 ]
[ 115< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >117 ]
[ 114< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >116 ]
[ 114< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >116 ]
[ 113< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >115 ]
[ 113< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >115 ]
[ 112< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >114 ]
[ 112< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >114 ]
[ 111< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >113 ]
[ 111< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >113 ]
[ 110< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >112 ]
[ 110< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >112 ]
[ 109< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >111 ]
[ 109< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >111 ]
[ 108< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >110 ]
[ 108< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >110 ]
[ 107< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >109 ]
[ 107< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >109 ]
[ 106< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >108 ]
[ 106< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >108 ]
[ 105< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >107 ]
[ 105< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >107 ]
[ 104< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >106 ]
[ 104< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >106 ]
[ 103< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >105 ]
[ 103< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >105 ]
[ 102< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >104 ]
[ 102< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >104 ]
[ 101< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >103 ]
[ 101< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >103 ]
[ 100< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >102 ]
[ 100< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >102 ]
[ 99< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >101 ]
[ 99< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >101 ]
[ 98< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >100 ]
[ 98< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >100 ]
[ 97< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >99 ]
[ 97< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >99 ]
[ 96< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >98 ]
[ 96< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >98 ]
[ 95< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >97 ]
[ 95< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >97 ]
[ 94< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >96 ]
[ 94< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >96 ]
[ 93< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >95 ]
[ 93< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >95 ]
[ 92< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >94 ]
[ 92< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >94 ]
[ 91< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >93 ]
[ 91< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >93 ]
[ 90< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >92 ]
[ 90< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >92 ]
[ 89< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >91 ]
[ 89< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >91 ]
[ 88< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >90 ]
[ 88< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >90 ]
[ 87< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >89 ]
[ 87< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >89 ]
[ 86< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >88 ]
[ 86< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >88 ]
[ 85< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >87 ]
[ 85< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >87 ]
[ 84< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >86 ]
[ 84< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >86 ]
[ 83< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >85 ]
[ 83< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >85 ]
[ 82< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >84 ]
[ 82< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >84 ]
[ 81< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >83 ]
[ 81< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >83 ]
[ 80< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >82 ]
[ 80< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >82 ]
[ 79< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >81 ]
[ 79< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >81 ]
[ 78< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >80 ]
[ 78< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >80 ]
[ 77< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >79 ]
[ 77< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >79 ]
[ 76< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >78 ]
[ 76< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >78 ]
[ 75< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >77 ]
[ 75< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >77 ]
