===== Starting battle of <PrimesAndWonders> vs <BurlyBalderV2> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 125 | >-12 | 0 | 0 | 0 | -1 | 0 | -8< | -17 | 128 ]
[ 125 | >-13 | 0 | 0 | 0 | -1 | 0 | -9< | -17 | 128 ]
[ 125 | >-14 | 0 | 0 | 0 | -1 | 0 | -10< | -17 | 128 ]
[ 125 | >-15 | 0 | 0 | 0 | -1 | 0 | -11< | -17 | 128 ]
[ 125 | >-16 | 0 | 0 | 0 | -1 | 0 | -12< | -17 | 128 ]
[ 125 | >-17 | 0 | 0 | 0 | -1 | 0 | -13< | -17 | 128 ]
[ 125 | -17 | >0 | 0 | 0 | -1 | 0 | -14< | -17 | 128 ]
[ 125 | -17 | >1 | 0 | 0 | -1 | 0 | -15< | -17 | 128 ]
[ 125 | -17 | >2 | 0 | 0 | -1 | 0 | -16< | -17 | 128 ]
[ 125 | -17 | >3 | 0 | 0 | -1 | 0 | -17< | -17 | 128 ]
[ 125 | -17 | >4 | 0 | 0 | -1 | 0< | -17 | -17 | 128 ]
[ 125 | -17 | >5 | 0 | 0 | -1< | 0 | -17 | -17 | 128 ]
[ 125 | -17 | >6 | 0 | 0< | -1 | 0 | -17 | -17 | 128 ]
[ 125 | -17 | >7 | 0< | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 125 | -17 | >8< | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 125 | -17< | >9 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 125< | -17 | >10 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 125< | -17 | >11 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 126< | -17 | >12 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 126< | -17 | >13 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 127< | -17 | >14 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 127< | -17 | >15 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 128< | -17 | >16 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ 128< | -17 | >17 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -127< | -17 | >18 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -127< | -17 | >19 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -126< | -17 | >20 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -126< | -17 | >21 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -125< | -17 | >22 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -125< | -17 | >23 | 0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -124< | -17 | 23 | >0 | 0 | -1 | 0 | -17 | -17 | 128 ]
[ -124< | -17 | 23 | 0 | >0 | -1 | 0 | -17 | -17 | 128 ]
[ -123< | -17 | 23 | 0 | >1 | -1 | 0 | -17 | -17 | 128 ]
[ -123< | -17 | 23 | 0 | >2 | -1 | 0 | -17 | -17 | 128 ]
[ -122< | -17 | 23 | 0 | >3 | -1 | 0 | -17 | -17 | 128 ]
[ -122< | -17 | 23 | 0 | >4 | -1 | 0 | -17 | -17 | 128 ]
[ -121< | -17 | 23 | 0 | >5 | -1 | 0 | -17 | -17 | 128 ]
[ -121< | -17 | 23 | 0 | >6 | -1 | 0 | -17 | -17 | 128 ]
[ -120< | -17 | 23 | 0 | >7 | -1 | 0 | -17 | -17 | 128 ]
[ -120< | -17 | 23 | 0 | >8 | -1 | 0 | -17 | -17 | 128 ]
[ -119< | -17 | 23 | 0 | >9 | -1 | 0 | -17 | -17 | 128 ]
[ -119< | -17 | 23 | 0 | >10 | -1 | 0 | -17 | -17 | 128 ]
[ -118< | -17 | 23 | 0 | >11 | -1 | 0 | -17 | -17 | 128 ]
[ -118< | -17 | 23 | 0 | >12 | -1 | 0 | -17 | -17 | 128 ]
[ -117< | -17 | 23 | 0 | >13 | -1 | 0 | -17 | -17 | 128 ]
[ -117< | -17 | 23 | 0 | >14 | -1 | 0 | -17 | -17 | 128 ]
[ -116< | -17 | 23 | 0 | >15 | -1 | 0 | -17 | -17 | 128 ]
[ -116< | -17 | 23 | 0 | >16 | -1 | 0 | -17 | -17 | 128 ]
[ -115< | -17 | 23 | 0 | >17 | -1 | 0 | -17 | -17 | 128 ]
[ -115< | -17 | 23 | 0 | >18 | -1 | 0 | -17 | -17 | 128 ]
[ -114< | -17 | 23 | 0 | >19 | -1 | 0 | -17 | -17 | 128 ]
[ -114< | -17 | 23 | 0 | >20 | -1 | 0 | -17 | -17 | 128 ]
[ -113< | -17 | 23 | 0 | >21 | -1 | 0 | -17 | -17 | 128 ]
[ -113< | -17 | 23 | 0 | >22 | -1 | 0 | -17 | -17 | 128 ]
[ -114< | -17 | 23 | 0 | >23 | -1 | 0 | -17 | -17 | 128 ]
[ -115< | -17 | 23 | 0 | >24 | -1 | 0 | -17 | -17 | 128 ]
[ -116< | -17 | 23 | 0 | >25 | -1 | 0 | -17 | -17 | 128 ]
[ -117< | -17 | 23 | 0 | >26 | -1 | 0 | -17 | -17 | 128 ]
[ -118< | -17 | 23 | 0 | >27 | -1 | 0 | -17 | -17 | 128 ]
[ -119< | -17 | 23 | 0 | >28 | -1 | 0 | -17 | -17 | 128 ]
[ -120< | -17 | 23 | 0 | >29 | -1 | 0 | -17 | -17 | 128 ]
[ -121< | -17 | 23 | 0 | >30 | -1 | 0 | -17 | -17 | 128 ]
[ -122< | -17 | 23 | 0 | 30 | >-1 | 0 | -17 | -17 | 128 ]
[ -123< | -17 | 23 | 0 | 30 | >-2 | 0 | -17 | -17 | 128 ]
[ -124< | -17 | 23 | 0 | 30 | >-3 | 0 | -17 | -17 | 128 ]
[ -125< | -17 | 23 | 0 | 30 | >-4 | 0 | -17 | -17 | 128 ]
[ -126< | -17 | 23 | 0 | 30 | >-5 | 0 | -17 | -17 | 128 ]
[ -127< | -17 | 23 | 0 | 30 | >-6 | 0 | -17 | -17 | 128 ]
[ 128< | -17 | 23 | 0 | 30 | >-7 | 0 | -17 | -17 | 128 ]
[ 127< | -17 | 23 | 0 | 30 | >-8 | 0 | -17 | -17 | 128 ]
[ 126< | -17 | 23 | 0 | 30 | >-9 | 0 | -17 | -17 | 128 ]
[ 125< | -17 | 23 | 0 | 30 | >-10 | 0 | -17 | -17 | 128 ]
[ 124< | -17 | 23 | 0 | 30 | >-11 | 0 | -17 | -17 | 128 ]
[ 124< | -17 | 23 | 0 | 30 | >-12 | 0 | -17 | -17 | 128 ]
[ 123< | -17 | 23 | 0 | 30 | >-13 | 0 | -17 | -17 | 128 ]
[ 123< | -17 | 23 | 0 | 30 | >-14 | 0 | -17 | -17 | 128 ]
[ 122< | -17 | 23 | 0 | 30 | >-15 | 0 | -17 | -17 | 128 ]
[ 122< | -17 | 23 | 0 | 30 | >-16 | 0 | -17 | -17 | 128 ]
[ 121< | -17 | 23 | 0 | 30 | >-17 | 0 | -17 | -17 | 128 ]
[ 121< | -17 | 23 | 0 | 30 | >-18 | 0 | -17 | -17 | 128 ]
[ 120< | -17 | 23 | 0 | 30 | >-19 | 0 | -17 | -17 | 128 ]
[ 120< | -17 | 23 | 0 | 30 | >-20 | 0 | -17 | -17 | 128 ]
[ 119< | -17 | 23 | 0 | 30 | -20 | >0 | -17 | -17 | 128 ]
[ 119< | -17 | 23 | 0 | 30 | -20 | >1 | -17 | -17 | 128 ]
[ 118< | -17 | 23 | 0 | 30 | -20 | >2 | -17 | -17 | 128 ]
[ 118< | -17 | 23 | 0 | 30 | -20 | >3 | -17 | -17 | 128 ]
[ 117< | -17 | 23 | 0 | 30 | -20 | >4 | -17 | -17 | 128 ]
[ 117< | -17 | 23 | 0 | 30 | -20 | >5 | -17 | -17 | 128 ]
[ 116< | -17 | 23 | 0 | 30 | -20 | >6 | -17 | -17 | 128 ]
[ 116< | -17 | 23 | 0 | 30 | -20 | >7 | -17 | -17 | 128 ]
[ 115< | -17 | 23 | 0 | 30 | -20 | >8 | -17 | -17 | 128 ]
[ 115< | -17 | 23 | 0 | 30 | -20 | >9 | -17 | -17 | 128 ]
[ 114< | -17 | 23 | 0 | 30 | -20 | >10 | -17 | -17 | 128 ]
[ 114< | -17 | 23 | 0 | 30 | -20 | >11 | -17 | -17 | 128 ]
[ 113< | -17 | 23 | 0 | 30 | -20 | >12 | -17 | -17 | 128 ]
[ 113< | -17 | 23 | 0 | 30 | -20 | >13 | -17 | -17 | 128 ]
[ 112< | -17 | 23 | 0 | 30 | -20 | 13 | >-17 | -17 | 128 ]
[ 112< | -17 | 23 | 0 | 30 | -20 | 13 | >-18 | -17 | 128 ]
[ 111< | -17 | 23 | 0 | 30 | -20 | 13 | >-19 | -17 | 128 ]
[ 111< | -17 | 23 | 0 | 30 | -20 | 13 | >-20 | -17 | 128 ]
[ 110< | -17 | 23 | 0 | 30 | -20 | 13 | >-21 | -17 | 128 ]
[ 110< | -17 | 23 | 0 | 30 | -20 | 13 | >-22 | -17 | 128 ]
[ 109< | -17 | 23 | 0 | 30 | -20 | 13 | >-23 | -17 | 128 ]
[ 109< | -17 | 23 | 0 | 30 | -20 | 13 | >-24 | -17 | 128 ]
[ 108< | -17 | 23 | 0 | 30 | -20 | 13 | >-25 | -17 | 128 ]
[ 108< | -17 | 23 | 0 | 30 | -20 | 13 | >-26 | -17 | 128 ]
[ 107< | -17 | 23 | 0 | 30 | -20 | 13 | >-27 | -17 | 128 ]
[ 107< | -17 | 23 | 0 | 30 | -20 | 13 | >-28 | -17 | 128 ]
[ 106< | -17 | 23 | 0 | 30 | -20 | 13 | >-29 | -17 | 128 ]
[ 105< | -17 | 23 | 0 | 30 | -20 | 13 | >-30 | -17 | 128 ]
[ 104< | -17 | 23 | 0 | 30 | -20 | 13 | >-31 | -17 | 128 ]
[ 103< | -17 | 23 | 0 | 30 | -20 | 13 | >-32 | -17 | 128 ]
[ 102< | -17 | 23 | 0 | 30 | -20 | 13 | >-33 | -17 | 128 ]
[ 101< | -17 | 23 | 0 | 30 | -20 | 13 | >-34 | -17 | 128 ]
[ 100< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-17 | 128 ]
[ 99< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-16 | 128 ]
[ 98< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-15 | 128 ]
[ 97< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-14 | 128 ]
[ 96< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-13 | 128 ]
[ 95< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-12 | 128 ]
[ 94< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-11 | 128 ]
[ 93< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-10 | 128 ]
[ 92< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-9 | 128 ]
[ 91< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-8 | 128 ]
[ 90< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-7 | 128 ]
[ 89< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-6 | 128 ]
[ 88< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-5 | 128 ]
[ 87< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-4 | 128 ]
[ 86< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-3 | 128 ]
[ 85< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-2 | 128 ]
[ 84< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >-1 | 128 ]
[ 83< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >0 | 128 ]
[ 82< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >1 | 128 ]
[ 81< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >2 | 128 ]
[ 80< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >3 | 128 ]
[ 79< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >4 | 128 ]
[ 78< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >5 | 128 ]
[ 77< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >6 | 128 ]
[ 76< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >7 | 128 ]
[ 75< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >8 | 128 ]
[ 74< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >9 | 128 ]
[ 73< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >10 | 128 ]
[ 72< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >11 | 128 ]
[ 71< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >12 | 128 ]
[ 70< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | >13 | 128 ]
[ 69< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >128 ]
[ 68< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >128 ]
[ 67< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-127 ]
[ 66< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-127 ]
[ 65< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-126 ]
[ 64< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-126 ]
[ 63< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-125 ]
[ 62< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-125 ]
[ 61< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-124 ]
[ 60< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-124 ]
[ 59< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-123 ]
[ 58< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-123 ]
[ 57< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-122 ]
[ 56< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-122 ]
[ 55< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-121 ]
[ 54< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-121 ]
[ 53< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-120 ]
[ 52< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-120 ]
[ 51< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-119 ]
[ 50< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-119 ]
[ 49< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-118 ]
[ 48< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-118 ]
[ 47< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-117 ]
[ 46< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-117 ]
[ 45< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-116 ]
[ 44< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-116 ]
[ 43< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-115 ]
[ 42< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-115 ]
[ 41< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-114 ]
[ 40< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-114 ]
[ 39< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-113 ]
[ 38< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-113 ]
[ 37< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-112 ]
[ 36< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-112 ]
[ 35< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-112 ]
[ 34< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-113 ]
[ 33< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-113 ]
[ 32< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-114 ]
[ 31< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-114 ]
[ 30< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-115 ]
[ 29< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-115 ]
[ 28< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-116 ]
[ 27< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-116 ]
[ 26< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-117 ]
[ 25< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-117 ]
[ 24< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-118 ]
[ 23< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-118 ]
[ 22< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-119 ]
[ 21< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-119 ]
[ 20< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-120 ]
[ 19< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-120 ]
[ 18< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-121 ]
[ 17< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-121 ]
[ 16< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-122 ]
[ 15< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-122 ]
[ 14< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-123 ]
[ 13< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-123 ]
[ 12< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-124 ]
[ 11< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-124 ]
[ 10< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-125 ]
[ 9< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-125 ]
[ 8< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-126 ]
[ 7< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-126 ]
[ 6< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-127 ]
[ 5< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >-127 ]
[ 4< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >128 ]
[ 3< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >128 ]
[ 2< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >127 ]
[ 1< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >127 ]
[ 0< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >126 ]
[ 0< | -17 | 23 | 0 | 30 | -20 | 13 | -34 | 13 | >126 ]

===== BurlyBalderV2 won the battle after 242 cycles =====



===== Starting battle of <PrimesAndWonders> vs <BurlyBalderV2> with memory tape size: 22 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | 128 ]
[ 128 | 0 | 0 | >0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | 128 ]
[ 128 | >0 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | 128 ]
[ >128 | 0 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | 128 ]
[ >127 | 0 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | 128 ]
[ >126 | 0 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | 128 ]
[ >125 | 0 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -13< | 128 ]
[ 125 | >0 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -14< | 128 ]
[ 125 | >-1 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -15< | 128 ]
[ 125 | >-2 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -16< | 128 ]
[ 125 | >-3 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -17< | 128 ]
[ 125 | >-4 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -17 | 128 ]
[ 125 | >-5 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -17 | 128 ]
[ 125 | >-6 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -17 | 128 ]
[ 125 | >-7 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -17 | 128 ]
[ 125 | >-8 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -17 | 128 ]
[ 125 | >-9 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -17 | 128 ]
[ 125 | >-10 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -17 | 128 ]
[ 125 | >-11 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -17 | 128 ]
[ 125 | >-12 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -17 | 128 ]
[ 125 | >-13 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -17 | 128 ]
[ 125 | >-14 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -17 | 128 ]
[ 125 | >-15 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | -17 | 128 ]
[ 125 | >-16 | 0 | 0 | 0 | -1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | -17 | 128 ]
