===== Starting battle of <Roomba> vs <EvoBot2> with memory tape size: 11 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ >-126 | 0 | 0 | 0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ >-125 | 0 | 0 | 0 | 0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ >-124 | 0 | 0 | 0 | 0 | 0 | -4< | 0 | 0 | 0 | 128 ]
[ >-123 | 0 | 0 | 0 | 0 | 0 | -4 | 0< | 0 | 0 | 128 ]
[ >-122 | 0 | 0 | 0 | 0 | 0 | -4 | 1< | 0 | 0 | 128 ]
[ >-121 | 0 | 0 | 0 | 0 | 0 | -4 | 2< | 0 | 0 | 128 ]
[ >-120 | 0 | 0 | 0 | 0 | 0 | -4 | 3< | 0 | 0 | 128 ]
[ >-119 | 0 | 0 | 0 | 0 | 0 | -4 | 4< | 0 | 0 | 128 ]
[ >-118 | 0 | 0 | 0 | 0 | 0 | -4 | 5< | 0 | 0 | 128 ]
[ >-118 | 0 | 0 | 0 | 0 | 0 | -4 | 6< | 0 | 0 | 128 ]
[ -118 | >0 | 0 | 0 | 0 | 0 | -4 | 6 | 0< | 0 | 128 ]
[ -118 | >-1 | 0 | 0 | 0 | 0 | -4 | 6 | -1< | 0 | 128 ]
[ -118 | >-2 | 0 | 0 | 0 | 0 | -4 | 6 | -2< | 0 | 128 ]
[ -118 | >-3 | 0 | 0 | 0 | 0 | -4 | 6 | -3< | 0 | 128 ]
[ -118 | >-4 | 0 | 0 | 0 | 0 | -4 | 6 | -4< | 0 | 128 ]
[ -118 | >-5 | 0 | 0 | 0 | 0 | -4 | 6 | -5< | 0 | 128 ]
[ -118 | >-6 | 0 | 0 | 0 | 0 | -4 | 6 | -6< | 0 | 128 ]
[ -118 | >-7 | 0 | 0 | 0 | 0 | -4 | 6 | -7< | 0 | 128 ]
[ -118 | >-8 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 0< | 128 ]
[ -118 | >-9 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 1< | 128 ]
[ -118 | >-10 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 2< | 128 ]
[ -118 | >-10 | 0 | 0 | 0 | 0 | -4 | 6 | -7 | 3< | 128 ]
[ -118 | -10 | >0 | 0 | 0 | 0 | -4 | 6 | -7 | 4< | 128 ]
[ -118 | -10 | >-1 | 0 | 0 | 0 | -4 | 6 | -7 | 5< | 128 ]
[ -118 | -10 | >-2 | 0 | 0 | 0 | -4 | 6 | -7 | 6< | 128 ]
[ -118 | -10 | >-3 | 0 | 0 | 0 | -4 | 6 | -7 | 7< | 128 ]
[ -118 | -10 | >-4 | 0 | 0 | 0 | -4 | 6 | -7 | 8< | 128 ]
[ -118 | -10 | >-5 | 0 | 0 | 0 | -4 | 6 | -7< | 8 | 128 ]
[ -118 | -10 | >-6 | 0 | 0 | 0 | -4 | 6< | -7 | 8 | 128 ]
[ -118 | -10 | >-7 | 0 | 0 | 0 | -4< | 6 | -7 | 8 | 128 ]
[ -118 | -10 | >-8 | 0 | 0 | 0< | -4 | 6 | -7 | 8 | 128 ]
[ -118 | -10 | >-9 | 0 | 0< | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118 | -10 | >-10 | 0< | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118 | -10 | >-10< | 0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118 | -10< | -10 | >0 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118< | -10 | -10 | >-1 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118< | -10 | -10 | >-2 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -117< | -10 | -10 | >-3 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -116< | -10 | -10 | >-4 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -115< | -10 | -10 | >-5 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -115< | -10 | -10 | >-6 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -116< | -10 | -10 | >-7 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -116< | -10 | -10 | >-8 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -117< | -10 | -10 | >-9 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -117< | -10 | -10 | >-10 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118< | -10 | -10 | >-10 | 0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -118< | -10 | -10 | -10 | >0 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -119< | -10 | -10 | -10 | >-1 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -119< | -10 | -10 | -10 | >-2 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -120< | -10 | -10 | -10 | >-3 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -120< | -10 | -10 | -10 | >-4 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -121< | -10 | -10 | -10 | >-5 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -121< | -10 | -10 | -10 | >-6 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -122< | -10 | -10 | -10 | >-7 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -122< | -10 | -10 | -10 | >-8 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -123< | -10 | -10 | -10 | >-9 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -123< | -10 | -10 | -10 | >-10 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -124< | -10 | -10 | -10 | >-10 | 0 | -4 | 6 | -7 | 8 | 128 ]
[ -124< | -10 | -10 | -10 | -10 | >0 | -4 | 6 | -7 | 8 | 128 ]
[ -125< | -10 | -10 | -10 | -10 | >-1 | -4 | 6 | -7 | 8 | 128 ]
[ -125< | -10 | -10 | -10 | -10 | >-2 | -4 | 6 | -7 | 8 | 128 ]
[ -126< | -10 | -10 | -10 | -10 | >-3 | -4 | 6 | -7 | 8 | 128 ]
[ -126< | -10 | -10 | -10 | -10 | >-4 | -4 | 6 | -7 | 8 | 128 ]
[ -127< | -10 | -10 | -10 | -10 | >-5 | -4 | 6 | -7 | 8 | 128 ]
[ -127< | -10 | -10 | -10 | -10 | >-6 | -4 | 6 | -7 | 8 | 128 ]
[ 128< | -10 | -10 | -10 | -10 | >-7 | -4 | 6 | -7 | 8 | 128 ]
[ 128< | -10 | -10 | -10 | -10 | >-8 | -4 | 6 | -7 | 8 | 128 ]
[ 127< | -10 | -10 | -10 | -10 | >-9 | -4 | 6 | -7 | 8 | 128 ]
[ 127< | -10 | -10 | -10 | -10 | >-10 | -4 | 6 | -7 | 8 | 128 ]
[ 126< | -10 | -10 | -10 | -10 | >-10 | -4 | 6 | -7 | 8 | 128 ]
[ 126< | -10 | -10 | -10 | -10 | -10 | >-4 | 6 | -7 | 8 | 128 ]
[ 125< | -10 | -10 | -10 | -10 | -10 | >-5 | 6 | -7 | 8 | 128 ]
[ 125< | -10 | -10 | -10 | -10 | -10 | >-6 | 6 | -7 | 8 | 128 ]
[ 124< | -10 | -10 | -10 | -10 | -10 | >-7 | 6 | -7 | 8 | 128 ]
[ 124< | -10 | -10 | -10 | -10 | -10 | >-8 | 6 | -7 | 8 | 128 ]
[ 123< | -10 | -10 | -10 | -10 | -10 | >-9 | 6 | -7 | 8 | 128 ]
[ 123< | -10 | -10 | -10 | -10 | -10 | >-10 | 6 | -7 | 8 | 128 ]
[ 122< | -10 | -10 | -10 | -10 | -10 | >-11 | 6 | -7 | 8 | 128 ]
[ 122< | -10 | -10 | -10 | -10 | -10 | >-12 | 6 | -7 | 8 | 128 ]
[ 121< | -10 | -10 | -10 | -10 | -10 | >-13 | 6 | -7 | 8 | 128 ]
[ 121< | -10 | -10 | -10 | -10 | -10 | >-14 | 6 | -7 | 8 | 128 ]
[ 120< | -10 | -10 | -10 | -10 | -10 | >-14 | 6 | -7 | 8 | 128 ]
[ 120< | -10 | -10 | -10 | -10 | -10 | -14 | >6 | -7 | 8 | 128 ]
[ 119< | -10 | -10 | -10 | -10 | -10 | -14 | >5 | -7 | 8 | 128 ]
[ 119< | -10 | -10 | -10 | -10 | -10 | -14 | >4 | -7 | 8 | 128 ]
[ 118< | -10 | -10 | -10 | -10 | -10 | -14 | >3 | -7 | 8 | 128 ]
[ 118< | -10 | -10 | -10 | -10 | -10 | -14 | >2 | -7 | 8 | 128 ]
[ 117< | -10 | -10 | -10 | -10 | -10 | -14 | >1 | -7 | 8 | 128 ]
[ 117< | -10 | -10 | -10 | -10 | -10 | -14 | >0 | -7 | 8 | 128 ]
[ 116< | -10 | -10 | -10 | -10 | -10 | -14 | >-1 | -7 | 8 | 128 ]
[ 116< | -10 | -10 | -10 | -10 | -10 | -14 | >-2 | -7 | 8 | 128 ]
[ 115< | -10 | -10 | -10 | -10 | -10 | -14 | >-3 | -7 | 8 | 128 ]
[ 115< | -10 | -10 | -10 | -10 | -10 | -14 | >-4 | -7 | 8 | 128 ]
[ 114< | -10 | -10 | -10 | -10 | -10 | -14 | >-4 | -7 | 8 | 128 ]
[ 114< | -10 | -10 | -10 | -10 | -10 | -14 | -4 | >-7 | 8 | 128 ]
[ 113< | -10 | -10 | -10 | -10 | -10 | -14 | -4 | >-8 | 8 | 128 ]
[ 113< | -10 | -10 | -10 | -10 | -10 | -14 | -4 | >-9 | 8 | 128 ]
[ 112< | -10 | -10 | -10 | -10 | -10 | -14 | -4 | >-10 | 8 | 128 ]
[ 112< | -10 | -10 | -10 | -10 | -10 | -14 | -4 | >-11 | 8 | 128 ]
[ 111< | -10 | -10 | -10 | -10 | -10 | -14 | -4 | >-12 | 8 | 128 ]
