===== Starting battle of <Geronimo> vs <DecoyMaster> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 1< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 2< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >3< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | >0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | 0 | >0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | 0 | 0 | >0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | 0 | 0 | >0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | 0 | 0 | 0 | >128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | 0 | 0 | 0 | >128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | 0 | 0 | 0 | >127 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | 0< | 0 | 0 | >127 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -1< | 0 | 0 | >126 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -2< | 0 | 0 | >126 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -3< | 0 | 0 | >125 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -4< | 0 | 0 | >125 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -5< | 0 | 0 | >124 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -6< | 0 | 0 | >124 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -7< | 0 | 0 | >123 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -8< | 0 | 0 | >123 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -9< | 0 | 0 | >122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10< | 0 | 0 | >122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 0< | 0 | >121 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 1< | 0 | >121 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 2< | 0 | >120 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 3< | 0 | >120 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 4< | 0 | >119 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 5< | 0 | >119 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 6< | 0 | >118 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 7< | 0 | >118 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 8< | 0 | >117 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 9< | 0 | >117 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 10< | 0 | >116 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 11< | 0 | >116 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 12< | 0 | >115 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 13< | 0 | >115 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 14< | 0 | >114 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 15< | 0 | >114 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 16< | 0 | >113 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 17< | 0 | >113 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 18< | 0 | >112 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 19< | 0 | >112 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 20< | 0 | >111 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 21< | 0 | >111 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 22< | 0 | >110 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 23< | 0 | >110 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 24< | 0 | >109 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 25< | 0 | >109 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 26< | 0 | >108 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 27< | 0 | >108 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 28< | 0 | >107 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 29< | 0 | >107 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30< | 0 | >106 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | 0< | >106 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -1< | >105 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -2< | >105 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -3< | >104 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -4< | >104 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -5< | >103 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -6< | >103 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -7< | >102 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -8< | >102 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -9< | >101 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -10< | >101 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -11< | >100 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -12< | >100 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -13< | >99 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -14< | >99 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -15< | >98 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -16< | >98 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -17< | >97 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -18< | >97 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -19< | >96 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -20< | >96 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -21< | >95 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -22< | >95 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -23< | >94 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -24< | >94 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -25< | >93 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -26< | >93 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -27< | >92 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -28< | >92 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -29< | >91 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30 | -30< | >91 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10 | 30< | -30 | >90 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10 | -10< | 30 | -30 | >90 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | -10 | 30 | -30 | >89 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 10 | -10 | 30 | -30 | >89 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 1< | 10 | -10 | 30 | -30 | >88 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 1 | 10 | -10 | 30 | -30 | >88 ]
[ 128 | 0 | 0 | 0 | 0 | 1< | 1 | 10 | -10 | 30 | -30 | >87 ]
[ 128 | 0 | 0 | 0 | 0< | 1 | 1 | 10 | -10 | 30 | -30 | >87 ]
[ 128 | 0 | 0 | 0 | -1< | 1 | 1 | 10 | -10 | 30 | -30 | >86 ]
[ 128 | 0 | 0 | 0< | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >86 ]
[ 128 | 0 | 0 | -1< | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >85 ]
[ 128 | 0 | 0< | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >85 ]
[ 128 | 0 | 0< | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >84 ]
[ 128 | 0 | 1< | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >84 ]
[ 128 | 0< | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >83 ]
[ 128 | 0< | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >83 ]
[ 128 | 1< | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >82 ]
[ 128< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >82 ]
[ 128< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >81 ]
[ 127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >81 ]
[ 127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >80 ]
[ 128< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >80 ]
[ -127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >79 ]
[ -127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >79 ]
[ -126< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >78 ]
[ -125< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >78 ]
[ -124< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >77 ]
[ -123< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >77 ]
[ -122< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >76 ]
[ -121< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >76 ]
[ -120< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >75 ]
[ -119< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >75 ]
[ -118< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >74 ]
[ -117< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >74 ]
[ -117< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >73 ]
[ -118< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >73 ]
[ -118< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >72 ]
[ -119< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >72 ]
[ -119< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >71 ]
[ -120< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >71 ]
[ -120< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >70 ]
[ -121< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >70 ]
[ -121< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >69 ]
[ -122< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >69 ]
[ -122< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >68 ]
[ -123< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >68 ]
[ -123< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >67 ]
[ -124< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >67 ]
[ -124< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >66 ]
[ -125< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >66 ]
[ -125< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >65 ]
[ -126< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >65 ]
[ -126< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >64 ]
[ -127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >64 ]
[ -127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >63 ]
[ 128< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >63 ]
[ 128< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >62 ]
[ 127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >62 ]
[ 127< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >61 ]
[ 126< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >61 ]
[ 126< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >60 ]
[ 125< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >60 ]
[ 125< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >59 ]
[ 124< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >59 ]
[ 124< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >58 ]
[ 123< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >58 ]
[ 123< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >57 ]
[ 122< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >57 ]
[ 122< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >56 ]
[ 121< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >56 ]
[ 121< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >55 ]
[ 120< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >55 ]
[ 120< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >54 ]
[ 119< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >54 ]
[ 119< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >53 ]
[ 118< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >53 ]
[ 118< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >52 ]
[ 117< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >52 ]
[ 117< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >51 ]
[ 116< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >51 ]
[ 116< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >50 ]
[ 115< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >50 ]
[ 115< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >49 ]
[ 114< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >49 ]
[ 114< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >48 ]
[ 113< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >48 ]
[ 113< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >47 ]
[ 112< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >47 ]
[ 112< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >46 ]
[ 111< | 1 | 1 | -1 | -1 | 1 | 1 | 10 | -10 | 30 | -30 | >46 ]
