===== Starting battle of <DecoyBot> vs <Geronimo> with memory tape size: 12 =====

[ 128 | 4< | >-10 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 4< | -10 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 3< | -10 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 3< | -10 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 2< | -10 | 1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 2< | -10 | 1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 1< | -10 | 1 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 1< | -10 | 1 | -1 | 1 | >0 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0< | -10 | 1 | -1 | 1 | >-1 | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0< | -10 | 1 | -1 | 1 | -1 | >0 | 0 | 0 | 0 | 128 ]
[ 128< | 0 | -10 | 1 | -1 | 1 | -1 | >1 | 0 | 0 | 0 | 128 ]
[ 128< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | >0 | 0 | 0 | 128 ]
[ 127< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | >-1 | 0 | 0 | 128 ]
[ 127< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | >0 | 0 | 128 ]
[ 126< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | >0 | 0 | 128 ]
[ 126< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | >0 | 0 | 128 ]
[ 125< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | >0 | 128 ]
[ 125< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | >0 | 128 ]
[ 124< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | >0 | 128 ]
[ 124< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >128 ]
[ 123< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >128 ]
[ 123< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >127 ]
[ 122< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >127 ]
[ 122< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >126 ]
[ 121< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >126 ]
[ 121< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >125 ]
[ 120< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >125 ]
[ 120< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >124 ]
[ 119< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >124 ]
[ 119< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >123 ]
[ 118< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >123 ]
[ 118< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >122 ]
[ 117< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >122 ]
[ 117< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >121 ]
[ 116< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >121 ]
[ 116< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >120 ]
[ 115< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >120 ]
[ 115< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >119 ]
[ 114< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >119 ]
