===== Starting battle of <CounterPunch> vs <BurlyBalderV2> with memory tape size: 11 =====

[ -122 | -7< | 0 | 0 | 0 | >-1 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -6< | 0 | 0 | 0 | >-2 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -6< | 0 | 0 | 0 | >-3 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -5< | 0 | 0 | 0 | >-4 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -5< | 0 | 0 | 0 | >-5 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -4< | 0 | 0 | 0 | >-6 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -4< | 0 | 0 | 0 | >-7 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -3< | 0 | 0 | 0 | >-8 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -3< | 0 | 0 | 0 | >-9 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -2< | 0 | 0 | 0 | >-10 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -2< | 0 | 0 | 0 | >-11 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -1< | 0 | 0 | 0 | >-12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | -1< | 0 | 0 | >0 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >1 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >2 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >3 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >4 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >5 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >6 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >7 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >8 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >9 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >10 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >11 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | 0 | >12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | >0 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 0< | 0 | >-1 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 1< | 0 | >-2 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122 | 1< | 0 | >-3 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122< | 1 | 0 | >-4 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -122< | 1 | 0 | >-5 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -121< | 1 | 0 | >-6 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
