===== Starting battle of <PyBot> vs <BurlyBalderV2> with memory tape size: 15 =====

[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-13< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-14< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-16< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-17< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-19< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-20< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0 | >-22< | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2 | 0< | >-22 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 2< | 0 | >-23 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | 2 | 0 | >-23 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 2 | 0 | >-24 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | -1 | 0 | 2 | 0 | >-24 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | -1 | 0 | 2 | 0 | >-25 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0< | -1 | 0 | -1 | 0 | 2 | 0 | >-25 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0< | -1 | 0 | -1 | 0 | 2 | 0 | >-26 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 1< | -1 | 0 | -1 | 0 | 2 | 0 | >-26 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 1< | -1 | 0 | -1 | 0 | 2 | 0 | >-27 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-27 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-28 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-28 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-29 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | 0< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-29 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -1< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-30 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -2< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-30 | -17 | 128 ]
[ 122 | 0 | -1 | 0 | -2< | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-31 | -17 | 128 ]
[ 122 | 0 | -1 | 0< | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-31 | -17 | 128 ]
[ 122 | 0 | -1 | 0< | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-32 | -17 | 128 ]
[ 122 | 0 | -1 | -1< | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-32 | -17 | 128 ]
[ 122 | 0 | -1 | -2< | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-33 | -17 | 128 ]
[ 122 | 0 | -1 | -2< | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-33 | -17 | 128 ]
[ 122 | 0 | -1< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-34 | -17 | 128 ]
[ 122 | 0 | -1< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-34 | -17 | 128 ]
[ 122 | 0 | 0< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-35 | -17 | 128 ]
[ 122 | 0 | 0< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-35 | -17 | 128 ]
[ 122 | 0 | 0< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-36 | -17 | 128 ]
[ 122 | 0 | -1< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-36 | -17 | 128 ]
[ 122 | 0 | -2< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-37 | -17 | 128 ]
[ 122 | 0 | -2< | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-37 | -17 | 128 ]
[ 122 | 0< | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-38 | -17 | 128 ]
[ 122 | 0< | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-38 | -17 | 128 ]
[ 122 | -1< | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-39 | -17 | 128 ]
[ 122 | -2< | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-39 | -17 | 128 ]
[ 122 | -2< | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-40 | -17 | 128 ]
[ 122< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-40 | -17 | 128 ]
[ 122< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-41 | -17 | 128 ]
[ 123< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-41 | -17 | 128 ]
[ 123< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-42 | -17 | 128 ]
[ 124< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-42 | -17 | 128 ]
[ 124< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-43 | -17 | 128 ]
[ 125< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-43 | -17 | 128 ]
[ 125< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-44 | -17 | 128 ]
[ 126< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-44 | -17 | 128 ]
[ 126< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-45 | -17 | 128 ]
[ 127< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-45 | -17 | 128 ]
[ 127< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-46 | -17 | 128 ]
[ 128< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-46 | -17 | 128 ]
[ 128< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-47 | -17 | 128 ]
[ -127< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-47 | -17 | 128 ]
[ -127< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-48 | -17 | 128 ]
[ -126< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-48 | -17 | 128 ]
[ -126< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-49 | -17 | 128 ]
[ -125< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-49 | -17 | 128 ]
[ -125< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-50 | -17 | 128 ]
[ -124< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-50 | -17 | 128 ]
[ -124< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-51 | -17 | 128 ]
[ -123< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-51 | -17 | 128 ]
[ -123< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-52 | -17 | 128 ]
[ -122< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-52 | -17 | 128 ]
[ -122< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-53 | -17 | 128 ]
[ -121< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-53 | -17 | 128 ]
[ -121< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-54 | -17 | 128 ]
[ -120< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-54 | -17 | 128 ]
[ -120< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-55 | -17 | 128 ]
[ -119< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-55 | -17 | 128 ]
[ -119< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-56 | -17 | 128 ]
[ -118< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-56 | -17 | 128 ]
[ -118< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-57 | -17 | 128 ]
[ -117< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-57 | -17 | 128 ]
[ -117< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-58 | -17 | 128 ]
[ -116< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-58 | -17 | 128 ]
[ -116< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-59 | -17 | 128 ]
[ -117< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-59 | -17 | 128 ]
[ -118< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-60 | -17 | 128 ]
[ -119< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-60 | -17 | 128 ]
[ -120< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-61 | -17 | 128 ]
[ -121< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-61 | -17 | 128 ]
[ -122< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-62 | -17 | 128 ]
[ -123< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-62 | -17 | 128 ]
[ -124< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-63 | -17 | 128 ]
[ -125< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-63 | -17 | 128 ]
[ -126< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-64 | -17 | 128 ]
[ -127< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-64 | -17 | 128 ]
[ 128< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-65 | -17 | 128 ]
[ 127< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-65 | -17 | 128 ]
[ 126< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-66 | -17 | 128 ]
[ 125< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-66 | -17 | 128 ]
[ 124< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-67 | -17 | 128 ]
[ 123< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-67 | -17 | 128 ]
[ 122< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-68 | -17 | 128 ]
[ 121< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-68 | -17 | 128 ]
[ 121< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-69 | -17 | 128 ]
[ 120< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-69 | -17 | 128 ]
[ 120< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-70 | -17 | 128 ]
[ 119< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-70 | -17 | 128 ]
[ 119< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-71 | -17 | 128 ]
[ 118< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-71 | -17 | 128 ]
[ 118< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-72 | -17 | 128 ]
[ 117< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-72 | -17 | 128 ]
[ 117< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-73 | -17 | 128 ]
[ 116< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-73 | -17 | 128 ]
[ 116< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-74 | -17 | 128 ]
[ 115< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-74 | -17 | 128 ]
[ 115< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-75 | -17 | 128 ]
[ 114< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-75 | -17 | 128 ]
[ 114< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-76 | -17 | 128 ]
[ 113< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-76 | -17 | 128 ]
[ 113< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-77 | -17 | 128 ]
[ 112< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-77 | -17 | 128 ]
[ 112< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-78 | -17 | 128 ]
[ 111< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-78 | -17 | 128 ]
[ 111< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-79 | -17 | 128 ]
[ 110< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-79 | -17 | 128 ]
[ 110< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-80 | -17 | 128 ]
[ 109< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-80 | -17 | 128 ]
[ 109< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-81 | -17 | 128 ]
[ 108< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-81 | -17 | 128 ]
[ 108< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-82 | -17 | 128 ]
[ 107< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-82 | -17 | 128 ]
[ 107< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-83 | -17 | 128 ]
[ 106< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-83 | -17 | 128 ]
[ 106< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-84 | -17 | 128 ]
[ 105< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-84 | -17 | 128 ]
[ 105< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-85 | -17 | 128 ]
[ 104< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-85 | -17 | 128 ]
[ 104< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-86 | -17 | 128 ]
[ 103< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-86 | -17 | 128 ]
[ 102< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-87 | -17 | 128 ]
[ 101< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-87 | -17 | 128 ]
[ 100< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-88 | -17 | 128 ]
[ 99< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-88 | -17 | 128 ]
[ 98< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-89 | -17 | 128 ]
[ 97< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-89 | -17 | 128 ]
[ 96< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-90 | -17 | 128 ]
[ 95< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-90 | -17 | 128 ]
[ 94< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-91 | -17 | 128 ]
[ 93< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-91 | -17 | 128 ]
[ 92< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-92 | -17 | 128 ]
[ 91< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-92 | -17 | 128 ]
[ 90< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-93 | -17 | 128 ]
[ 89< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-93 | -17 | 128 ]
[ 88< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-94 | -17 | 128 ]
[ 87< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-94 | -17 | 128 ]
[ 86< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-95 | -17 | 128 ]
[ 85< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-95 | -17 | 128 ]
[ 84< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-96 | -17 | 128 ]
[ 83< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-96 | -17 | 128 ]
[ 82< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-97 | -17 | 128 ]
[ 81< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-97 | -17 | 128 ]
[ 80< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-98 | -17 | 128 ]
[ 79< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-98 | -17 | 128 ]
[ 78< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-99 | -17 | 128 ]
[ 77< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-99 | -17 | 128 ]
[ 76< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-100 | -17 | 128 ]
[ 75< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-100 | -17 | 128 ]
[ 74< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-101 | -17 | 128 ]
[ 73< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-101 | -17 | 128 ]
[ 72< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-102 | -17 | 128 ]
[ 71< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-102 | -17 | 128 ]
[ 70< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-103 | -17 | 128 ]
[ 69< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-103 | -17 | 128 ]
[ 68< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-104 | -17 | 128 ]
[ 67< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-104 | -17 | 128 ]
[ 66< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-105 | -17 | 128 ]
[ 65< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-105 | -17 | 128 ]
[ 64< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-106 | -17 | 128 ]
[ 63< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-106 | -17 | 128 ]
[ 62< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-107 | -17 | 128 ]
[ 61< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-107 | -17 | 128 ]
[ 60< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-108 | -17 | 128 ]
[ 59< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-108 | -17 | 128 ]
[ 58< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-109 | -17 | 128 ]
[ 57< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-109 | -17 | 128 ]
[ 56< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-110 | -17 | 128 ]
[ 55< | -2 | -2 | -2 | -2 | 1 | -1 | 0 | -1 | 0 | 2 | 0 | >-110 | -17 | 128 ]
