===== Starting battle of <FastClearBot> vs <PrimesAndWonders> with memory tape size: 11 =====

[ 128 | 0 | 0 | 0 | 0 | -20< | 30 | 0 | 23 | -17 | >82 ]
[ 128 | 0 | 0 | 0 | 0< | -20 | 30 | 0 | 23 | -17 | >81 ]
[ 128 | 0 | 0 | 0 | 1< | -20 | 30 | 0 | 23 | -17 | >81 ]
[ 128 | 0 | 0 | 0 | 2< | -20 | 30 | 0 | 23 | -17 | >80 ]
[ 128 | 0 | 0 | 0 | 3< | -20 | 30 | 0 | 23 | -17 | >80 ]
[ 128 | 0 | 0 | 0 | 4< | -20 | 30 | 0 | 23 | -17 | >79 ]
[ 128 | 0 | 0 | 0 | 5< | -20 | 30 | 0 | 23 | -17 | >79 ]
[ 128 | 0 | 0 | 0 | 6< | -20 | 30 | 0 | 23 | -17 | >78 ]
[ 128 | 0 | 0 | 0 | 7< | -20 | 30 | 0 | 23 | -17 | >78 ]
[ 128 | 0 | 0 | 0 | 8< | -20 | 30 | 0 | 23 | -17 | >77 ]
[ 128 | 0 | 0 | 0 | 9< | -20 | 30 | 0 | 23 | -17 | >77 ]
[ 128 | 0 | 0 | 0 | 10< | -20 | 30 | 0 | 23 | -17 | >76 ]
[ 128 | 0 | 0 | 0 | 11< | -20 | 30 | 0 | 23 | -17 | >76 ]
[ 128 | 0 | 0 | 0 | 12< | -20 | 30 | 0 | 23 | -17 | >75 ]
[ 128 | 0 | 0 | 0 | 13< | -20 | 30 | 0 | 23 | -17 | >75 ]
[ 128 | 0 | 0 | 0< | 13 | -20 | 30 | 0 | 23 | -17 | >74 ]
[ 128 | 0 | 0 | -1< | 13 | -20 | 30 | 0 | 23 | -17 | >74 ]
[ 128 | 0 | 0 | -2< | 13 | -20 | 30 | 0 | 23 | -17 | >73 ]
[ 128 | 0 | 0 | -3< | 13 | -20 | 30 | 0 | 23 | -17 | >73 ]
[ 128 | 0 | 0 | -4< | 13 | -20 | 30 | 0 | 23 | -17 | >72 ]
[ 128 | 0 | 0 | -5< | 13 | -20 | 30 | 0 | 23 | -17 | >72 ]
[ 128 | 0 | 0 | -6< | 13 | -20 | 30 | 0 | 23 | -17 | >71 ]
[ 128 | 0 | 0 | -7< | 13 | -20 | 30 | 0 | 23 | -17 | >71 ]
[ 128 | 0 | 0 | -8< | 13 | -20 | 30 | 0 | 23 | -17 | >70 ]
[ 128 | 0 | 0 | -9< | 13 | -20 | 30 | 0 | 23 | -17 | >70 ]
[ 128 | 0 | 0 | -10< | 13 | -20 | 30 | 0 | 23 | -17 | >69 ]
[ 128 | 0 | 0 | -11< | 13 | -20 | 30 | 0 | 23 | -17 | >69 ]
[ 128 | 0 | 0 | -12< | 13 | -20 | 30 | 0 | 23 | -17 | >68 ]
[ 128 | 0 | 0 | -13< | 13 | -20 | 30 | 0 | 23 | -17 | >68 ]
[ 128 | 0 | 0 | -14< | 13 | -20 | 30 | 0 | 23 | -17 | >67 ]
[ 128 | 0 | 0 | -15< | 13 | -20 | 30 | 0 | 23 | -17 | >67 ]
[ 128 | 0 | 0 | -16< | 13 | -20 | 30 | 0 | 23 | -17 | >66 ]
[ 128 | 0 | 0 | -17< | 13 | -20 | 30 | 0 | 23 | -17 | >66 ]
[ 128 | 0 | 0< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >65 ]
[ 128 | 0 | 1< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >65 ]
[ 128 | 0 | 2< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >64 ]
[ 128 | 0 | 3< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >64 ]
[ 128 | 0 | 4< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >63 ]
[ 128 | 0 | 5< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >63 ]
[ 128 | 0 | 6< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >62 ]
[ 128 | 0 | 7< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >62 ]
[ 128 | 0 | 8< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >61 ]
[ 128 | 0 | 9< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >61 ]
[ 128 | 0 | 10< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >60 ]
[ 128 | 0 | 11< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >60 ]
[ 128 | 0 | 12< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >59 ]
[ 128 | 0 | 13< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >59 ]
[ 128 | 0 | 14< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >58 ]
[ 128 | 0 | 15< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >58 ]
[ 128 | 0 | 16< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >57 ]
[ 128 | 0 | 17< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >57 ]
[ 128 | 0 | 18< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >56 ]
[ 128 | 0 | 19< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >56 ]
[ 128 | 0 | 20< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >55 ]
[ 128 | 0 | 21< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >55 ]
[ 128 | 0 | 22< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >54 ]
[ 128 | 0 | 23< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >54 ]
[ 128 | 0 | 24< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >53 ]
[ 128 | 0 | 25< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >53 ]
[ 128 | 0 | 26< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >52 ]
[ 128 | 0 | 27< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >52 ]
[ 128 | 0 | 28< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >51 ]
[ 128 | 0 | 29< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >51 ]
[ 128 | 0 | 30< | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >50 ]
[ 128 | 0< | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >50 ]
[ 128 | 0< | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >49 ]
[ 128< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >49 ]
[ 128< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >48 ]
[ 127< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >48 ]
[ 127< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >47 ]
[ 126< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >47 ]
[ 126< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >46 ]
[ 125< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >46 ]
[ 125< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >45 ]
[ 124< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >45 ]
[ 124< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >44 ]
[ 123< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >44 ]
[ 123< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >43 ]
[ 122< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >43 ]
[ 122< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >42 ]
[ 121< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >42 ]
[ 121< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >41 ]
[ 120< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >41 ]
[ 120< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >40 ]
[ 119< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >40 ]
[ 119< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >39 ]
[ 118< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >39 ]
[ 118< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >38 ]
[ 117< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >38 ]
[ 117< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >37 ]
[ 116< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >37 ]
[ 116< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >36 ]
[ 115< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >36 ]
[ 115< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >35 ]
[ 114< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >35 ]
[ 114< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >34 ]
[ 113< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >34 ]
[ 113< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >33 ]
[ 112< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >33 ]
[ 112< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >32 ]
[ 112< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >32 ]
[ 111< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >31 ]
[ 111< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >31 ]
[ 110< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >30 ]
[ 110< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >30 ]
[ 109< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >29 ]
[ 109< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >29 ]
[ 108< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >28 ]
[ 108< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >28 ]
[ 107< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >27 ]
[ 107< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >27 ]
[ 106< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >26 ]
[ 106< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >26 ]
[ 105< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >25 ]
[ 105< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >25 ]
[ 104< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >24 ]
[ 104< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >24 ]
[ 103< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >23 ]
[ 103< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >23 ]
[ 102< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >22 ]
[ 102< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >22 ]
[ 101< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >21 ]
[ 101< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >21 ]
[ 100< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >20 ]
[ 100< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >20 ]
[ 99< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >19 ]
[ 99< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >19 ]
[ 98< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >18 ]
[ 98< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >18 ]
[ 97< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >17 ]
[ 97< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >17 ]
[ 96< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >16 ]
[ 96< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >16 ]
[ 95< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >15 ]
[ 95< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >15 ]
[ 94< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >14 ]
[ 94< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >14 ]
[ 93< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >13 ]
[ 93< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >13 ]
[ 92< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >12 ]
[ 92< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >12 ]
[ 91< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >11 ]
[ 91< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >11 ]
[ 90< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >10 ]
[ 90< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >10 ]
[ 89< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >9 ]
[ 89< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >9 ]
[ 88< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >8 ]
[ 88< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >8 ]
[ 87< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >7 ]
[ 87< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >7 ]
[ 86< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >6 ]
[ 86< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >6 ]
[ 85< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >5 ]
[ 85< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >5 ]
[ 84< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >4 ]
[ 84< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >4 ]
[ 83< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >3 ]
[ 83< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >3 ]
[ 82< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >2 ]
[ 82< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >2 ]
[ 81< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >1 ]
[ 81< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >1 ]
[ 80< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >0 ]
[ 80< | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | >0 ]

===== FastClearBot won the battle after 272 cycles =====



===== Starting battle of <FastClearBot> vs <PrimesAndWonders> with memory tape size: 15 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -1< | 0 | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -1 | 0< | 0 | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | 0 | 0< | 0 | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | 0 | 0 | 0 | 0< | 128 ]
