===== Starting battle of <TheWallmaster> vs <DecoyBot> with memory tape size: 16 =====

[ -127 | 0 | 0 | 0< | 0 | 0 | 0 | -1 | 1 | >34 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127 | 0 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | >35 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127 | 0 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | >36 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127 | 0 | 0< | 0 | 0 | 0 | 0 | -1 | 1 | >37 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127 | 0< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >38 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127 | 0< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >39 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127 | 0< | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >40 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >41 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ -127< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >42 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >43 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 128< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >44 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >45 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 127< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >46 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 126< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >47 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 126< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >48 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 125< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >49 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 125< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >50 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 124< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >51 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 124< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >52 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 123< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >53 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 123< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >54 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 122< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >55 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 122< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >56 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 121< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >57 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 121< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >58 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 120< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >59 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 120< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >60 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 119< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >61 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 119< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >62 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 118< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >63 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 118< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >64 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 117< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >65 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 117< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >66 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 116< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >67 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 116< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >68 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 115< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >69 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 115< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >70 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 114< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >71 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 114< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >72 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 113< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >73 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 113< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >74 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 112< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >75 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 112< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >76 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 111< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | 1 | >77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 111< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >1 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 110< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >1 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
