===== Starting battle of <WallE2.0> vs <128Bot> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 1< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 2< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 3< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 4< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >5< | 0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | >0 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | 0 | >128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | 0 | >-127 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | 0 | >-126 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | 0 | >-125 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 11< | 0 | >-124 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 12< | 0 | >-123 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 13< | 0 | >-122 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | 0 | >-121 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | 0 | >-120 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | 0 | >-119 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 17< | 0 | >-118 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 18< | 0 | >-117 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 19< | 0 | >-116 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | 0 | >-115 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 21< | 0 | >-114 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 22< | 0 | >-113 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 23< | 0 | >-112 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 24< | 0 | >-111 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 25< | 0 | >-110 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 26< | 0 | >-109 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 27< | 0 | >-108 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 28< | 0 | >-107 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 29< | 0 | >-106 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 30< | 0 | >-105 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 31< | 0 | >-104 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 32< | 0 | >-103 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 33< | 0 | >-102 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 34< | 0 | >-101 ]
