===== Starting battle of <Geronimo> vs <BurlyBalderV2> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | -3< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | -4< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | -5< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -6< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -7< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -8< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-9< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-10< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-12< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-13< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-15< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-16< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-18< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-19< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-21< | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | >-21 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | >-22 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | >-22 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | >-23 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | >-23 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | >-24 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | >-24 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | >-25 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | >-25 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | >-26 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | >-26 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | >-27 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | >-27 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -13< | >-28 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -14< | >-28 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -15< | >-29 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -16< | >-29 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -17< | >-30 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -17 | >-30 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -17 | >-31 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | -17 | >-31 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | -17 | >-32 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | -17 | >-32 | 128 ]
[ 128 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | -17 | >-33 | 128 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-33 | 128 ]
[ 128 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-34 | 128 ]
[ 128 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-34 | 128 ]
[ 128 | 0 | 1< | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-35 | 128 ]
[ 128 | 0< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-35 | 128 ]
[ 128 | 0< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-36 | 128 ]
[ 128 | -1< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-36 | 128 ]
[ 128 | -2< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-37 | 128 ]
[ 128 | -2< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-37 | 128 ]
[ 128< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-38 | 128 ]
[ 128< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-38 | 128 ]
[ -127< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-39 | 128 ]
[ -127< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-39 | 128 ]
[ -126< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-40 | 128 ]
[ -126< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-40 | 128 ]
[ -125< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-41 | 128 ]
[ -125< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-41 | 128 ]
[ -124< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-42 | 128 ]
[ -124< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-42 | 128 ]
[ -123< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-43 | 128 ]
[ -123< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-43 | 128 ]
[ -122< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-44 | 128 ]
[ -122< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-44 | 128 ]
[ -121< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-45 | 128 ]
[ -121< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-45 | 128 ]
[ -120< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-46 | 128 ]
[ -120< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-46 | 128 ]
[ -119< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-47 | 128 ]
[ -119< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-47 | 128 ]
[ -118< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-48 | 128 ]
[ -118< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-48 | 128 ]
[ -117< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-49 | 128 ]
[ -117< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-49 | 128 ]
[ -116< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-50 | 128 ]
[ -116< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-50 | 128 ]
[ -115< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-51 | 128 ]
[ -115< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-51 | 128 ]
[ -114< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-52 | 128 ]
[ -114< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-52 | 128 ]
[ -113< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-53 | 128 ]
[ -113< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-53 | 128 ]
[ -112< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-54 | 128 ]
[ -112< | -2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >-54 | 128 ]
