===== Starting battle of <Bigger> vs <SeeSawRush> with memory tape size: 13 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ -127 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ -127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ -127 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | >1 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | 1 | >0 | 0 | 0 | 0 | 0 | -2< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | 1 | >1 | 0 | 0 | 0 | 0 | -3< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | >0 | 0 | 0 | 0 | -4< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | >-1 | 0 | 0 | 0 | -5< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >0 | 0 | 0 | -6< | 0 | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-1 | 0 | 0 | -6 | 0< | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-2 | 0 | 0 | -6 | 1< | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-3 | 0 | 0 | -6 | 2< | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-4 | 0 | 0 | -6 | 3< | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-5 | 0 | 0 | -6 | 4< | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-6 | 0 | 0 | -6 | 5< | 0 | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-7 | 0 | 0 | -6 | 5 | 0< | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-8 | 0 | 0 | -6 | 5 | -1< | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-9 | 0 | 0 | -6 | 5 | -2< | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-10 | 0 | 0 | -6 | 5 | -3< | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-11 | 0 | 0 | -6 | 5 | -4< | 0 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-12 | 0 | 0 | -6 | 5 | -4 | 0< | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-13 | 0 | 0 | -6 | 5 | -4 | 1< | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-14 | 0 | 0 | -6 | 5 | -4 | 2< | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-15 | 0 | 0 | -6 | 5 | -4 | 3< | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-16 | 0 | 0 | -6 | 5 | -4< | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-17 | 0 | 0 | -6 | 5< | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | >-18 | 0 | 0 | -6< | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >0 | 0< | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >1 | -1< | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >2 | -2< | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >3 | -3< | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >4 | -4< | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >5 | -5< | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >6< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >8< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >10< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >12< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >14< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18 | >16< | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -18< | >17 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -19< | >18 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -20< | >19 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -21< | >20 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -22< | >21 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1 | -23< | >22 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | -1< | -23 | >23 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | 0< | -23 | 23 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | 1< | -23 | 23 | >-6 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | 2< | -23 | 23 | >-7 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | 3< | -23 | 23 | >-8 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1 | 4< | -23 | 23 | >-9 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1< | 4 | -23 | 23 | >-10 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1< | 4 | -23 | 23 | >-11 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 2< | 4 | -23 | 23 | >-12 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 3< | 4 | -23 | 23 | >-13 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 4< | 4 | -23 | 23 | >-14 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 5< | 4 | -23 | 23 | >-15 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 5< | 4 | -23 | 23 | >-16 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 4< | 4 | -23 | 23 | >-17 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 4< | 4 | -23 | 23 | >-18 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 3< | 4 | -23 | 23 | >-19 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 3< | 4 | -23 | 23 | >-20 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 2< | 4 | -23 | 23 | >-21 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 2< | 4 | -23 | 23 | >-22 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1< | 4 | -23 | 23 | >-23 | -6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 1< | 4 | -23 | 23 | -23 | >-6 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 0< | 4 | -23 | 23 | -23 | >-5 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 0< | 4 | -23 | 23 | -23 | >-4 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1 | 0< | 4 | -23 | 23 | -23 | >-3 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1< | 0 | 4 | -23 | 23 | -23 | >-2 | 5 | -4 | 3 | 128 ]
[ -127 | -1 | 1< | 0 | 4 | -23 | 23 | -23 | >-1 | 5 | -4 | 3 | 128 ]
