===== Starting battle of <NestDarwin> vs <DecoyMaster> with memory tape size: 10 =====

[ 41< | -8 | -8 | -6 | -1 | >87 | -10 | 30 | -30 | 128 ]
[ 41< | -8 | -8 | -6 | -1 | >87 | -10 | 30 | -30 | 128 ]
[ 40< | -8 | -8 | -6 | -1 | >87 | -10 | 30 | -30 | 128 ]
[ 40< | -8 | -8 | -6 | -1 | >88 | -10 | 30 | -30 | 128 ]
[ 39< | -8 | -8 | -6 | -1 | >88 | -10 | 30 | -30 | 128 ]
[ 39< | -8 | -8 | -6 | -1 | >88 | -10 | 30 | -30 | 128 ]
[ 38< | -8 | -8 | -6 | -1 | >89 | -10 | 30 | -30 | 128 ]
[ 38< | -8 | -8 | -6 | -1 | >89 | -10 | 30 | -30 | 128 ]
[ 37< | -8 | -8 | -6 | -1 | >89 | -10 | 30 | -30 | 128 ]
[ 37< | -8 | -8 | -6 | -1 | >90 | -10 | 30 | -30 | 128 ]
[ 36< | -8 | -8 | -6 | -1 | >90 | -10 | 30 | -30 | 128 ]
[ 36< | -8 | -8 | -6 | -1 | >90 | -10 | 30 | -30 | 128 ]
[ 35< | -8 | -8 | -6 | -1 | >91 | -10 | 30 | -30 | 128 ]
