===== Starting battle of <WallE2.0> vs <BurlyBalderV2> with memory tape size: 11 =====

[ -119< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >39 | 128 ]
[ -119< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >40 | 128 ]
[ -118< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >41 | 128 ]
[ -118< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >42 | 128 ]
[ -117< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >43 | 128 ]
[ -117< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >44 | 128 ]
[ -116< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >45 | 128 ]
[ -116< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >46 | 128 ]
[ -115< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >47 | 128 ]
[ -115< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >48 | 128 ]
[ -114< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >49 | 128 ]
[ -114< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >50 | 128 ]
[ -113< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >51 | 128 ]
[ -113< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >52 | 128 ]
[ -112< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >53 | 128 ]
[ -112< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >54 | 128 ]
[ -111< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >55 | 128 ]
[ -111< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >56 | 128 ]
[ -110< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >57 | 128 ]
[ -110< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >58 | 128 ]
[ -111< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >59 | 128 ]
[ -112< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >60 | 128 ]
[ -113< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >61 | 128 ]
[ -114< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >62 | 128 ]
[ -115< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >63 | 128 ]
[ -116< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >64 | 128 ]
[ -117< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >65 | 128 ]
[ -118< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >66 | 128 ]
[ -119< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >67 | 128 ]
[ -120< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >68 | 128 ]
[ -121< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >69 | 128 ]
[ -122< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >70 | 128 ]
[ -123< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >71 | 128 ]
[ -124< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >72 | 128 ]
[ -125< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >73 | 128 ]
[ -126< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >74 | 128 ]
[ -127< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >75 | 128 ]
[ 128< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >76 | 128 ]
[ 127< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >77 | 128 ]
[ 127< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >78 | 128 ]
[ 126< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >79 | 128 ]
[ 126< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >80 | 128 ]
[ 125< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >81 | 128 ]
[ 125< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >82 | 128 ]
[ 124< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >83 | 128 ]
[ 124< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >84 | 128 ]
[ 123< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >85 | 128 ]
[ 123< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >86 | 128 ]
[ 122< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >87 | 128 ]
[ 122< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >88 | 128 ]
[ 121< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >89 | 128 ]
[ 121< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >90 | 128 ]
[ 120< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >91 | 128 ]
[ 120< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >92 | 128 ]
[ 119< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >93 | 128 ]
[ 119< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >94 | 128 ]
[ 118< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >95 | 128 ]
[ 118< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >96 | 128 ]
[ 117< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >97 | 128 ]
[ 117< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >98 | 128 ]
[ 116< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >99 | 128 ]
[ 116< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >100 | 128 ]
[ 115< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >101 | 128 ]
[ 115< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >102 | 128 ]
[ 114< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >103 | 128 ]
[ 114< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >104 | 128 ]
[ 113< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >105 | 128 ]
[ 113< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >106 | 128 ]
[ 112< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >107 | 128 ]
[ 112< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >108 | 128 ]
[ 111< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >109 | 128 ]
[ 111< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >110 | 128 ]
[ 110< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | >111 | 128 ]
[ 110< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >-17 | 111 | 128 ]
[ 109< | 1 | 0 | 0 | 0 | 0 | 0 | >0 | -17 | 111 | 128 ]
[ 108< | 1 | 0 | 0 | 0 | 0 | 0 | >0 | -17 | 111 | 128 ]
[ 107< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >-17 | 111 | 128 ]
[ 106< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >-17 | 111 | 128 ]
[ 105< | 1 | 0 | 0 | 0 | 0 | 0 | >0 | -17 | 111 | 128 ]
[ 104< | 1 | 0 | 0 | 0 | 0 | >0 | 0 | -17 | 111 | 128 ]
[ 103< | 1 | 0 | 0 | 0 | >0 | 0 | 0 | -17 | 111 | 128 ]
[ 102< | 1 | 0 | 0 | >0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ 101< | 1 | 0 | >0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ 100< | 1 | >0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ 99< | >1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >98< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >98< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >96< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >96< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >96< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >94< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >94< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >94< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >92< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >92< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
