===== Starting battle of <FastTrapClearBot> vs <Bigger> with memory tape size: 10 =====

[ 127 | -1 | -1 | 3< | -19 | -2 | 0 | 0 | -2 | >123 ]
[ 127 | -1 | -1 | 4< | -19 | -2 | 0 | 0 | -2 | >123 ]
[ 127 | -1 | -1 | 5< | -19 | -2 | 0 | 0 | -2 | >122 ]
[ 127 | -1 | -1 | 6< | -19 | -2 | 0 | 0 | -2 | >122 ]
[ 127 | -1 | -1 | 7< | -19 | -2 | 0 | 0 | -2 | >121 ]
[ 127 | -1 | -1 | 8< | -19 | -2 | 0 | 0 | -2 | >121 ]
[ 127 | -1 | -1 | 9< | -19 | -2 | 0 | 0 | -2 | >120 ]
[ 127 | -1 | -1 | 10< | -19 | -2 | 0 | 0 | -2 | >120 ]
[ 127 | -1 | -1 | 11< | -19 | -2 | 0 | 0 | -2 | >119 ]
[ 127 | -1 | -1 | 12< | -19 | -2 | 0 | 0 | -2 | >119 ]
[ 127 | -1 | -1 | 13< | -19 | -2 | 0 | 0 | -2 | >118 ]
[ 127 | -1 | -1 | 14< | -19 | -2 | 0 | 0 | -2 | >118 ]
[ 127 | -1 | -1 | 15< | -19 | -2 | 0 | 0 | -2 | >117 ]
[ 127 | -1 | -1 | 16< | -19 | -2 | 0 | 0 | -2 | >117 ]
[ 127 | -1 | -1 | 17< | -19 | -2 | 0 | 0 | -2 | >116 ]
[ 127 | -1 | -1< | 17 | -19 | -2 | 0 | 0 | -2 | >116 ]
[ 127 | -1 | -2< | 17 | -19 | -2 | 0 | 0 | -2 | >115 ]
[ 127 | -1 | -3< | 17 | -19 | -2 | 0 | 0 | -2 | >115 ]
[ 127 | -1 | -4< | 17 | -19 | -2 | 0 | 0 | -2 | >114 ]
[ 127 | -1 | -5< | 17 | -19 | -2 | 0 | 0 | -2 | >114 ]
[ 127 | -1 | -6< | 17 | -19 | -2 | 0 | 0 | -2 | >113 ]
[ 127 | -1 | -7< | 17 | -19 | -2 | 0 | 0 | -2 | >113 ]
[ 127 | -1 | -8< | 17 | -19 | -2 | 0 | 0 | -2 | >112 ]
[ 127 | -1 | -9< | 17 | -19 | -2 | 0 | 0 | -2 | >112 ]
[ 127 | -1 | -10< | 17 | -19 | -2 | 0 | 0 | -2 | >111 ]
[ 127 | -1 | -11< | 17 | -19 | -2 | 0 | 0 | -2 | >111 ]
[ 127 | -1 | -12< | 17 | -19 | -2 | 0 | 0 | -2 | >110 ]
[ 127 | -1 | -13< | 17 | -19 | -2 | 0 | 0 | -2 | >110 ]
[ 127 | -1 | -14< | 17 | -19 | -2 | 0 | 0 | -2 | >109 ]
[ 127 | -1 | -15< | 17 | -19 | -2 | 0 | 0 | -2 | >109 ]
[ 127 | -1 | -16< | 17 | -19 | -2 | 0 | 0 | -2 | >108 ]
[ 127 | -1 | -17< | 17 | -19 | -2 | 0 | 0 | -2 | >108 ]
[ 127 | -1 | -18< | 17 | -19 | -2 | 0 | 0 | -2 | >107 ]
[ 127 | -1 | -19< | 17 | -19 | -2 | 0 | 0 | -2 | >107 ]
[ 127 | -1< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >106 ]
[ 127 | 0< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >106 ]
[ 127 | 1< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >105 ]
[ 127 | 2< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >105 ]
[ 127 | 3< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >104 ]
[ 127 | 4< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >104 ]
[ 127 | 5< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >103 ]
[ 127 | 6< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >103 ]
[ 127 | 7< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >102 ]
[ 127 | 8< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >102 ]
[ 127 | 9< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >101 ]
[ 127 | 10< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >101 ]
[ 127 | 11< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >100 ]
[ 127 | 12< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >100 ]
[ 127 | 13< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >99 ]
[ 127 | 14< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >99 ]
[ 127 | 15< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >98 ]
[ 127 | 16< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >98 ]
[ 127 | 17< | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >97 ]
[ 127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >97 ]
[ 127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >96 ]
[ 128< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >96 ]
[ -127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >95 ]
[ -126< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >95 ]
[ -125< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >94 ]
[ -124< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >94 ]
[ -123< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >93 ]
[ -122< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >93 ]
[ -121< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >92 ]
[ -120< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >92 ]
[ -119< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >91 ]
[ -118< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >91 ]
[ -117< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >90 ]
[ -116< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >90 ]
[ -115< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >89 ]
[ -114< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >89 ]
[ -113< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >88 ]
[ -112< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >88 ]
[ -111< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >87 ]
[ -111< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >87 ]
[ -112< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >86 ]
[ -112< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >86 ]
[ -113< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >85 ]
[ -113< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >85 ]
[ -114< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >84 ]
[ -114< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >84 ]
[ -115< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >83 ]
[ -115< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >83 ]
[ -116< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >82 ]
[ -116< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >82 ]
[ -117< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >81 ]
[ -117< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >81 ]
[ -118< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >80 ]
[ -118< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >80 ]
[ -119< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >79 ]
[ -119< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >79 ]
[ -120< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >78 ]
[ -120< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >78 ]
[ -121< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >77 ]
[ -121< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >77 ]
[ -122< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >76 ]
[ -122< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >76 ]
[ -123< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >75 ]
[ -123< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >75 ]
[ -124< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >74 ]
[ -124< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >74 ]
[ -125< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >73 ]
[ -125< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >73 ]
[ -126< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >72 ]
[ -126< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >72 ]
[ -127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >71 ]
[ -127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >71 ]
[ 128< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >70 ]
[ 128< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >70 ]
[ 127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >69 ]
[ 127< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >69 ]
[ 126< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >68 ]
[ 126< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >68 ]
[ 125< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >67 ]
[ 125< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >67 ]
[ 124< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >66 ]
[ 124< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >66 ]
[ 123< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >65 ]
[ 123< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >65 ]
[ 122< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >64 ]
[ 122< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >64 ]
[ 121< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >63 ]
[ 121< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >63 ]
[ 120< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >62 ]
[ 120< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >62 ]
[ 119< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >61 ]
[ 119< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >61 ]
[ 118< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >60 ]
[ 118< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >60 ]
[ 117< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >59 ]
[ 117< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >59 ]
[ 116< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >58 ]
[ 116< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >58 ]
[ 115< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >57 ]
[ 115< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >57 ]
[ 114< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >56 ]
[ 114< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >56 ]
[ 113< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >55 ]
[ 113< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >55 ]
[ 112< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >54 ]
[ 112< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >54 ]
[ 111< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >53 ]
[ 111< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >53 ]
[ 110< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >52 ]
[ 110< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >52 ]
[ 109< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >51 ]
[ 109< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >51 ]
[ 108< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >50 ]
[ 108< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >50 ]
[ 107< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >49 ]
[ 107< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >49 ]
[ 106< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >48 ]
[ 106< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >48 ]
[ 105< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >47 ]
[ 105< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >47 ]
[ 104< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >46 ]
[ 104< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >46 ]
[ 103< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >45 ]
[ 103< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >45 ]
[ 102< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >44 ]
[ 102< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >44 ]
[ 101< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >43 ]
[ 101< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >43 ]
[ 100< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >42 ]
[ 100< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >42 ]
[ 99< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >41 ]
[ 99< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >41 ]
[ 98< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >40 ]
[ 98< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >40 ]
[ 97< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >39 ]
[ 97< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >39 ]
[ 96< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >38 ]
[ 96< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >38 ]
[ 95< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >37 ]
[ 95< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >37 ]
[ 94< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >36 ]
[ 94< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >36 ]
[ 93< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >35 ]
[ 93< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >35 ]
[ 92< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >34 ]
[ 92< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >34 ]
[ 91< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >33 ]
[ 91< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >33 ]
[ 90< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >32 ]
[ 90< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >32 ]
[ 89< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >31 ]
[ 89< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >31 ]
[ 88< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >30 ]
[ 88< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >30 ]
[ 87< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >29 ]
[ 87< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >29 ]
[ 86< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >28 ]
[ 86< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >28 ]
[ 85< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >27 ]
[ 85< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >27 ]
[ 84< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >26 ]
[ 84< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >26 ]
[ 83< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >25 ]
[ 83< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >25 ]
[ 82< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >24 ]
[ 82< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >24 ]
[ 81< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >23 ]
[ 81< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >23 ]
[ 80< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >22 ]
[ 80< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >22 ]
[ 79< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >21 ]
[ 79< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >21 ]
[ 78< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >20 ]
[ 78< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >20 ]
[ 77< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >19 ]
[ 77< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >19 ]
[ 76< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >18 ]
[ 76< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >18 ]
[ 75< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >17 ]
[ 75< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >17 ]
[ 74< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >16 ]
[ 74< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >16 ]
[ 73< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >15 ]
[ 73< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >15 ]
[ 72< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >14 ]
[ 72< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >14 ]
[ 71< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >13 ]
[ 71< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >13 ]
[ 70< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >12 ]
[ 70< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >12 ]
[ 69< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >11 ]
[ 69< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >11 ]
[ 68< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >10 ]
[ 68< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >10 ]
[ 67< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >9 ]
[ 67< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >9 ]
[ 66< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >8 ]
[ 66< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >8 ]
[ 65< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >7 ]
[ 65< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >7 ]
[ 64< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >6 ]
[ 64< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >6 ]
[ 63< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >5 ]
[ 63< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >5 ]
[ 62< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >4 ]
[ 62< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >4 ]
[ 61< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >3 ]
[ 61< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >3 ]
[ 60< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >2 ]
[ 60< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >2 ]
[ 59< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >1 ]
[ 59< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >1 ]
[ 58< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >0 ]
[ 58< | 17 | -19 | 17 | -19 | -2 | 0 | 0 | -2 | >0 ]

===== FastTrapClearBot won the battle after 280 cycles =====



===== Starting battle of <FastTrapClearBot> vs <Bigger> with memory tape size: 25 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -127< ]
[ 127 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -127 ]
[ 127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -127 ]
[ 127 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | -127 ]
[ 127 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | -127 ]
[ 127 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | -1 | -127 ]
[ 127 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 1 | -1 | -127 ]
[ 127 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | 1 | -1 | -127 ]
[ 127 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 1 | 1 | -1 | -127 ]
[ 127 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | 1 | -1 | -127 ]
[ 127 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -1 | 1 | 1 | -1 | -127 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -1 | 1 | 1 | -1 | -127 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -1 | 1 | 1 | -1 | -127 ]
